Gc_kg_s,eta_ex_system,Power_total_W,T_water_mix_K,total_mdot_water_kg_s,warnings,Gc_norm_s1,n_s1,eta_s1,eps_s1,Pin_s1_bar,Pout_s1_bar,PR_s1,Tin_s1_K,Tout_s1_K,Power_s1_W,T_water_out_s1_K,H_water_s1_Jperkg,T_air_out_intercooler_s1_K,Gc_norm_s2,n_s2,eta_s2,eps_s2,Pin_s2_bar,Pout_s2_bar,PR_s2,Tin_s2_K,Tout_s2_K,Power_s2_W,T_water_out_s2_K,H_water_s2_Jperkg,T_air_out_intercooler_s2_K,Gc_norm_s3,n_s3,eta_s3,eps_s3,Pin_s3_bar,Pout_s3_bar,PR_s3,Tin_s3_K,Tout_s3_K,Power_s3_W,T_water_out_s3_K,H_water_s3_Jperkg,T_air_out_intercooler_s3_K,Gc_norm_s4,n_s4,eta_s4,eps_s4,Pin_s4_bar,Pout_s4_bar,PR_s4,Tin_s4_K,Tout_s4_K,Power_s4_W,T_water_out_s4_K,H_water_s4_Jperkg,T_air_out_intercooler_s4_K,Optimization_Success,Status,opt_n_stage1
9.2,0.858826,5105733.241,,,Success,0.907477,0.953764,0.837277,2.809914,1.01325,2.682442,2.647365,298,419.67594,1129450.947,410.038248,576397.4763,303.50063,1.028273,1,0.839365,3.21039,2.682442,8.424904,3.140759,303.50063,445.74764,1322273.201,434.464729,681512.5206,304.584725,1.039775,1,0.838771,3.197917,8.424904,26.752933,3.175458,304.584725,447.281621,1325574.692,439.138546,701819.2921,303.637087,1.051287,1,0.838001,3.184361,26.752933,85,3.177222,303.637087,446.43596,1328434.401,443.091689,719051.5844,305.841685,TRUE,Success,0.953764
9.15,0.858993,5076831.625,,,Success,0.902545,0.95232,0.836874,2.799065,1.01325,2.673235,2.638278,298,419.211595,1118997.564,409.628427,574646.4279,303.464974,1.026147,1,0.839455,3.212578,2.673235,8.402607,3.143235,303.464974,445.777203,1315691.953,434.510013,681708.9381,304.563247,1.036832,1,0.83894,3.20121,8.402607,26.710874,3.178879,304.563247,447.368383,1319377.739,439.232572,702228.5445,303.619701,1.04719,1,0.838294,3.189309,26.710874,85,3.182225,303.619701,446.585503,1322764.37,443.247925,719733.7529,305.832258,TRUE,Success,0.95232
9.1,0.859151,5048032.908,,,Success,0.897613,0.950885,0.836436,2.788325,1.01325,2.664129,2.629291,298,418.755602,1108668.918,409.226178,572928.0857,303.429684,1.023968,1,0.83954,3.214783,2.664129,8.380639,3.145734,303.429684,445.808664,1309118.403,434.557121,681913.2711,304.54178,1.033833,1,0.8391,3.204494,8.380639,26.669643,3.182292,304.54178,447.456028,1313178.09,439.327533,702641.9018,303.602314,1.043047,1,0.838569,3.194172,26.669643,85,3.187144,303.602314,446.73387,1317067.497,443.403085,720411.3068,305.822737,TRUE,Success,0.950885
9.05,0.859298,5019340.619,,,Success,0.892681,0.94946,0.835961,2.777698,1.01325,2.655127,2.620406,298,418.308345,1098467.251,408.831859,571243.9571,303.394772,1.021736,1,0.83962,3.217002,2.655127,8.359012,3.148253,303.394772,445.842093,1302552.835,434.606118,682125.8021,304.520324,1.030776,1,0.839251,3.207767,8.359012,26.629266,3.185696,304.520324,447.544598,1306975.971,439.42347,703059.5344,303.584926,1.03886,1,0.838825,3.198949,26.629266,85,3.191977,303.584926,446.881119,1311344.562,443.557227,721084.498,305.813123,TRUE,Success,0.94946
9,0.859435,4990758.551,,,Success,0.887749,0.948043,0.835448,2.767188,1.01325,2.646234,2.61163,298,417.870234,1088394.952,408.44585,569595.6456,303.360252,1.019447,1,0.839694,3.219235,2.646234,8.337738,3.150794,303.360252,445.877562,1295995.555,434.657071,682346.8322,304.498881,1.02766,1,0.839391,3.211024,8.337738,26.589766,3.189086,304.498881,447.634134,1300771.643,439.520425,703481.6319,303.567539,1.034625,1,0.839059,3.203634,26.589766,85,3.196719,303.567539,447.027319,1305596.401,443.710415,721753.61,305.803418,TRUE,Success,0.948043
8.95,0.859559,4962290.781,,,Success,0.882817,0.946637,0.834896,2.756801,1.01325,2.637456,2.602966,298,417.441704,1078454.563,408.068558,567984.8591,303.326139,1.017101,1,0.839763,3.22148,2.637456,8.316832,3.153354,303.326139,445.91515,1289446.9,434.710057,682576.6839,304.477452,1.024484,1,0.83952,3.214264,8.316832,26.551169,3.192462,304.477452,447.724687,1294565.404,439.618447,703908.405,303.550154,1.030343,1,0.839271,3.208224,26.551169,85,3.201366,303.550154,447.172545,1299823.915,443.862724,722418.96,305.793622,TRUE,Success,0.946637
8.9,0.859672,4933941.698,,,Success,0.877885,0.945242,0.834304,2.746542,1.01325,2.628797,2.594421,298,417.023218,1068648.798,407.700414,566413.4182,303.292448,1.014694,1,0.839824,3.223737,2.628797,8.296308,3.155933,303.292448,445.954941,1282907.236,434.765153,682815.7025,304.456041,1.021245,1,0.839636,3.217484,8.296308,26.513502,3.195819,304.456041,447.81631,1288357.595,439.717589,704340.0884,303.532774,1.026013,1,0.83946,3.212714,26.513502,85,3.205914,303.532774,447.316882,1294028.069,444.014233,723080.9026,305.783738,TRUE,Success,0.945242
8.85,0.859771,4905716.029,,,Success,0.872953,0.943859,0.833669,2.736415,1.01325,2.620263,2.585998,298,416.615272,1058980.557,407.341879,564883.2658,303.259196,1.012224,1,0.839877,3.226005,2.620263,8.27618,3.158531,303.259196,445.997027,1276376.965,434.822446,683064.2587,304.434648,1.017942,1,0.839739,3.220681,8.27618,26.476792,3.199156,304.434648,447.909065,1282148.604,439.817911,704776.9431,303.5154,1.021635,1,0.839623,3.217101,26.476792,85,3.210359,303.5154,447.460425,1288209.904,444.165034,723739.8328,305.773766,TRUE,Success,0.943859
8.8,0.859857,4877618.869,,,Success,0.868021,0.942487,0.83299,2.726427,1.01325,2.61186,2.577705,298,416.218393,1049452.935,406.993444,563396.4771,303.226399,1.009689,1,0.839923,3.228281,2.61186,8.256466,3.161144,303.226399,446.041504,1269856.528,434.882027,683322.752,304.413277,1.014572,1,0.839827,3.223851,8.256466,26.441068,3.202468,304.413277,448.003021,1275938.871,439.919479,705219.2604,303.498035,1.017206,1,0.83976,3.22138,26.441068,85,3.214696,303.498035,447.603276,1282370.535,444.315228,724396.1894,305.763709,TRUE,Success,0.942487
8.75,0.859927,4849655.584,,,Success,0.863089,0.941129,0.832266,2.716584,1.01325,2.603594,2.569547,298,415.833141,1040069.188,406.655629,561955.2454,303.194077,1.007085,1,0.839958,3.230564,2.603594,8.23718,3.163773,303.194077,446.088476,1263346.392,434.943992,683591.6041,304.391929,1.011134,1,0.839898,3.22699,8.23718,26.406358,3.205752,304.391929,448.098251,1269728.873,440.022366,705667.3534,303.480681,1.012727,1,0.839867,3.225547,26.406358,84.999991,3.218921,303.480681,447.745549,1276511.132,444.464922,725050.4427,305.753568,TRUE,Success,0.941129
8.7,0.859982,4821832.502,,,Success,0.858157,0.939785,0.831495,2.706893,1.01325,2.595472,2.561532,298,415.460139,1030833.042,406.329015,560562.0238,303.162249,1.004411,1,0.839984,3.232852,2.595472,8.218342,3.166415,303.162249,446.138062,1256847.143,435.008456,683871.307,304.370608,1.007625,1,0.839952,3.230095,8.218342,26.372699,3.209005,304.370608,448.194848,1263519.241,440.126661,706121.6182,303.463339,1.008196,1,0.839944,3.229596,26.372699,85,3.22303,303.463339,447.887382,1270633.076,444.614251,725703.1811,305.743346,TRUE,Success,0.939785
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.65,0.860019,4794155.556,,,Success,0.853225,0.938455,0.830673,2.69736,1.01325,2.587501,2.553665,298,415.10001,1021748.083,406.014182,559219.2621,303.130935,1.001664,1,0.839998,3.235143,2.587501,8.19997,3.169069,303.130935,446.19038,1250359.306,435.075526,684162.3333,304.349317,1.004043,1,0.839986,3.233162,8.19997,26.340116,3.212221,304.349317,448.292899,1257310.529,440.232448,706582.417,303.446014,1.003614,1,0.839989,3.233523,26.340116,84.999993,3.227017,303.446014,448.028904,1264737.637,444.763338,726354.9389,305.733043,TRUE,Success,0.938455
8.6,0.860038,4766632.024,,,Success,0.848294,0.937141,0.829801,2.687993,1.01325,2.579689,2.545955,298,414.753467,1012818.548,405.711791,557929.7595,303.100158,0.998839,1,0.839999,3.237434,2.579689,8.182083,3.171732,303.100158,446.245568,1243883.579,435.145333,684465.254,304.328059,1.000387,1,0.84,3.236186,8.182083,26.308648,3.215397,304.328059,448.392517,1251103.513,440.339836,707050.2305,303.428708,0.998977,1,0.839999,3.237323,26.308648,84.999994,3.230877,303.428708,448.170279,1258826.384,444.912341,727006.4158,305.722664,TRUE,Success,0.937141
8.55,0.860038,4739269.327,,,Success,0.843362,0.935844,0.828874,2.678801,1.01325,2.572043,2.538409,298,414.421249,1004048.78,405.422533,556696.4302,303.069943,0.995934,1,0.839986,3.239723,2.572043,8.164702,3.174403,303.069943,446.303772,1237420.67,435.218014,684780.6602,304.306838,0.996653,1,0.839991,3.239163,8.164702,26.278329,3.218529,304.306838,448.49382,1244898.985,440.448939,707525.5548,303.411424,0.994287,1,0.839972,3.240991,26.278329,84.999995,3.234604,303.411424,448.311677,1252900.892,445.061426,727658.3238,305.712209,TRUE,Success,0.935844
8.5,0.860017,4712075.632,,,Success,0.83843,0.934565,0.827892,2.669791,1.01325,2.564573,2.531037,298,414.104161,995443.5067,405.147153,555522.4329,303.040313,0.992945,1,0.839958,3.242007,2.564573,8.14785,3.177078,303.040313,446.365152,1230971.383,435.293719,685109.2051,304.285658,0.99284,1,0.839956,3.242086,8.14785,26.249195,3.22161,304.285658,448.596944,1238697.858,440.559887,708008.9553,303.394165,0.989541,1,0.839906,3.24452,26.249195,84.999995,3.238194,303.394165,448.453288,1246962.885,445.210773,728311.4625,305.701682,TRUE,Success,0.934565
8.45,0.859973,4685059.807,,,Success,0.833498,0.933305,0.82685,2.660974,1.01325,2.557288,2.523847,298,413.803065,987007.8217,404.886455,554411.1701,303.011297,0.989869,1,0.839912,3.244282,2.557288,8.13155,3.179755,303.011297,446.429884,1224536.613,435.372612,685451.6048,304.264523,0.988944,1,0.839895,3.244951,8.13155,26.221285,3.224636,304.264523,448.70204,1232501.157,440.672823,708501.0652,303.376937,0.98474,1,0.839798,3.247905,26.221285,84.999996,3.241641,303.376937,448.59532,1241014.215,445.360584,728966.7123,305.691084,TRUE,Success,0.933305
8.4,0.859906,4658231.487,,,Success,0.828566,0.932065,0.825748,2.652358,1.01325,2.550198,2.516849,298,413.518894,978747.2163,404.641306,553366.3096,302.982923,0.986701,1,0.839847,3.246545,2.550198,8.115826,3.18243,302.982923,446.498161,1218117.359,435.454873,685808.645,304.243438,0.984962,1,0.839804,3.247752,8.115826,26.194638,3.2276,304.243438,448.809277,1226310.037,440.787911,709002.5932,303.359742,0.979881,1,0.839646,3.251141,26.194638,84.999996,3.244939,303.359742,448.738002,1235056.875,445.51108,729625.0405,305.68042,TRUE,Success,0.932065
8.35,0.859812,4631601.199,,,Success,0.823634,0.930848,0.824582,2.643955,1.01325,2.543313,2.510055,298,413.252655,970667.6412,404.412643,552391.822,302.955223,0.983438,1,0.839762,3.248791,2.543313,8.100705,3.1851,302.955223,446.570196,1211714.74,435.540703,686181.1937,304.22241,0.980893,1,0.839681,3.250483,8.100705,26.169296,3.230496,304.22241,448.918847,1220125.8,440.905332,709514.3374,303.342586,0.974964,1,0.839446,3.254222,26.169296,84.999996,3.248081,303.342586,448.881589,1229093.018,445.662505,730287.5153,305.669691,TRUE,Success,0.930848
8.3,0.859691,4605180.39,,,Success,0.818702,0.929653,0.823348,2.635776,1.01325,2.536645,2.503474,298,413.005438,962775.5192,404.201477,551491.995,302.92823,0.980075,1,0.839653,3.251016,2.536645,8.086214,3.187759,302.92823,446.646226,1205330.008,435.630319,686570.2079,304.201443,0.976733,1,0.839523,3.253136,8.086214,26.145304,3.233318,304.201443,449.030964,1213949.907,441.025292,710037.1904,303.325473,0.969988,1,0.839196,3.25714,26.145304,84.999997,3.251062,303.325473,449.026356,1223124.956,445.815126,730955.3067,305.658902,TRUE,Success,0.929653
8.25,0.859541,4578981.573,,,Success,0.81377,0.928484,0.822045,2.627833,1.01325,2.530207,2.49712,298,412.77842,955077.8182,404.008904,550671.4781,302.901981,0.976608,1,0.839518,3.253214,2.530207,8.072384,3.190404,302.901981,446.726511,1198964.571,435.723967,686976.7485,304.180545,0.972479,1,0.839327,3.255704,8.072384,26.122706,3.236058,304.180545,449.145869,1207783.999,441.148018,710572.1563,303.308409,0.964951,1,0.838892,3.259889,26.122706,84.999997,3.253874,303.308409,449.172608,1217155.185,445.969236,731629.7022,305.648055,TRUE,Success,0.928484
8.2,0.859358,4553018.442,,,Success,0.808838,0.927341,0.820667,2.620139,1.01325,2.524013,2.491007,298,412.572883,947582.1039,403.836116,549935.3184,302.876515,0.97303,1,0.839355,3.255379,2.524013,8.059245,3.193029,302.876515,446.811343,1192620.014,435.821918,687401.9955,304.159724,0.968128,1,0.83909,3.258179,8.059245,26.101551,3.238709,304.159724,449.263835,1201629.928,441.27377,711120.3647,303.291401,0.959853,1,0.838531,3.262463,26.101551,84.999998,3.256511,303.291401,449.320681,1211186.396,446.125159,732312.1169,305.637153,TRUE,Success,0.927341
8.15,0.859141,4527306.001,,,Success,0.803906,0.926227,0.819212,2.61271,1.01325,2.518075,2.485147,298,412.390218,940296.6043,403.684404,549289.0037,302.851873,0.969338,1,0.83916,3.257506,2.518075,8.046832,3.195628,302.851873,446.901046,1186298.129,435.924472,687847.2643,304.138988,0.963676,1,0.838807,3.260553,8.046832,26.081888,3.241261,304.138988,449.385168,1195489.774,441.402839,711683.0874,303.274455,0.954693,1,0.838108,3.264854,26.081888,84.999998,3.258967,303.274455,449.470943,1205221.494,446.283248,733004.1059,305.626202,TRUE,Success,0.926227
8.1,0.858887,4501860.724,,,Success,0.798974,0.925144,0.817676,2.60556,1.01325,2.512412,2.479557,298,412.23194,933230.2844,403.555177,548738.5124,302.828101,0.965525,1,0.838929,3.259586,2.512412,8.03518,3.198194,302.828101,446.995983,1180000.943,436.031969,688314.0268,304.118346,0.959121,1,0.838474,3.262816,8.03518,26.063768,3.243707,304.118346,449.510214,1189365.88,441.535552,712261.758,303.257579,0.949469,1,0.837621,3.267056,26.063768,84.999998,3.261232,303.257579,449.623797,1199263.617,446.443894,733707.3785,305.615205,TRUE,Success,0.925144
8.05,0.858593,4476700.732,,,Success,0.794042,0.924094,0.816054,2.598706,1.01325,2.507038,2.474254,298,412.099702,926392.9303,403.44997,548290.3691,302.80525,0.961585,1,0.838659,3.261612,2.507038,8.024328,3.20072,302.80525,447.096562,1173730.756,436.144787,688803.935,304.097809,0.954457,1,0.838087,3.264959,8.024328,26.047248,3.246035,304.097809,449.639364,1183260.887,441.672278,712857.994,303.24078,0.944181,1,0.837064,3.269059,26.047248,84.999999,3.263301,303.24078,449.779687,1193316.159,446.607523,734423.8134,305.604165,TRUE,Success,0.924094
8,0.858256,4451845.994,,,Success,0.78911,0.92308,0.814341,2.592166,1.01325,2.501974,2.469256,298,411.995312,919795.2459,403.370462,547951.7094,302.783372,0.957512,1,0.838346,3.263575,2.501974,8.014315,3.203197,302.783372,447.203244,1167490.186,436.263354,689318.849,304.077389,0.949682,1,0.837642,3.266971,8.014315,26.032384,3.248236,304.077389,449.77306,1177177.772,441.813437,713473.6233,303.224068,0.938826,1,0.836434,3.270858,26.032384,84.999999,3.265164,303.224068,449.939103,1187382.79,446.774608,735155.4764,305.593089,TRUE,Success,0.92308
7.95,0.857873,4427318.564,,,Success,0.784178,0.922104,0.812532,2.585961,1.01325,2.497238,2.464582,298,411.920749,913448.9633,403.318493,547730.3528,302.762525,0.9533,1,0.837984,3.265463,2.497238,8.005186,3.205616,302.762525,447.316547,1161282.222,436.388151,689860.871,304.0571,0.944791,1,0.837132,3.26884,8.005186,26.019237,3.250297,304.0571,449.911801,1171119.894,441.959499,714110.7135,303.207452,0.933404,1,0.835724,3.272442,26.019237,84.999999,3.266814,303.207452,450.10258,1181467.485,446.945664,735904.6394,305.58198,TRUE,Success,0.922104
7.9,0.857439,4403142.852,,,Success,0.779246,0.921169,0.810623,2.580112,1.01325,2.492853,2.460255,298,411.878186,907366.9701,403.296079,547634.8876,302.742775,0.948939,1,0.837568,3.267267,2.492853,7.996988,3.207966,302.742775,447.437062,1155110.281,436.519726,690432.3848,304.036957,0.93978,1,0.836551,3.270554,7.996988,26.007868,3.252208,304.036957,450.056157,1165091.049,442.111001,714771.6071,303.190944,0.927914,1,0.834931,3.273804,26.007868,84.999999,3.268242,303.190944,450.27071,1175574.553,447.121261,736673.8024,305.570844,TRUE,Success,0.921169
7.85,0.85695,4379345.939,,,Success,0.774314,0.920279,0.808606,2.574642,1.01325,2.488843,2.456297,298,411.870016,901563.4559,403.305443,547674.7686,302.72419,0.944424,1,0.837091,3.268972,2.488843,7.98977,3.210234,302.72419,447.56546,1148978.287,436.658701,691036.103,304.016976,0.934645,1,0.835893,3.2721,7.98977,25.998345,3.253954,304.016976,450.206769,1159095.527,442.268549,715458.9615,303.174556,0.922354,1,0.834047,3.274935,25.998345,84.999999,3.269439,303.174556,450.444142,1169708.669,447.302025,737465.7176,305.559686,TRUE,Success,0.920279
7.8,0.856403,4355957.941,,,Success,0.769383,0.919437,0.806475,2.569577,1.01325,2.485234,2.452735,298,411.898878,896054.0827,403.349032,547860.4297,302.706847,0.939744,1,0.836547,3.270566,2.485234,7.983586,3.212408,302.706847,447.702509,1142890.757,436.805788,691675.1244,303.997179,0.929381,1,0.83515,3.273464,7.983586,25.990736,3.255521,303.997179,450.364371,1153138.189,442.432833,716175.7964,303.158301,0.916723,1,0.833068,3.275825,25.990736,85,3.270396,303.158301,450.623591,1163874.913,447.488645,738283.4169,305.548512,TRUE,Success,0.919437
7.75,0.85579,4333012.439,,,Success,0.764451,0.918647,0.804223,2.564945,1.01325,2.482054,2.449597,298,411.967689,890856.1828,403.429556,548203.4157,302.690829,0.934892,1,0.835926,3.272031,2.482054,7.978494,3.214473,302.690829,447.849088,1136852.906,436.9618,692353.0021,303.977587,0.923983,1,0.834314,3.274629,7.978494,25.985115,3.256895,303.977587,450.529796,1147224.544,442.604638,716925.5485,303.142195,0.911019,1,0.831987,3.276465,25.985115,85,3.271104,303.142195,450.809847,1158078.806,447.681881,739130.2425,305.537328,TRUE,Success,0.918647
7.7,0.855108,4310546.98,,,Success,0.759519,0.917914,0.801843,2.560778,1.01325,2.479334,2.446913,298,412.079686,885988.9898,403.550018,548716.5357,302.676228,0.929857,1,0.83522,3.27335,2.479334,7.974556,3.21641,302.676228,448.006213,1130870.779,437.127677,693073.8261,303.958227,0.918446,1,0.833377,3.27558,7.974556,25.981557,3.258057,303.958227,450.703996,1141360.847,442.784859,717712.1362,303.126254,0.905242,1,0.830796,3.276845,25.981557,85,3.271551,303.126254,451.003778,1152326.365,447.88257,740009.8814,305.526141,TRUE,Success,0.917914
7.65,0.854349,4288603.669,,,Success,0.754587,0.917242,0.799324,2.557109,1.01325,2.47711,2.444718,298,412.238469,881473.9105,403.713756,549414.0434,302.663146,0.924628,1,0.834418,3.274502,2.47711,7.971838,3.218201,302.663146,448.175054,1124951.4,437.304502,693842.3237,303.939127,0.912765,1,0.832327,3.276297,7.971838,25.980145,3.25899,303.939127,450.888056,1135554.215,442.974516,718540.0354,303.110498,0.899389,1,0.829488,3.276955,25.980145,85,3.271729,303.110498,451.206345,1146624.144,448.091638,740926.405,305.514956,TRUE,Success,0.917242
7.6,0.853507,4267229.874,,,Success,0.749655,0.916637,0.796659,2.553975,1.01325,2.475419,2.443049,298,412.448054,877334.8452,403.924496,550311.8494,302.651696,0.919195,1,0.833509,3.275466,2.475419,7.970413,3.219824,302.651696,448.356973,1119102.97,437.493533,694663.9819,303.920322,0.906933,1,0.831155,3.276762,7.970413,25.980961,3.259676,303.920322,451.083223,1129812.757,443.174779,719414.3692,303.094945,0.89346,1,0.828056,3.276783,25.980961,85,3.271626,303.094945,451.418609,1140979.302,448.310106,741884.313,305.503781,TRUE,Success,0.916637
7.55,0.852574,4246479.056,,,Success,0.744723,0.916104,0.793835,2.551419,1.01325,2.474303,2.441947,298,412.712937,873598.5678,404.186405,551427.7737,302.642002,0.913545,1,0.832477,3.276214,2.474303,7.970359,3.221254,302.642002,448.553557,1113335.092,437.696236,695545.1972,303.901852,0.900945,1,0.829846,3.276953,7.970359,25.984097,3.260091,303.901852,451.290923,1124145.729,443.386989,720341.0138,303.079621,0.887452,1,0.82649,3.276319,25.984097,85,3.271232,303.079621,451.641742,1135399.666,448.539104,742888.5842,305.492623,TRUE,Success,0.916104
7.5,0.851541,4226411.774,,,Success,0.739791,0.915651,0.790841,2.549486,1.01325,2.473808,2.441459,298,413.03817,870295.1794,404.504164,552781.8457,302.634202,0.907665,1,0.831307,3.276719,2.473808,7.971759,3.222464,302.634202,448.766665,1107659.061,437.914327,696493.4605,303.883762,0.894795,1,0.828388,3.276847,7.971759,25.989646,3.260215,303.883762,451.512797,1118563.726,443.612685,721326.7244,303.064551,0.881365,1,0.824781,3.275551,25.989646,85,3.270533,303.064551,451.877043,1129893.807,448.779882,743944.734,305.481489,TRUE,Success,0.915651
7.45,0.850399,4207096.888,,,Success,0.734859,0.915285,0.787663,2.548227,1.01325,2.473987,2.441636,298,413.429446,867458.6525,404.883052,554396.6647,302.628452,0.90154,1,0.829981,3.276947,2.473987,7.974705,3.223422,302.628452,448.998486,1102088.216,438.149825,697517.5863,303.866106,0.888475,1,0.826765,3.276419,7.974705,25.997706,3.260021,303.866106,451.75074,1113078.894,443.853642,722379.2865,303.049765,0.875196,1,0.822919,3.274467,25.997706,85,3.269519,303.049765,452.125953,1124471.125,449.033827,745058.8794,305.470388,TRUE,Success,0.915285
7.4,0.849136,4188613.02,,,Success,0.729927,0.915014,0.784287,2.547699,1.01325,2.474897,2.442534,298,413.893217,865127.4889,405.32904,556297.8351,302.624923,0.895155,1,0.828477,3.276861,2.474897,7.979296,3.224092,302.624923,449.251606,1096638.385,438.405118,698627.9982,303.848947,0.88198,1,0.824959,3.275642,7.979296,26.008384,3.259484,303.848947,452.006937,1107705.198,444.11191,723507.6953,303.035295,0.868945,1,0.820893,3.273055,26.008384,85,3.268177,303.035295,452.39007,1119141.948,449.302477,746237.8145,305.459326,TRUE,Success,0.915014
7.35,0.84774,4171050.336,,,Success,0.724995,0.914848,0.780695,2.547965,1.01325,2.476602,2.444216,298,414.436816,863345.52,405.848918,558514.496,302.623812,0.888493,1,0.826769,3.276421,2.476602,7.985639,3.224434,302.623812,449.529102,1091328.433,438.683041,699837.0877,303.832358,0.8753,1,0.822951,3.274488,7.985639,26.021789,3.258573,303.832358,452.283924,1102458.737,444.389862,724722.3737,303.021179,0.862609,1,0.818691,3.2713,26.021789,85,3.266493,303.021179,452.671172,1113917.646,449.587545,747489.0966,305.448313,TRUE,Success,0.914848
7.3,0.846197,4154512.528,,,Success,0.720063,0.914798,0.776868,2.549097,1.01325,2.479174,2.446754,298,415.068609,862162.7735,406.450429,561079.9082,302.625336,0.881535,1,0.82483,3.275577,2.479174,7.993851,3.224401,302.625336,449.834649,1086180.938,438.98698,701159.6494,303.816427,0.86843,1,0.820719,3.272924,7.993851,26.038036,3.257258,303.816427,452.58464,1097358.094,444.690251,726035.4168,303.007459,0.856187,1,0.816301,3.26919,26.038036,84.999993,3.264455,303.007459,452.971234,1108810.723,449.890931,748821.1255,305.437354,TRUE,Success,0.914798
7.25,0.844491,4139120.278,,,Success,0.715131,0.914876,0.772784,2.551174,1.01325,2.482694,2.450229,298,415.798252,861637.1029,407.1425,564032.4763,302.629745,0.874262,1,0.822625,3.274276,2.482694,8.004061,3.223941,302.629745,450.172676,1081223.186,439.321014,702613.5243,303.801257,0.86136,1,0.818239,3.270916,8.004061,26.057252,3.255504,303.801257,452.912528,1092424.902,445.016296,727460.9766,302.994182,0.849677,1,0.813708,3.266711,26.057252,84.999991,3.262047,302.994182,453.292471,1103835.087,450.214764,750243.3285,305.426459,TRUE,Success,0.914876
7.2,0.842605,4125014.024,,,Success,0.710199,0.915096,0.768417,2.554287,1.01325,2.487255,2.45473,298,416.636886,861835.3565,407.935431,567416.5668,302.637321,0.866652,1,0.820113,3.272457,2.487255,8.016409,3.222995,302.637321,450.548541,1076488.224,439.690076,704220.2891,303.786972,0.854082,1,0.815481,3.268426,8.016409,26.079571,3.253273,303.786972,453.27161,1087684.32,445.37176,729015.5995,302.981403,0.843077,1,0.810898,3.263848,26.079571,85,3.259256,302.981403,453.637355,1099006.123,450.561424,751766.2331,305.415635,TRUE,Success,0.915096
7.15,0.840518,4112357.402,,,Success,0.705267,0.915475,0.763737,2.558538,1.01325,2.492958,2.460358,298,417.597396,862834.835,408.841123,571283.5213,302.648385,0.85868,1,0.817248,3.270049,2.492958,8.031045,3.221492,302.648385,450.968749,1072016.218,440.100149,706006.1401,303.77372,0.846587,1,0.812416,3.265414,8.031045,26.105124,3.250526,303.77372,453.66659,1083165.59,445.761037,730718.6324,302.969182,0.836386,1,0.807856,3.260585,26.105124,85,3.256066,302.969182,454.008635,1094340.759,450.933553,753401.5466,305.404887,TRUE,Success,0.915475
7.1,0.838206,4101344.579,,,Success,0.700335,0.916031,0.758712,2.564042,1.01325,2.499922,2.467231,298,418.694944,864726.7653,409.873572,575693.8178,302.663309,0.850321,1,0.813972,3.266972,2.499922,8.048139,3.219356,302.663309,451.441303,1067856.66,440.558594,708003.3204,303.761682,0.838865,1,0.809006,3.261836,8.048139,26.13406,3.247218,303.761682,454.103036,1078903.162,446.189327,732592.983,302.957588,0.829602,1,0.804562,3.256907,26.13406,85,3.252461,302.957588,454.409417,1089857.992,451.334134,755162.5069,305.394221,TRUE,Success,0.916031
7.05,0.835642,4092206.03,,,Success,0.695403,0.916786,0.7533,2.570933,1.01325,2.508281,2.475481,298,419.947396,867618.7694,411.049253,580718.7781,302.68252,0.841546,1,0.81022,3.263133,2.508281,8.067873,3.216495,302.68252,451.976091,1064070.738,441.074497,710251.6719,303.751074,0.830905,1,0.805211,3.257642,8.067873,26.166535,3.2433,303.751074,454.587534,1074937.56,446.662775,734665.7506,302.946701,0.822722,1,0.800999,3.252797,26.166535,85,3.248424,302.946701,454.843186,1085578.963,451.766517,757063.9783,305.38364,TRUE,Success,0.916786
7,0.832793,4085218.014,,,Success,0.690471,0.917768,0.747453,2.579362,1.01325,2.518189,2.485259,298,421.376009,871639.1668,412.387757,586443.3739,302.706513,0.832323,1,0.805909,3.258426,2.518189,8.09045,3.212805,302.706513,452.585445,1060734.794,441.659183,712800.8859,303.742164,0.822698,1,0.800985,3.252781,8.09045,26.202714,3.238721,303.742164,455.127917,1071316.733,447.188688,736969.1825,302.936611,0.815746,1,0.797145,3.248237,26.202714,85,3.243939,302.936611,455.31387,1081527.32,452.234473,759122.7246,305.373145,TRUE,Success,0.917768
6.95,0.829624,4080714.735,,,Success,0.68554,0.919006,0.741115,2.589505,1.01325,2.529823,2.496741,298,423.006336,876942.498,413.912599,592969.8491,302.735868,0.822617,1,0.800942,3.252731,2.529823,8.116094,3.208167,302.735868,453.284877,1057944.94,442.326891,715713.5178,303.735281,0.814231,1,0.796275,3.247196,8.116094,26.242772,3.233424,303.735281,455.733552,1068097.71,447.775793,739541.8486,302.92742,0.808671,1,0.792978,3.243212,26.242772,85,3.238987,302.92742,455.825905,1077729.587,452.74226,761357.7007,305.362735,TRUE,Success,0.919006
