Gc_kg_s,eta_ex_system,Power_total_W,T_water_mix_K,total_mdot_water_kg_s,warnings,Gc_norm_s1,n_s1,eta_s1,eps_s1,Pin_s1_bar,Pout_s1_bar,PR_s1,Tin_s1_K,Tout_s1_K,Power_s1_W,T_water_out_s1_K,H_water_s1_Jperkg,T_air_out_intercooler_s1_K,Gc_norm_s2,n_s2,eta_s2,eps_s2,Pin_s2_bar,Pout_s2_bar,PR_s2,Tin_s2_K,Tout_s2_K,Power_s2_W,T_water_out_s2_K,H_water_s2_Jperkg,T_air_out_intercooler_s2_K,Gc_norm_s3,n_s3,eta_s3,eps_s3,Pin_s3_bar,Pout_s3_bar,PR_s3,Tin_s3_K,Tout_s3_K,Power_s3_W,T_water_out_s3_K,H_water_s3_Jperkg,T_air_out_intercooler_s3_K,Gc_norm_s4,n_s4,eta_s4,eps_s4,Pin_s4_bar,Pout_s4_bar,PR_s4,Tin_s4_K,Tout_s4_K,Power_s4_W,T_water_out_s4_K,H_water_s4_Jperkg,T_air_out_intercooler_s4_K,Optimization_Success,Status,opt_n_stage1,opt_n_stage4
11.05,0.856578,6167709.494,,,Success,1.089959,1.03985,0.837825,3.632304,1.01325,3.44283,3.397809,298,455.447456,1759233.445,442.034642,714438.4997,305.578248,0.96556,1,0.838931,3.259568,3.44283,11.010759,3.198171,305.578248,451.066112,1624925.849,438.79126,700307.9591,305.678297,0.957282,1,0.838327,3.263682,11.010759,35.726014,3.244646,305.678297,452.044417,1633795.408,443.592439,721238.2949,304.896244,0.947504,0.918627,0.837553,2.385018,35.726014,85,2.379219,304.896244,408.307766,1149754.791,405.921889,558825.6723,305.130472,TRUE,Success,1.03985,0.918627
11,0.856699,6137444.593,,,Success,1.085027,1.037929,0.838055,3.612918,1.01325,3.425333,3.38054,298,454.632806,1742117.562,441.314849,711299.4573,305.527368,0.96602,1,0.838961,3.259323,3.425333,10.95376,3.197868,305.527368,450.974994,1617114.651,438.722923,700010.6109,305.651716,0.957867,1,0.838375,3.263409,10.95376,35.53783,3.24435,305.651716,451.981883,1625988.376,443.537328,720997.5868,304.867213,0.948166,0.919879,0.837636,2.397625,35.53783,85,2.391817,304.867213,408.963238,1152224.004,406.564888,561568.1523,305.147341,TRUE,Success,1.037929,0.919879
10.95,0.856819,6107250.677,,,Success,1.080095,1.036003,0.838274,3.593538,1.01325,3.407831,3.363268,298,453.81786,1725082.922,440.594476,708159.6711,305.476489,0.966487,1,0.83899,3.259072,3.407831,10.896738,3.197558,305.476489,450.883649,1609305.145,438.654399,699712.4709,305.625099,0.958461,1,0.838422,3.263129,10.896738,35.349525,3.244047,305.625099,451.919003,1618181.801,443.481894,720755.4813,304.838149,0.948839,0.921142,0.837719,2.410374,35.349525,85,2.404558,304.838149,409.623694,1154680.808,407.212738,564332.1884,305.164094,TRUE,Success,1.036003,0.921142
10.9,0.856937,6077127.82,,,Success,1.075163,1.03407,0.838481,3.574165,1.01325,3.390328,3.345994,298,453.002697,1708130.42,439.873596,705019.4425,305.425613,0.96696,1,0.839019,3.258817,3.390328,10.8397,3.197242,305.425613,450.792104,1601497.605,438.585715,699413.6457,305.598449,0.959063,1,0.83847,3.262843,10.8397,35.16113,3.243736,305.598449,451.855802,1610375.991,443.426162,720512.0872,304.809055,0.949522,0.922418,0.8378,2.423266,35.16113,85,2.417442,304.809055,410.289079,1157123.804,407.865387,567117.5777,305.180725,TRUE,Success,1.03407,0.922418
10.85,0.857054,6047075.707,,,Success,1.070231,1.032132,0.838676,3.554798,1.01325,3.37282,3.328715,298,452.187195,1691258.715,439.152099,701878.2815,305.37474,0.96744,1,0.839049,3.258556,3.37282,10.782637,3.19692,305.37474,450.700323,1593691.705,438.516837,699113.9938,305.571763,0.959674,1,0.838517,3.26255,10.782637,34.972605,3.243419,305.571763,451.792239,1602570.549,443.370092,720267.2249,304.779927,0.950216,0.923706,0.83788,2.436307,34.972605,85,2.430474,304.779927,410.959615,1159554.738,408.523047,569925.2602,305.197235,TRUE,Success,1.032132,0.923706
10.8,0.857168,6017094.289,,,Success,1.065299,1.030187,0.838858,3.535437,1.01325,3.355309,3.311432,298,451.371365,1674467.977,438.429999,698736.2296,305.323869,0.967928,1,0.839078,3.258289,3.355309,10.72555,3.196591,305.323869,450.608312,1585887.523,438.447771,698813.5406,305.545041,0.960294,1,0.838564,3.262249,10.72555,34.783957,3.243093,305.545041,451.728317,1594765.552,443.313686,720020.9082,304.750765,0.950921,0.925006,0.83796,2.449497,34.783957,85,2.443655,304.750765,411.63534,1161973.236,409.185753,572755.4179,305.213619,TRUE,Success,1.030187,0.925006
10.75,0.857281,5987183.513,,,Success,1.060367,1.028236,0.839028,3.516081,1.01325,3.337794,3.294146,298,450.555222,1657758.379,437.707307,695593.3318,305.273005,0.968421,1,0.839107,3.258017,3.337794,10.668443,3.196256,305.273005,450.516077,1578085.142,438.378523,698512.3123,305.518284,0.960923,1,0.838611,3.261941,10.668443,34.595195,3.24276,305.518284,451.664039,1586961.081,443.256948,719773.1523,304.72157,0.951638,0.92632,0.838038,2.462839,34.595195,84.999999,2.456989,304.72157,412.31629,1164378.911,409.853541,575608.2304,305.229872,TRUE,Success,1.028236,0.92632
10.7,0.857392,5957343.332,,,Success,1.055435,1.026279,0.839185,3.496734,1.01325,3.320277,3.276858,298,449.738784,1641130.165,436.984044,692449.658,305.222148,0.968922,1,0.839136,3.257739,3.320277,10.611318,3.195914,305.222148,450.423628,1570284.658,438.309102,698210.3437,305.491491,0.96156,1,0.838658,3.261625,10.611318,34.406332,3.242418,305.491491,451.599409,1579157.238,443.199884,719523.9817,304.692344,0.952365,0.927646,0.838116,2.476335,34.406332,84.999999,2.470475,304.692344,413.002496,1166771.27,410.526437,578483.8428,305.245988,TRUE,Success,1.026279,0.927646
10.65,0.857501,5927573.495,,,Success,1.050503,1.024315,0.839329,3.477391,1.01325,3.302755,3.259566,298,448.921951,1624582.251,436.260118,689304.7985,305.171298,0.96943,1,0.839165,3.257454,3.302755,10.554167,3.195565,305.171298,450.330934,1562485.816,438.239479,697907.5181,305.464662,0.962207,1,0.838704,3.261301,10.554167,34.217333,3.242068,305.464662,451.534393,1571353.705,443.142458,719273.2448,304.663083,0.953105,0.928986,0.838192,2.489989,34.217333,84.999999,2.484121,304.663083,413.694156,1169151.723,411.204633,581383.1096,305.261966,TRUE,Success,1.024315,0.928986
10.6,0.857609,5897873.967,,,Success,1.045571,1.022345,0.83946,3.458054,1.01325,3.28523,3.24227,298,448.104744,1608114.932,435.535552,686158.8387,305.120456,0.969945,1,0.839193,3.257164,3.28523,10.496994,3.195209,305.120456,450.238005,1554688.727,438.169666,697603.8751,305.437796,0.962864,1,0.83875,3.260969,10.496994,34.028212,3.24171,305.437796,451.468998,1563550.6,443.084677,719020.9712,304.633788,0.953857,0.930339,0.838267,2.503805,34.028212,84.999999,2.497927,304.633788,414.391298,1171519.708,411.888152,584306.1663,305.277802,TRUE,Success,1.022345,0.930339
10.55,0.857714,5868244.67,,,Success,1.040639,1.020369,0.839577,3.438724,1.01325,3.267701,3.224971,298,447.287164,1591728.237,434.810347,683011.7681,305.069625,0.970467,1,0.839222,3.256867,3.267701,10.4398,3.194845,305.069625,450.144844,1546893.434,438.099662,697299.4239,305.410894,0.963529,1,0.838797,3.260628,10.4398,33.838973,3.241343,305.410894,451.403221,1555747.956,443.02654,718767.1556,304.60446,0.954621,0.931706,0.838341,2.517783,33.838973,84.999999,2.511897,304.60446,415.09398,1173875.043,412.577053,587253.2925,305.29349,TRUE,Success,1.020369,0.931706
10.5,0.857817,5838685.313,,,Success,1.035707,1.018386,0.83968,3.419398,1.01325,3.250167,3.207665,298,446.469064,1575420.624,434.084369,679862.9976,305.0188,0.970998,1,0.839251,3.256564,3.250167,10.382573,3.194474,305.0188,450.051408,1539099.553,438.02943,696993.9914,305.383953,0.964206,1,0.838842,3.260278,10.382573,33.649567,3.240966,305.383953,451.337012,1547945.306,442.967998,718511.579,304.575094,0.955398,0.933088,0.838414,2.531932,33.649567,84.999999,2.526035,304.575094,415.802475,1176219.831,413.271594,590225.6368,305.30903,TRUE,Success,1.018386,0.933088
10.45,0.857919,5809196.109,,,Success,1.030775,1.016396,0.839769,3.40008,1.01325,3.232631,3.190359,298,445.65064,1559194.266,433.3578,676713.3025,304.96799,0.971535,1,0.839279,3.256254,3.232631,10.325332,3.194095,304.96799,449.957759,1531307.705,437.959027,696687.835,305.356976,0.964892,1,0.838888,3.25992,10.325332,33.460071,3.240581,305.356976,451.270435,1540143.367,442.909114,718254.5251,304.545697,0.956187,0.934483,0.838486,2.546248,33.460071,84.999999,2.540341,304.545697,416.516562,1178550.771,413.971562,593222.3207,305.324409,TRUE,Success,1.016396,0.934483
10.4,0.858018,5779776.783,,,Success,1.025843,1.014399,0.839843,3.380768,1.01325,3.215092,3.173049,298,444.831756,1543047.723,432.630515,673562.1288,304.917193,0.97208,1,0.839307,3.255937,3.215092,10.268067,3.193709,304.917193,449.863858,1523517.536,437.888416,696380.7927,305.329962,0.965588,1,0.838933,3.259553,10.268067,33.270439,3.240185,305.329962,451.203443,1532341.704,442.849842,717995.7877,304.516265,0.95699,0.935893,0.838557,2.560737,33.270439,84.999999,2.55482,304.516265,417.236501,1180869.82,414.677206,596244.4519,305.339628,TRUE,Success,1.014399,0.935893
10.35,0.858115,5750427.22,,,Success,1.020911,1.012396,0.839903,3.361461,1.01325,3.197549,3.155735,298,444.012376,1526980.689,431.902484,670409.3352,304.866408,0.972633,1,0.839335,3.255613,3.197549,10.210776,3.193314,304.866408,449.769696,1515728.995,437.817591,696072.8328,305.302909,0.966295,1,0.838978,3.259176,10.210776,33.080665,3.23978,305.302909,451.136023,1524540.242,442.790168,717735.3121,304.486797,0.957806,0.937318,0.838626,2.575403,33.080665,84.999999,2.569477,304.486797,417.962406,1183177.295,415.388634,599292.5329,305.354681,TRUE,Success,1.012396,0.937318
10.3,0.858211,5721147.335,,,Success,1.015979,1.010385,0.839947,3.34216,1.01325,3.180001,3.138417,298,443.192489,1510993.09,431.173698,667254.8663,304.815636,0.973195,1,0.839363,3.255282,3.180001,10.153458,3.192911,304.815636,449.675272,1507942.096,437.74655,695763.9505,305.275818,0.967012,1,0.839022,3.258789,10.153458,32.890748,3.239364,305.275818,451.068168,1516738.978,442.730089,717473.075,304.457293,0.958637,0.938758,0.838694,2.59025,32.890748,84.999999,2.584313,304.457293,418.694361,1185473.17,416.105925,602366.9441,305.369564,TRUE,Success,1.010385,0.938758
10.25,0.858304,5691937.088,,,Success,1.011048,1.008368,0.839976,3.322866,1.01325,3.16245,3.121096,298,442.372123,1495085.288,430.444183,664098.8292,304.764881,0.973764,1,0.83939,3.254943,3.16245,10.09612,3.192499,304.764881,449.580597,1500156.97,437.675304,695454.1931,305.248688,0.96774,1,0.839067,3.258392,10.09612,32.700705,3.238938,305.248688,450.999888,1508938.054,442.669611,717209.1136,304.427754,0.959481,0.940214,0.838761,2.605279,32.700705,84.999999,2.599332,304.427754,419.432391,1187756.776,416.829101,605467.824,305.384268,TRUE,Success,1.008368,0.940214
10.2,0.858395,5662795.87,,,Success,1.006116,1.006343,0.83999,3.303567,1.01325,3.144885,3.10376,298,441.550766,1479252.012,429.713474,660939.1974,304.714125,0.974345,1,0.839418,3.254595,3.144885,10.038714,3.192076,304.714125,449.485517,1492372.222,437.603708,695142.9309,305.221513,0.968483,1,0.83911,3.257982,10.038714,32.51036,3.238498,305.221513,450.931007,1501135.788,442.608561,716942.6704,304.398166,0.960344,0.941687,0.838826,2.620509,32.51036,84.999999,2.614551,304.398166,420.17731,1190035.847,417.558948,608598.5871,305.398811,TRUE,Success,1.006343,0.941687
10.15,0.858484,5633724.942,,,Success,1.001184,1.004312,0.839987,3.284294,1.01325,3.127337,3.086441,298,440.729704,1463506.687,428.982743,657781.03,304.663418,0.974928,1,0.839444,3.254243,3.127337,9.981362,3.191649,304.663418,449.390428,1484591.527,437.532134,694831.7817,305.194311,0.96923,1,0.839153,3.257566,9.981362,32.320172,3.238052,305.194311,450.861957,1493336.541,442.547371,716675.6266,304.368567,0.961213,0.943173,0.838891,2.635905,32.320172,84.999998,2.629936,304.368567,420.927315,1192290.187,418.293719,611751.7851,305.413127,TRUE,Success,1.004312,0.943173
10.1,0.858571,5604722.88,,,Success,0.996252,1.002273,0.839968,3.265016,1.01325,3.109774,3.069108,298,439.907622,1447835.722,428.250793,654619.1386,304.612712,0.975524,1,0.839471,3.253881,3.109774,9.923944,3.191211,304.612712,449.29493,1476811.231,437.460206,694519.1133,305.167063,0.969993,1,0.839196,3.257137,9.923944,32.129683,3.237592,305.167063,450.792292,1485535.942,442.485597,716406.0459,304.338918,0.962102,0.944677,0.838953,2.651508,32.129683,84.999998,2.645529,304.338918,421.684394,1194539.986,419.035334,614935.7054,305.427269,TRUE,Success,1.002273,0.944677
10.05,0.858656,5575790.063,,,Success,0.99132,1.000226,0.839932,3.245745,1.01325,3.092208,3.051772,298,439.084956,1432243.718,427.518023,651455.2347,304.562025,0.976127,1,0.839498,3.25351,3.092208,9.866502,3.190763,304.562025,449.199158,1469032.614,437.388054,694205.4819,305.139776,0.970766,1,0.839238,3.256696,9.866502,31.939053,3.23712,305.139776,450.722159,1477735.497,442.423384,716134.5622,304.309233,0.963006,0.946198,0.839015,2.667309,31.939053,84.999998,2.661319,304.309233,422.447984,1196778.233,419.783247,618148.0504,305.44121,TRUE,Success,1.000226,0.946198
10,0.858739,5546926.366,,,Success,0.986388,0.998172,0.839879,3.226479,1.01325,3.074638,3.034432,298,438.26164,1416730.08,426.784373,648289.0539,304.511357,0.97674,1,0.839524,3.253131,3.074638,9.809032,3.190305,304.511357,449.103095,1461255.55,437.315659,693890.8169,305.112447,0.971553,1,0.83928,3.256244,9.809032,31.748265,3.236636,305.112447,450.651531,1469935.036,442.360707,715861.0725,304.27951,0.963926,0.947736,0.839075,2.683314,31.748265,84.999998,2.677312,304.27951,423.218256,1199005.7,420.537618,621389.568,305.454946,TRUE,Success,0.998172,0.947736
9.95,0.858819,5518131.718,,,Success,0.981456,0.996111,0.839809,3.207219,1.01325,3.057064,3.017087,298,437.437665,1401294.783,426.049835,645120.5476,304.460709,0.977362,1,0.839549,3.252744,3.057064,9.751535,3.189837,304.460709,449.00674,1453480.063,437.243023,693575.1164,305.085078,0.972351,1,0.839321,3.255779,9.751535,31.557321,3.236139,305.085078,450.580405,1462134.568,442.297563,715585.554,304.249749,0.964862,0.949292,0.839133,2.699525,31.557321,84.999998,2.693511,304.249749,423.995302,1201222.304,421.298535,624660.681,305.468469,TRUE,Success,0.996111,0.949292
9.9,0.858897,5489406.03,,,Success,0.976524,0.994042,0.839721,3.187965,1.01325,3.039485,2.999739,298,436.612996,1385937.57,425.314379,641949.5772,304.410081,0.977993,1,0.839575,3.252347,3.039485,9.69401,3.189359,304.410081,448.910085,1445706.118,437.170137,693258.3499,305.057668,0.973162,1,0.839361,3.255301,9.69401,31.366216,3.235629,305.057668,450.508766,1454334.028,442.233937,715307.9499,304.219951,0.965816,0.950865,0.83919,2.715948,31.366216,84.999998,2.709922,304.219951,424.779249,1203428.314,422.066118,627961.9616,305.481773,TRUE,Success,0.994042,0.950865
9.85,0.858973,5460749.234,,,Success,0.971592,0.991965,0.839614,3.168716,1.01325,3.021903,2.982387,298,435.787625,1370658.443,424.577998,638776.1015,304.359474,0.978634,1,0.8396,3.251941,3.021903,9.636459,3.188871,304.359474,448.813131,1437933.746,437.097002,692940.518,305.030216,0.973986,1,0.839401,3.254811,9.636459,31.174954,3.235105,305.030216,450.436608,1446533.437,442.169826,715028.2397,304.190114,0.966786,0.952457,0.839246,2.732586,31.174954,84.999998,2.726548,304.190114,425.570191,1205623.607,422.840451,631293.8372,305.49485,TRUE,Success,0.991965,0.952457
9.8,0.859046,5432161.235,,,Success,0.96666,0.98988,0.83949,3.149473,1.01325,3.004317,2.96503,298,434.961497,1355456.936,423.840642,635599.8946,304.30889,0.979284,1,0.839624,3.251525,3.004317,9.578878,3.188371,304.30889,448.715861,1430162.855,437.023604,692621.5624,305.002721,0.974823,1,0.83944,3.254307,9.578878,30.983522,3.234567,305.002721,450.36391,1438732.657,442.105207,714746.3323,304.160238,0.967774,0.954068,0.8393,2.749444,30.983522,84.999997,2.743394,304.160238,426.36829,1207808.787,423.621692,634657.0377,305.507694,TRUE,Success,0.98988,0.954068
9.75,0.859117,5403641.971,,,Success,0.961728,0.987788,0.839346,3.130236,1.01325,2.986727,2.94767,298,434.134607,1340333.109,423.102308,632420.9346,304.258328,0.979945,1,0.839648,3.2511,2.986727,9.521269,3.187861,304.258328,448.618279,1422393.491,436.949946,692301.49,304.975185,0.975673,1,0.839478,3.253789,9.521269,30.791925,3.234015,304.975185,450.290669,1430931.725,442.040078,714462.2136,304.130323,0.96878,0.955697,0.839352,2.766527,30.791925,84.999997,2.760464,304.130323,427.173638,1209983.646,424.409923,638051.9793,305.520295,TRUE,Success,0.987788,0.955697
9.7,0.859186,5375191.364,,,Success,0.956796,0.985687,0.839183,3.111004,1.01325,2.969133,2.930306,298,433.30691,1325286.608,422.362955,629239.0349,304.207789,0.980615,1,0.839672,3.250665,2.969133,9.463632,3.187339,304.207789,448.520372,1414625.592,436.876015,691980.2552,304.947606,0.976538,1,0.839515,3.253257,9.463632,30.600156,3.233447,304.947606,450.216865,1423130.541,441.974421,714175.8062,304.100369,0.969804,0.957347,0.839403,2.783839,30.600156,84.999997,2.777764,304.100369,427.986387,1212148.623,425.205288,641479.3512,305.532648,TRUE,Success,0.985687,0.957347
9.65,0.859252,5346809.343,,,Success,0.951864,0.983579,0.839,3.091777,1.01325,2.951534,2.912938,298,432.478367,1310317.156,421.622548,626054.0343,304.157273,0.981296,1,0.839695,3.250219,2.951534,9.405963,3.186805,304.157273,448.422131,1406859.113,436.801805,691657.8205,304.919983,0.977416,1,0.839552,3.25271,9.405963,30.408207,3.232865,304.919983,450.142483,1415329.027,441.908221,713887.042,304.070374,0.970847,0.959016,0.839452,2.801387,30.408207,84.999997,2.795298,304.070374,428.806686,1214304.048,426.007926,644939.8137,305.544744,TRUE,Success,0.983579,0.959016
9.6,0.859316,5318495.851,,,Success,0.946932,0.981462,0.838797,3.072556,1.01325,2.933931,2.895565,298,431.648963,1295424.725,420.881075,622865.8712,304.106782,0.981987,1,0.839717,3.249762,2.933931,9.348266,3.186259,304.106782,448.323553,1399094.08,436.727313,691334.1802,304.892316,0.978309,1,0.839587,3.252147,9.348266,30.216082,3.232266,304.892316,450.067514,1407527.187,441.841469,713595.8898,304.04034,0.97191,0.960706,0.839499,2.819174,30.216082,84.999997,2.813071,304.04034,429.634643,1216449.859,426.817938,648433.878,305.556574,TRUE,Success,0.981462,0.960706
9.55,0.859378,5290250.818,,,Success,0.942,0.979337,0.838573,3.05334,1.01325,2.916324,2.878188,298,430.818627,1280608.723,420.138469,619674.2516,304.056314,0.982688,1,0.839739,3.249295,2.916324,9.290535,3.185701,304.056314,448.22462,1391330.36,436.652521,691009.2544,304.864605,0.979216,1,0.839622,3.251569,9.290535,30.023764,3.231651,304.864605,449.99193,1399724.837,441.774139,713302.2293,304.010263,0.972993,0.962417,0.839545,2.837206,30.023764,84.999997,2.831091,304.010263,430.470464,1218586.898,427.635518,651962.4445,305.56813,TRUE,Success,0.979337,0.962417
9.5,0.859436,5262074.202,,,Success,0.937068,0.977204,0.838328,3.03413,1.01325,2.898712,2.860807,298,429.987372,1265869.419,419.394745,616479.2286,304.005872,0.983401,1,0.839761,3.248816,2.898712,9.232774,3.18513,304.005872,448.125337,1383568.061,436.577436,690683.0743,304.836849,0.980139,1,0.839655,3.250974,9.232774,29.831265,3.231019,304.836849,449.915732,1391922.078,441.706233,713006.0716,303.980146,0.974096,0.96415,0.839589,2.855489,29.831265,84.999996,2.849359,303.980146,431.314218,1220714.644,428.460728,655525.8611,305.579402,TRUE,Success,0.977204,0.96415
9.45,0.859493,5233965.946,,,Success,0.932137,0.975062,0.838062,3.014925,1.01325,2.881097,2.843422,298,429.155177,1251206.716,418.649883,613280.7049,303.955457,0.984125,1,0.839781,3.248326,2.881097,9.174985,3.184546,303.955457,448.025702,1375807.186,436.502054,690355.6231,304.809049,0.981076,1,0.839687,3.250363,9.174985,29.638586,3.230369,304.809049,449.83891,1384118.887,441.637739,712707.3701,303.949988,0.97522,0.965904,0.83963,2.874027,29.638586,84.999996,2.867883,303.949988,432.166036,1222833.156,429.293689,659124.7288,305.59038,TRUE,Success,0.975062,0.965904
9.4,0.859547,5205926.005,,,Success,0.927205,0.972911,0.837774,2.995725,1.01325,2.863476,2.826031,298,428.321902,1236619.413,417.903755,610078.1273,303.905066,0.98486,1,0.839801,3.247823,2.863476,9.117158,3.183947,303.905066,447.925672,1368047.437,436.426338,690026.7376,304.781201,0.98203,1,0.839719,3.249733,9.117158,29.445689,3.2297,304.781201,449.761411,1376314.871,441.568608,712405.9021,303.919786,0.976367,0.967681,0.83967,2.892829,29.445689,84.999996,2.88667,303.919786,433.026235,1224944.284,430.134702,662760.4216,305.601058,TRUE,Success,0.972911,0.967681
9.35,0.859598,5177954.342,,,Success,0.922273,0.970752,0.837464,2.976529,1.01325,2.845851,2.808636,298,427.487574,1222107.912,417.156387,606871.5945,303.854701,0.985607,1,0.839821,3.247308,2.845851,9.059298,3.183335,303.854701,447.825259,1360288.955,436.350298,689696.4639,304.753308,0.983001,1,0.839749,3.249086,9.059298,29.252591,3.229013,304.753308,449.68324,1368510.169,441.498844,712101.6937,303.889541,0.977535,0.969481,0.839708,2.911898,29.252591,84.999996,2.905725,303.889541,433.894872,1227047.306,430.983817,666433.2473,305.611422,TRUE,Success,0.970752,0.969481
9.3,0.859647,5150050.92,,,Success,0.917341,0.968585,0.837131,2.95734,1.01325,2.828222,2.791238,298,426.65219,1207672.325,416.407776,603661.0873,303.804363,0.986365,1,0.839839,3.24678,2.828222,9.001407,3.182709,303.804363,447.724465,1352531.801,436.273936,689364.8103,304.725368,0.983987,1,0.839778,3.248419,9.001407,29.0593,3.228306,304.725368,449.604393,1360704.828,441.428443,711794.7257,303.859254,0.978727,0.971305,0.839744,2.931241,29.0593,84.999995,2.925053,303.859254,434.772057,1229141.966,431.841132,670143.7197,305.621462,TRUE,Success,0.968585,0.971305
9.25,0.859693,5122215.719,,,Success,0.912409,0.966408,0.836774,2.938155,1.01325,2.810587,2.773834,298,425.815649,1193311.856,415.65783,600446.2047,303.754052,0.987136,1,0.839857,3.246239,2.810587,8.94348,3.182068,303.754052,447.623262,1344775.786,436.197226,689031.6624,304.69738,0.98499,1,0.839805,3.247733,8.94348,28.865791,3.227579,304.69738,449.524828,1352898.579,441.357367,711484.83,303.828923,0.979942,0.973154,0.839778,2.950865,28.865791,84.999995,2.944662,303.828923,435.658055,1231229.498,432.706899,673893.0093,305.631168,TRUE,Success,0.966408,0.973154
9.2,0.859736,5094448.711,,,Success,0.907477,0.964223,0.836394,2.918975,1.01325,2.792948,2.756426,298,424.977945,1179026.597,414.906544,597226.9127,303.703768,0.987919,1,0.839874,3.245685,2.792948,8.885519,3.181412,303.703768,447.521648,1337020.966,436.120168,688697.0239,304.669345,0.986011,1,0.839831,3.247027,8.885519,28.672073,3.226831,304.669345,449.444539,1345091.457,441.285609,711171.9793,303.798547,0.981181,0.975027,0.83981,2.970776,28.672073,84.999995,2.964557,303.798547,436.552985,1233309.691,433.581225,677681.6844,305.640527,TRUE,Success,0.964223,0.975027
9.15,0.859777,5066749.901,,,Success,0.902545,0.962028,0.83599,2.899799,1.01325,2.775304,2.739012,298,424.138972,1164815.729,414.153821,594002.7899,303.65351,0.988714,1,0.839891,3.245116,2.775304,8.827519,3.18074,303.65351,447.419596,1329267.144,436.042734,688360.7734,304.64126,0.98705,1,0.839855,3.2463,8.827519,28.478118,3.226061,304.64126,449.363484,1337283.182,441.213128,710855.9941,303.768126,0.982445,0.976926,0.839839,2.990983,28.478118,84.999995,2.984748,303.768126,437.45713,1235383.846,434.464376,681510.9879,305.64953,TRUE,Success,0.962028,0.976926
9.1,0.859815,5039119.265,,,Success,0.897613,0.959824,0.83556,2.880629,1.01325,2.757655,2.721594,298,423.298764,1150679.736,413.399691,590773.9597,303.60328,0.989523,1,0.839906,3.244533,2.757655,8.769485,3.180051,303.60328,447.317116,1321514.482,435.964938,688022.9656,304.613127,0.988107,1,0.839878,3.245551,8.769485,28.283949,3.225269,304.613127,449.281668,1329473.916,441.139932,710536.9063,303.737659,0.983735,0.978851,0.839867,3.011489,28.283949,84.999995,3.005238,303.737659,438.37055,1237451.13,435.356403,685381.2536,305.658161,TRUE,Success,0.959824,0.978851
9.05,0.85985,5011556.818,,,Success,0.892681,0.957611,0.835106,2.861463,1.01325,2.740001,2.704171,298,422.45723,1136617.956,412.644072,587540.0599,303.553078,0.990345,1,0.83992,3.243935,2.740001,8.711414,3.179346,303.553078,447.214184,1313762.827,435.886755,687683.4983,304.584944,0.989183,1,0.8399,3.244779,8.711414,28.089546,3.224453,304.584944,449.199055,1321663.43,441.065982,710214.5565,303.707147,0.985051,0.980804,0.839892,3.032305,28.089546,84.999994,3.026037,303.707147,439.293512,1239512.604,436.257554,689293.6601,305.666409,TRUE,Success,0.957611,0.980804
9,0.859882,4984062.583,,,Success,0.887749,0.955389,0.834625,2.842301,1.01325,2.722342,2.686743,298,421.614304,1122629.979,411.886904,584300.827,303.502902,0.99118,1,0.839933,3.243322,2.722342,8.653302,3.178624,303.502902,447.110782,1306012.094,435.808168,687342.301,304.55671,0.990278,1,0.839919,3.243984,8.653302,27.894897,3.223613,304.55671,449.115614,1313851.573,440.991252,709888.8222,303.676586,0.986395,0.982784,0.839914,3.053437,27.894897,84.999994,3.047152,303.676586,440.226242,1241568.938,437.168041,693249.24,305.674262,TRUE,Success,0.955389,0.982784
8.95,0.859912,4956636.581,,,Success,0.882817,0.953157,0.834118,2.823144,1.01325,2.704678,2.669309,298,420.769951,1108715.677,411.128154,581056.1147,303.452753,0.992029,1,0.839946,3.242693,2.704678,8.595151,3.177884,303.452753,447.006902,1298262.274,435.729172,686999.3411,304.528425,0.991393,1,0.839937,3.243164,8.595151,27.700003,3.222748,304.528425,449.031326,1306038.292,440.915723,709559.6248,303.645978,0.987767,0.984793,0.839934,3.074894,27.700003,84.999994,3.068592,303.645978,441.168926,1243620.339,438.088032,697248.8439,305.681703,TRUE,Success,0.953157,0.984793
8.9,0.859939,4929278.83,,,Success,0.877885,0.950916,0.833584,2.803992,1.01325,2.687008,2.651871,298,419.924146,1094875.024,410.367799,577805.8175,303.402632,0.992892,1,0.839957,3.242047,2.687008,8.536962,3.177126,303.402632,446.902538,1290513.388,435.64976,686654.5994,304.500089,0.992528,1,0.839952,3.24232,8.536962,27.504866,3.221856,304.500089,448.946176,1298223.565,440.839381,709226.901,303.615323,0.989167,0.986832,0.839952,3.096683,27.504866,84.999994,3.090362,303.615323,442.121734,1245666.853,439.017683,701293.2694,305.688718,TRUE,Success,0.950916,0.986832
8.85,0.859963,4901989.411,,,Success,0.872953,0.948664,0.833022,2.784843,1.01325,2.669333,2.634427,298,419.076776,1081107.202,409.605735,574549.4811,303.352538,0.993769,1,0.839967,3.241384,2.669333,8.47873,3.176348,303.352538,446.797656,1282765.235,435.569902,686307.9432,304.4717,0.993684,1,0.839966,3.241449,8.47873,27.30946,3.220938,304.4717,448.860115,1290407.092,440.762177,708890.4464,303.584618,0.990598,0.988901,0.839966,3.118813,27.30946,84.999993,3.112474,303.584618,443.084988,1247709.883,439.957294,705383.9476,305.695294,TRUE,Success,0.948664,0.988901
