Gc_kg_s,eta_ex_system,Power_total_W,T_water_mix_K,total_mdot_water_kg_s,warnings,Gc_norm_s1,n_s1,eta_s1,eps_s1,Pin_s1_bar,Pout_s1_bar,PR_s1,Tin_s1_K,Tout_s1_K,Power_s1_W,T_water_out_s1_K,H_water_s1_Jperkg,T_air_out_intercooler_s1_K,Gc_norm_s2,n_s2,eta_s2,eps_s2,Pin_s2_bar,Pout_s2_bar,PR_s2,Tin_s2_K,Tout_s2_K,Power_s2_W,T_water_out_s2_K,H_water_s2_Jperkg,T_air_out_intercooler_s2_K,Gc_norm_s3,n_s3,eta_s3,eps_s3,Pin_s3_bar,Pout_s3_bar,PR_s3,Tin_s3_K,Tout_s3_K,Power_s3_W,T_water_out_s3_K,H_water_s3_Jperkg,T_air_out_intercooler_s3_K,Gc_norm_s4,n_s4,eta_s4,eps_s4,Pin_s4_bar,Pout_s4_bar,PR_s4,Tin_s4_K,Tout_s4_K,Power_s4_W,T_water_out_s4_K,H_water_s4_Jperkg,T_air_out_intercooler_s4_K,Optimization_Success,Status,opt_n_stage1,opt_n_stage2,opt_n_stage4
12.55,0.852071,7103324.268,,,Success,1.237917,1.089426,0.825927,4.135996,1.01325,3.884311,3.833517,298,477.022891,2275262.534,460.906322,797439.2588,306.998738,0.974247,1.002364,0.839299,3.28025,3.884311,12.498716,3.217744,306.998738,454.014922,1865328.323,441.030396,710059.4395,306.460057,0.95902,1,0.838466,3.262864,12.498716,40.54282,3.243759,306.460057,453.21699,1860909.929,444.543993,725396.0626,305.686998,0.949501,0.892445,0.834062,2.102373,40.54282,84.999999,2.096549,305.686998,393.101425,1101823.482,390.966901,495261.1606,304.699429,TRUE,Success,1.089426,1.002364,0.892445
12.5,0.852315,7070500.02,,,Success,1.232985,1.08923,0.826602,4.139319,1.01325,3.890115,3.839245,298,477.000287,2265904.838,460.906335,797439.313,306.97663,0.968883,1.000286,0.839118,3.260836,3.890115,12.444542,3.199017,306.97663,453.156738,1847208.515,440.266402,706730.3264,306.403545,0.959269,1,0.838486,3.262745,12.444542,40.365484,3.24363,306.403545,453.122867,1852989.467,444.459991,725028.8879,305.658317,0.949829,0.893375,0.834178,2.111587,40.365484,84.999999,2.105759,305.658317,393.621935,1104397.2,391.478051,497427.3227,304.717234,TRUE,Success,1.08923,1.000286,0.893375
12.45,0.852554,7037335.961,,,Success,1.228053,1.089046,0.827265,4.142571,1.01325,3.895838,3.844893,298,476.977728,2256550.122,460.906421,797439.6966,306.954474,0.963555,0.997809,0.838937,3.237227,3.895838,12.37351,3.176085,306.954474,452.107519,1826745.901,439.327656,702642.4387,306.33831,0.960815,1,0.838603,3.261994,12.37351,40.125031,3.242817,306.33831,452.970348,1844430.842,444.317855,724407.6693,305.623968,0.951645,0.894863,0.834234,2.124229,40.125031,85.000001,2.118378,305.623968,394.349185,1109609.095,392.18959,500443.395,304.744298,TRUE,Success,1.089046,0.997809,0.894863
12.4,0.852787,7004553.309,,,Success,1.223121,1.088874,0.827914,4.145736,1.01325,3.901462,3.850444,298,476.954736,2247192.305,460.906153,797438.5067,306.932254,0.958267,0.995519,0.838726,3.215713,3.901462,12.31005,3.15524,306.932254,451.151356,1807571.186,438.473416,698925.1032,306.277261,0.961793,1,0.838674,3.261508,12.31005,39.912785,3.242293,306.277261,452.843921,1836164.222,444.201683,723899.9844,305.592151,0.952814,0.896116,0.834316,2.135508,39.912785,85,2.129643,305.592151,394.990311,1113625.596,392.817689,503106.4635,304.767123,TRUE,Success,1.088874,0.995519,0.896116
12.35,0.853014,6971883.995,,,Success,1.218189,1.088717,0.82855,4.148842,1.01325,3.907018,3.855927,298,476.932428,2237845.586,460.906531,797440.1859,306.910009,0.953012,0.993193,0.838495,3.19392,3.907018,12.245018,3.134109,306.910009,450.18066,1788311.333,437.605495,695150.7013,306.215514,0.962905,1,0.838753,3.260947,12.245018,39.694517,3.241687,306.215514,452.711793,1827840.868,444.079836,723367.5489,305.559791,0.95414,0.897432,0.834391,2.147235,39.694517,84.999997,2.141354,305.559791,395.655624,1117886.208,393.469251,505869.6997,304.790765,TRUE,Success,1.088717,0.993193,0.897432
12.3,0.853235,6939354.555,,,Success,1.213257,1.088571,0.829172,4.151848,1.01325,3.912462,3.861299,298,476.909472,2228493.071,460.906361,797439.4327,306.88769,0.947798,0.990857,0.838245,3.172106,3.912462,12.179288,3.112948,306.88769,449.206816,1769112.258,436.734278,691364.4414,306.153585,0.964085,1,0.838834,3.260341,12.179288,39.473484,3.241034,306.153585,452.577033,1819494.232,443.955363,722823.693,305.527183,0.955547,0.898783,0.834463,2.159243,39.473484,84.999998,2.153344,305.527183,396.334863,1122254.994,394.134329,508690.9862,304.81474,TRUE,Success,1.088571,0.990857,0.898783
12.25,0.85345,6906996.323,,,Success,1.208325,1.088438,0.829779,4.154773,1.01325,3.917814,3.866581,298,476.886665,2219144.868,460.906358,797439.4192,306.865326,0.942622,0.988538,0.837974,3.150555,3.917814,12.11404,3.092041,306.865326,448.242983,1750138.71,435.871801,687618.5708,306.092083,0.965241,1,0.838911,3.259737,12.11404,39.254128,3.240383,306.092083,452.443754,1811169.254,443.832361,722286.317,305.494725,0.95693,0.900131,0.834536,2.171293,39.254128,84.999995,2.165377,305.494725,397.013496,1126543.491,394.798842,511510.6187,304.838388,TRUE,Success,1.088438,0.988538,0.900131
12.2,0.853656,6874806.106,,,Success,1.203393,1.088237,0.830364,4.156525,1.01325,3.921968,3.870682,298,476.826099,2209326.693,460.87249,797289.1371,306.841578,0.937743,0.986331,0.837698,3.130137,3.921968,12.049177,3.072227,306.841578,447.324193,1731841.881,435.049901,684051.1435,306.032435,0.966382,1,0.838983,3.259129,12.049177,39.036076,3.23973,306.032435,452.313695,1802870.092,443.71242,721762.3681,305.462441,0.958297,0.901478,0.83461,2.183405,39.036076,84.999996,2.177473,305.462441,397.692805,1130767.439,395.464033,514333.8764,304.861766,TRUE,Success,1.088237,0.986331,0.901478
12.15,0.85386,6842770.327,,,Success,1.198461,1.08821,0.830947,4.160346,1.01325,3.928209,3.876841,298,476.840897,2200453.844,460.906314,797439.2219,306.820439,0.932384,0.983932,0.837368,3.108076,3.928209,11.984282,3.050826,306.820439,446.337767,1712767.847,434.166174,680217.7269,305.970024,0.967534,1,0.839054,3.258505,11.984282,38.817798,3.239059,305.970024,452.179224,1794557.277,443.588362,721220.4847,305.430019,0.959685,0.902838,0.834682,2.195667,38.817798,84.999998,2.189717,305.430019,398.377699,1134991.359,396.134656,517180.9638,304.885087,TRUE,Success,1.08821,0.983932,0.902838
12.1,0.854056,6810889.888,,,Success,1.193529,1.088116,0.831506,4.162989,1.01325,3.933246,3.881812,298,476.817989,2191111.694,460.906319,797439.2462,306.797916,0.927324,0.981635,0.837034,3.087039,3.933246,11.919342,3.030409,306.797916,445.391216,1694304.203,433.318317,676542.1911,305.90924,0.968706,1,0.839123,3.257859,11.919342,38.599193,3.238366,305.90924,452.046428,1786253.622,443.465827,720685.3121,305.397625,0.961097,0.904213,0.834753,2.208086,38.599193,84.999999,2.202119,305.397625,399.068825,1139220.368,396.811336,520054.5549,304.908372,TRUE,Success,1.088116,0.981635,0.904213
12.05,0.854245,6779166.887,,,Success,1.188597,1.088035,0.832048,4.165528,1.01325,3.938168,3.88667,298,476.794985,2181770.799,460.906271,797439.0319,306.775338,0.922304,0.979347,0.83668,3.066172,3.938168,11.854489,3.010153,306.775338,444.450334,1676007.581,432.475265,672889.6729,305.8487,0.969884,1,0.83919,3.257198,11.854489,38.380779,3.237658,305.8487,451.913738,1777956.395,443.343394,720150.6388,305.365247,0.962521,0.905597,0.834824,2.220635,38.380779,84.999999,2.21465,305.365247,399.764427,1143432.112,397.492372,522947.4594,304.931538,TRUE,Success,1.088035,0.979347,0.905597
12,0.854428,6747604.444,,,Success,1.183665,1.087959,0.832571,4.16786,1.01325,3.942871,3.891311,298,476.768445,2172388.859,460.90308,797424.8735,306.752583,0.917348,0.977082,0.836306,3.045613,3.942871,11.789952,2.990195,306.752583,443.521104,1657951.772,431.642488,669283.7891,305.788666,0.971052,1,0.839253,3.256533,11.789952,38.163427,3.236945,305.788666,451.782179,1769675.096,443.22207,719620.8568,305.332969,0.963936,0.906984,0.834895,2.233266,38.163427,84.999995,2.227263,305.332969,400.46155,1147588.717,398.1749,525847.5321,304.954455,TRUE,Success,1.087959,0.977082,0.906984
11.95,0.854604,6716187.852,,,Success,1.178733,1.087913,0.833077,4.170288,1.01325,3.947662,3.896039,298,476.749076,2163097.623,460.906363,797439.44,306.730025,0.912383,0.974792,0.83591,3.024913,3.947662,11.724923,2.970093,306.730025,442.583782,1639889.643,430.80197,665646.4969,305.728282,0.972273,1,0.839317,3.255824,11.724923,37.944049,3.236188,305.728282,451.648199,1761376.165,443.098361,719080.7159,305.300498,0.965418,0.908401,0.834963,2.246161,37.944049,85,2.24014,305.300498,401.170931,1151824.421,398.869319,528798.9879,304.977573,TRUE,Success,1.087913,0.974792,0.908401
11.9,0.854773,6684931.64,,,Success,1.173802,1.087871,0.833563,4.172492,1.01325,3.952215,3.900533,298,476.725852,2153761.429,460.906216,797438.7853,306.707277,0.907485,0.972528,0.835496,3.004545,3.952215,11.660266,2.950312,306.707277,441.65915,1622079.352,429.972691,662059.8874,305.668459,0.973478,1,0.839377,3.255114,11.660266,37.725952,3.235428,305.668459,451.515574,1753095.342,442.975982,718546.4347,305.268146,0.966885,0.909818,0.835031,2.25913,37.725952,84.999996,2.253091,305.268146,401.8812,1155995.517,399.564615,531755.049,305.000402,TRUE,Success,1.087871,0.972528,0.909818
11.85,0.854935,6653829.803,,,Success,1.16887,1.087843,0.834028,4.174584,1.01325,3.956646,3.904906,298,476.702896,2144430.984,460.906341,797439.3437,306.684484,0.902627,0.970272,0.835061,2.984334,3.956646,11.595666,2.93068,306.684484,440.739564,1604424.727,429.147678,658493.7336,305.608866,0.974694,1,0.839434,3.254385,11.595666,37.507926,3.23465,305.608866,451.382916,1744819.474,442.853568,718012.0542,305.2358,0.968368,0.911246,0.835099,2.272245,37.507926,84.999991,2.266187,305.2358,402.596604,1160154.619,400.2649,534733.22,305.023117,TRUE,Success,1.087843,0.970272,0.911246
11.8,0.855091,6622883.374,,,Success,1.163938,1.087828,0.834473,4.176547,1.01325,3.960936,3.90914,298,476.679699,2135100.096,460.906284,797439.0879,306.661628,0.897811,0.968027,0.834606,2.964315,3.960936,11.531204,2.911232,306.661628,439.826525,1586943.191,428.328314,654953.94,305.549574,0.975912,1,0.839488,3.253643,11.531204,37.290284,3.233859,305.549574,451.250556,1736551.784,442.731447,717479.0031,305.203487,0.969859,0.912684,0.835166,2.28549,37.290284,84.999998,2.279414,305.203487,403.316122,1164288.303,400.969183,537729.3184,305.04567,TRUE,Success,1.087828,0.968027,0.912684
11.75,0.855239,6592086.362,,,Success,1.159006,1.087827,0.834895,4.178384,1.01325,3.965089,3.913238,298,476.656599,2125772.86,460.906345,797439.3584,306.638719,0.893037,0.965785,0.834133,2.944414,3.965089,11.466616,2.891894,306.638719,438.916438,1569590.465,427.511311,651426.2609,305.490422,0.977156,1,0.839541,3.252872,11.466616,37.072004,3.233038,305.490422,451.117469,1728281.766,442.608601,716942.8413,305.171115,0.971384,0.91414,0.835232,2.298931,37.072004,85,2.292835,305.171115,404.043438,1168441.271,401.681032,540758.5508,305.068205,TRUE,Success,1.087827,0.965785,0.91414
11.7,0.855379,6561396.182,,,Success,1.154074,1.087666,0.835288,4.177998,1.01325,3.966979,3.915104,298,476.559862,2115564.595,460.840255,797146.1048,306.613239,0.888777,0.963772,0.833691,2.926608,3.966979,11.40343,2.874588,306.613239,438.093122,1553395.186,426.773205,648240.87,305.434981,0.9783,1,0.839587,3.252153,11.40343,36.858983,3.232272,305.434981,450.993257,1720083.226,442.494325,716444.1339,305.139316,0.97279,0.915558,0.835302,2.3122,36.858983,85.000002,2.306086,305.139316,404.75749,1172353.175,402.380055,543734.1389,305.089863,TRUE,Success,1.087666,0.963772,0.915558
11.65,0.855513,6530957.916,,,Success,1.149142,1.087864,0.835671,4.181635,1.01325,3.972936,3.920983,298,476.609772,2107118.347,460.905999,797437.8229,306.592708,0.883622,0.961343,0.833128,2.905246,3.972936,11.338077,2.853828,306.592708,437.118838,1535432.691,425.89699,644461.4232,305.373178,0.979635,1,0.839637,3.2513,11.338077,36.637458,3.231364,305.373178,450.853021,1711774.622,442.364615,715878.1247,305.10655,0.974437,0.917071,0.835362,2.326164,36.637458,84.999999,2.32003,305.10655,405.507693,1176632.255,403.114085,546859.7654,305.112632,TRUE,Success,1.087864,0.961343,0.917071
11.6,0.85564,6500006.325,,,Success,1.14421,1.086179,0.835973,4.162745,1.01325,3.956058,3.904325,298,475.867368,2089242.515,460.259432,794569.7207,306.545179,0.883515,0.961198,0.83313,2.903852,3.956058,11.284442,2.852446,306.545179,436.982997,1527794.183,425.786151,643983.4866,305.346916,0.980025,1,0.839651,3.251048,11.284442,36.461127,3.231097,305.346916,450.79788,1704076.384,442.31684,715669.663,305.078913,0.974903,0.918158,0.835472,2.33739,36.461127,85,2.33125,305.078913,406.099286,1178893.242,403.69461,549332.48,305.128757,TRUE,Success,1.086179,0.961198,0.918158
11.55,0.855766,6468929.619,,,Success,1.139278,1.083895,0.836245,4.136857,1.01325,3.93208,3.880661,298,474.876239,2068498.931,459.388785,790710.5793,306.489125,0.88499,0.961768,0.833312,2.908692,3.93208,11.2344,2.857114,306.489125,437.109024,1523345.738,425.914472,644536.8095,305.331677,0.980123,1,0.839655,3.250985,11.2344,36.298678,3.23103,305.331677,450.769085,1696566.581,442.294437,715571.9163,305.052836,0.975003,0.919117,0.835597,2.347824,36.298678,85,2.341683,305.052836,406.643801,1180518.369,404.229601,551611.8328,305.142781,TRUE,Success,1.083895,0.961768,0.919117
11.5,0.855891,6437931.083,,,Success,1.134346,1.081605,0.83651,4.111006,1.01325,3.908129,3.857024,298,473.88452,2047852.19,458.517084,786850.1388,306.432982,0.886478,0.962341,0.833493,2.913563,3.908129,11.184328,2.861811,306.432982,437.236193,1518893.295,426.043888,645094.9011,305.316406,0.980224,1,0.839658,3.250919,11.184328,36.136111,3.23096,305.316406,450.74011,1689056.571,442.271874,715473.4673,305.026721,0.975108,0.920085,0.835721,2.35836,36.136111,85,2.352218,305.026721,407.191916,1182129.028,404.768112,553906.7607,305.156723,TRUE,Success,1.081605,0.962341,0.920085
11.45,0.856014,6407010.432,,,Success,1.129414,1.079308,0.836765,4.085193,1.01325,3.884207,3.833414,298,472.89222,2027302.457,457.644344,782988.4228,306.376752,0.887978,0.962917,0.833673,2.918463,3.884207,11.13422,2.866537,306.376752,437.364416,1514435.599,426.174319,645657.416,305.301097,0.98033,1,0.839662,3.25085,11.13422,35.973401,3.230887,305.301097,450.710927,1681546.097,442.24912,715374.194,305.000568,0.975218,0.921061,0.835844,2.369001,35.973401,85,2.362857,305.000568,407.743768,1183726.279,405.310276,556217.8376,305.170585,TRUE,Success,1.079308,0.962917,0.921061
11.4,0.856136,6376167.51,,,Success,1.124482,1.077004,0.837011,4.059416,1.01325,3.860312,3.809831,298,471.89929,2006849.218,456.770522,779125.2234,306.320436,0.889491,0.963496,0.833852,2.923395,3.860312,11.08408,2.871292,306.320436,437.493792,1509973.61,426.305855,646224.7479,305.285753,0.98044,1,0.839666,3.250779,11.08408,35.810565,3.230811,305.285753,450.681552,1674035.334,442.226194,715274.166,304.974378,0.975333,0.922047,0.835966,2.379746,35.810565,85,2.373601,304.974378,408.299339,1185309.347,405.856075,558545.0128,305.184363,TRUE,Success,1.077004,0.963496,0.922047
11.35,0.856256,6345402.002,,,Success,1.11955,1.074694,0.837248,4.033674,1.01325,3.836442,3.786274,298,470.905621,1986491.275,455.895524,775260.0957,306.264034,0.891018,0.964079,0.834029,2.928361,3.836442,11.033907,2.876078,306.264034,437.624391,1505507.969,426.438563,646797.1782,305.270378,0.980554,1,0.83967,3.250705,11.033907,35.647595,3.230732,305.270378,450.65198,1666524.217,442.203088,715173.3584,304.94815,0.975452,0.923041,0.836087,2.390599,35.647595,85,2.384453,304.94815,408.858706,1186878.541,406.405582,560888.6111,305.198055,TRUE,Success,1.074694,0.964079,0.923041
11.3,0.856375,6314713.824,,,Success,1.114618,1.072377,0.837475,4.007973,1.01325,3.812604,3.762747,298,469.9114,1966230.879,455.019523,771393.7739,306.207555,0.892557,0.964664,0.834205,2.933354,3.812604,10.983695,2.880891,306.207555,437.755992,1501035.816,426.572239,647373.8374,305.25496,0.980672,1,0.839674,3.250627,10.983695,35.484473,3.23065,305.25496,450.62218,1659012.535,442.179774,715071.6436,304.921881,0.975577,0.924046,0.836207,2.401562,35.484473,85,2.395414,304.921881,409.421979,1188434.593,406.958905,563249.1102,305.211661,TRUE,Success,1.072377,0.964664,0.924046
11.25,0.856492,6284102.611,,,Success,1.109686,1.070054,0.837693,3.982305,1.01325,3.78879,3.739245,298,468.916367,1946065.079,454.142288,767525.2077,306.150994,0.89411,0.965253,0.834379,2.938382,3.78879,10.933448,2.885736,306.150994,437.88886,1496560.087,426.707126,647955.7697,305.23951,0.980795,1,0.839678,3.250547,10.933448,35.32121,3.230565,305.23951,450.592172,1651500.434,442.156271,714969.1054,304.895574,0.975708,0.925059,0.836325,2.412636,35.32121,85,2.406486,304.895574,409.98917,1189977.011,407.516053,565626.5691,305.225177,TRUE,Success,1.070054,0.965253,0.925059
11.2,0.856607,6253568.226,,,Success,1.104754,1.067724,0.837902,3.956674,1.01325,3.765003,3.71577,298,467.92055,1925994.298,453.263846,763654.4992,306.094353,0.895677,0.965846,0.834552,2.943443,3.765003,10.883166,2.890612,306.094353,438.022978,1492080.351,426.843209,648542.9168,305.224025,0.980922,1,0.839682,3.250464,10.883166,35.157808,3.230476,305.224025,450.561954,1643987.93,442.132577,714865.7348,304.869228,0.975844,0.926082,0.836442,2.423822,35.157808,85,2.417671,304.869228,410.560317,1191505.648,408.077064,568021.1685,305.238601,TRUE,Success,1.067724,0.965846,0.926082
11.15,0.856722,6223110.658,,,Success,1.099822,1.065387,0.8381,3.931087,1.01325,3.741252,3.692329,298,466.924238,1906021.918,452.384463,759782.7838,306.037646,0.897256,0.966441,0.834724,2.948531,3.741252,10.832846,2.895514,306.037646,438.158045,1487592.829,426.980215,649134.0926,305.208494,0.981054,1,0.839687,3.250377,10.832846,34.994253,3.230384,305.208494,450.531493,1636474.828,442.10866,714761.3973,304.842841,0.975986,0.927115,0.836559,2.435124,34.994253,85,2.42897,304.842841,411.135523,1193021.083,408.642036,570433.3473,305.251932,TRUE,Success,1.065387,0.966441,0.927115
11.1,0.856834,6192729.437,,,Success,1.094891,1.063044,0.838289,3.905535,1.01325,3.717526,3.668913,298,465.927054,1886143.696,451.5038,755908.5484,305.980862,0.89885,0.96704,0.834893,2.953653,3.717526,10.782488,2.900447,305.980862,438.294404,1483101.357,427.118455,649730.65,305.192927,0.981191,1,0.839691,3.250287,10.782488,34.830547,3.230289,305.192927,450.500807,1628961.216,442.084539,714656.1658,304.816415,0.976133,0.928158,0.836673,2.446542,34.830547,85,2.440387,304.816415,411.714831,1194523.168,409.21101,572863.2982,305.265166,TRUE,Success,1.063044,0.96704,0.928158
11.05,0.856945,6162424.407,,,Success,1.089959,1.060694,0.838467,3.880018,1.01325,3.693826,3.645523,298,464.928967,1866359.407,450.621834,752031.6665,305.924004,0.900459,0.967642,0.835062,2.95881,3.693826,10.732094,2.905414,305.924004,438.43211,1478606.343,427.257982,650332.816,305.177328,0.981333,1,0.839696,3.250194,10.732094,34.666699,3.23019,305.177328,450.469904,1621447.185,442.060218,714550.0699,304.789949,0.976287,0.929211,0.836787,2.458078,34.666699,85,2.451921,304.789949,412.298258,1196011.471,409.784002,575311.1141,305.278301,TRUE,Success,1.060694,0.967642,0.929211
11,0.857054,6132195.419,,,Success,1.085027,1.058337,0.838635,3.85454,1.01325,3.670156,3.622162,298,463.930078,1846670.269,449.738657,748152.5179,305.867077,0.902081,0.968248,0.835228,2.964,3.670156,10.681662,2.910411,305.867077,438.571037,1474106.086,427.398682,650940.0972,305.161689,0.98148,1,0.839701,3.250098,10.681662,34.502699,3.230087,305.161689,450.438761,1613932.599,442.035679,714443.0236,304.763442,0.976446,0.930274,0.836899,2.469735,34.502699,85,2.463575,304.763442,412.885901,1197486.464,410.361106,577777.2126,305.291333,TRUE,Success,1.058337,0.968248,0.930274
10.95,0.857162,6102042.229,,,Success,1.080095,1.055973,0.838792,3.829099,1.01325,3.646513,3.598829,298,462.930307,1827075.501,448.854203,744270.7808,305.810082,0.903719,0.968857,0.835393,2.969224,3.646513,10.631191,2.91544,305.810082,438.711243,1469601.021,427.540606,651552.7207,305.146012,0.981632,1,0.839706,3.249997,10.631191,34.338541,3.229981,305.146012,450.407376,1606417.429,442.010918,714335.0098,304.736894,0.976612,0.931348,0.83701,2.481514,34.338541,85,2.475353,304.736894,413.477829,1198948.277,410.942387,580261.8977,305.304261,TRUE,Success,1.055973,0.968857,0.931348
10.9,0.857268,6071964.645,,,Success,1.075163,1.053602,0.838938,3.803695,1.01325,3.622899,3.575524,298,461.929634,1807574.971,447.968453,740386.3593,305.753021,0.905371,0.96947,0.835556,2.974481,3.622899,10.58068,2.920501,305.753021,438.852744,1465091.102,427.68377,652170.7548,305.130297,0.981789,1,0.839711,3.249893,10.58068,34.174225,3.22987,305.130297,450.375744,1598901.67,441.985931,714226.0131,304.710306,0.976784,0.932433,0.83712,2.493418,34.174225,85,2.487255,304.710306,414.0741,1200396.902,411.527901,582765.4294,305.317082,TRUE,Success,1.053602,0.96947,0.932433
10.85,0.857373,6041962.459,,,Success,1.070231,1.051224,0.839074,3.77833,1.01325,3.599314,3.552246,298,460.928009,1788168.24,447.081367,736499.0464,305.695895,0.907039,0.970086,0.835717,2.979774,3.599314,10.53013,2.925594,305.695895,438.99558,1460576.552,427.828212,652794.3617,305.114543,0.981951,1,0.839716,3.249786,10.53013,34.00975,3.229756,305.114543,450.343863,1591385.315,441.960716,714116.0218,304.683676,0.976963,0.933528,0.837228,2.505449,34.00975,85,2.499283,304.683676,414.674774,1201832.352,412.117705,585288.0791,305.329793,TRUE,Success,1.051224,0.970086,0.933528
10.8,0.857475,6012035.5,,,Success,1.065299,1.048839,0.839199,3.753002,1.01325,3.575757,3.528998,298,459.92544,1768855.512,446.192955,732608.8622,305.638707,0.908722,0.970706,0.835877,2.9851,3.575757,10.47954,2.930719,305.638707,439.139743,1456057.045,427.973925,653423.5169,305.09875,0.982119,1,0.839722,3.249674,10.47954,33.845117,3.229638,305.09875,450.311728,1583868.359,441.935268,714005.0176,304.657004,0.977149,0.934635,0.837335,2.517609,33.845117,85,2.511441,304.657004,415.27991,1203254.585,412.711855,587830.1031,305.342391,TRUE,Success,1.048839,0.970706,0.934635
10.75,0.857576,5982183.531,,,Success,1.060367,1.046447,0.839312,3.727712,1.01325,3.552229,3.505777,298,458.921849,1749636.052,445.303148,728715.4881,305.581457,0.910421,0.971329,0.836034,2.990462,3.552229,10.428909,2.935877,305.581457,439.28528,1451532.875,428.120952,654058.4069,305.082919,0.982293,1,0.839727,3.249559,10.428909,33.680319,3.229515,305.082919,450.279331,1576350.746,441.90958,713892.9686,304.63029,0.977341,0.935753,0.837441,2.5299,33.680319,85,2.523729,304.63029,415.889591,1204663.858,413.310431,590391.8746,305.354873,TRUE,Success,1.046447,0.971329,0.935753
10.7,0.857676,5952406.348,,,Success,1.055435,1.044047,0.839413,3.702455,1.01325,3.528724,3.482579,298,457.916999,1730507.38,444.411734,724817.9682,305.524139,0.912137,0.971957,0.83619,2.995866,3.528724,10.378243,2.941076,305.524139,439.432495,1447007.193,428.269571,654700.2339,305.067059,0.982472,1,0.839733,3.24944,10.378243,33.51538,3.229389,305.067059,450.246707,1568832.763,441.883684,713780.019,304.603537,0.97754,0.936882,0.837545,2.542322,33.51538,85,2.536149,304.603537,416.503778,1206059.011,413.913393,592973.2489,305.367231,TRUE,Success,1.044047,0.971957,0.936882
10.65,0.857773,5922703.808,,,Success,1.050503,1.041641,0.839503,3.677245,1.01325,3.505257,3.45942,298,456.911485,1711476.153,443.519255,720918.6554,305.466778,0.913867,0.972587,0.836343,3.001294,3.505257,10.327523,2.946295,305.466778,439.580576,1442470.666,428.41904,655345.7973,305.051138,0.982658,1,0.839738,3.249315,10.327523,33.350224,3.229257,305.051138,450.21374,1561313.539,441.85747,713665.68,304.576737,0.977747,0.938023,0.837647,2.554884,33.350224,85,2.548709,304.576737,417.122839,1207443.449,414.521097,595575.7723,305.379475,TRUE,Success,1.041641,0.972587,0.938023
10.6,0.857869,5893074.831,,,Success,1.045571,1.039226,0.839581,3.652054,1.01325,3.4818,3.436269,298,455.904074,1692529.078,442.624596,717012.6489,305.409331,0.915618,0.973223,0.836495,3.006765,3.4818,10.276726,2.951556,305.409331,439.730327,1437932.296,428.570093,655998.2687,305.035184,0.982853,1,0.839744,3.249185,10.276726,33.184763,3.229118,305.035184,450.180389,1553792.373,441.830893,713549.7619,304.549882,0.977966,0.939178,0.837748,2.567595,33.184763,84.999994,2.561416,304.549882,417.747196,1208821.084,415.133951,598201.2181,305.391609,TRUE,Success,1.039226,0.973223,0.939178
10.55,0.857963,5863522.09,,,Success,1.040639,1.036807,0.839647,3.626938,1.01325,3.458409,3.413184,298,454.896981,1673690.288,441.729768,713108.7123,305.351882,0.917377,0.97386,0.836644,3.012269,3.458409,10.225988,2.956848,305.351882,439.881605,1433389.386,428.72261,656657.1245,305.019199,0.983045,1,0.83975,3.249056,10.225988,33.019526,3.228982,305.019199,450.147111,1546274.244,441.804413,713434.2675,304.523018,0.978181,0.94034,0.837847,2.580416,33.019526,85,2.574234,304.523018,418.374771,1210168.172,415.749942,600841.0001,305.403562,TRUE,Success,1.036807,0.97386,0.94034
10.5,0.858055,5834042.279,,,Success,1.035707,1.034379,0.839701,3.601842,1.01325,3.435028,3.390109,298,453.887994,1654935.992,440.832767,709198.0763,305.294354,0.919157,0.974502,0.836791,3.01781,3.435028,10.175149,2.962173,305.294354,440.034216,1428840.438,428.876401,657321.5562,305.003163,0.983248,1,0.839756,3.248919,10.175149,32.85389,3.228836,305.003163,450.11334,1538753.22,441.777461,713316.7196,304.496091,0.97841,0.941518,0.837945,2.593397,32.85389,85,2.587213,304.496091,419.008153,1211512.629,416.371574,603505.8673,305.415412,TRUE,Success,1.034379,0.974502,0.941518
10.45,0.858145,5804636.621,,,Success,1.030775,1.031941,0.839742,3.576749,1.01325,3.411642,3.367029,298,452.87639,1636258.724,439.932936,705277.8641,305.236723,0.920964,0.975154,0.836937,3.02344,3.411642,10.124332,2.967584,305.236723,440.190549,1424310.953,429.03366,658001.0399,304.987175,0.983452,1,0.839762,3.248782,10.124332,32.688335,3.228691,304.987175,450.079625,1531234.265,441.750582,713199.4909,304.469145,0.978639,0.942705,0.838041,2.606503,32.688335,84.999999,2.600316,304.469145,419.645434,1212832.679,416.997001,606187.9367,305.42709,TRUE,Success,1.031941,0.975154,0.942705
10.4,0.858234,5775302.851,,,Success,1.025843,1.029496,0.83977,3.551704,1.01325,3.388293,3.343985,298,451.863874,1617676.987,439.031827,701354.8242,305.179053,0.922786,0.975803,0.83708,3.029048,3.388293,10.073298,2.972971,305.179053,440.345658,1419747.209,429.189851,658675.9805,304.971031,0.983679,1,0.839769,3.248628,10.073298,32.521924,3.228528,304.971031,450.044855,1523707.62,441.72268,713077.7999,304.442095,0.978897,0.943912,0.838135,2.619812,32.521924,85,2.613622,304.442095,420.290593,1214171.035,417.630069,608903.7357,305.438719,TRUE,Success,1.029496,0.975803,0.943912
