Gc_kg_s,eta_ex_system,Power_total_W,T_water_mix_K,total_mdot_water_kg_s,warnings,Gc_norm_s1,n_s1,eta_s1,eps_s1,Pin_s1_bar,Pout_s1_bar,PR_s1,Tin_s1_K,Tout_s1_K,Power_s1_W,T_water_out_s1_K,H_water_s1_Jperkg,T_air_out_intercooler_s1_K,Gc_norm_s2,n_s2,eta_s2,eps_s2,Pin_s2_bar,Pout_s2_bar,PR_s2,Tin_s2_K,Tout_s2_K,Power_s2_W,T_water_out_s2_K,H_water_s2_Jperkg,T_air_out_intercooler_s2_K,Gc_norm_s3,n_s3,eta_s3,eps_s3,Pin_s3_bar,Pout_s3_bar,PR_s3,Tin_s3_K,Tout_s3_K,Power_s3_W,T_water_out_s3_K,H_water_s3_Jperkg,T_air_out_intercooler_s3_K,Gc_norm_s4,n_s4,eta_s4,eps_s4,Pin_s4_bar,Pout_s4_bar,PR_s4,Tin_s4_K,Tout_s4_K,Power_s4_W,T_water_out_s4_K,H_water_s4_Jperkg,T_air_out_intercooler_s4_K,Optimization_Success,Status,opt_n_stage1,opt_n_stage3,opt_n_stage4
11.6,0.857306,6806819.018,,,Success,1.14421,1.059676,0.834523,3.833923,1.01325,3.62288,3.575504,298,463.948241,1947630.58,449.5154,747172.3919,306.121121,0.9641,1,0.838835,3.260334,3.62288,11.590037,3.199123,306.121121,451.919185,1709555.194,439.405464,702981.1502,305.960508,0.955143,0.98948,0.838887,3.153016,11.590037,36.323929,3.134065,305.960508,447.425545,1656898.727,439.173532,701971.5649,304.97711,0.978422,0.963393,0.839464,2.84178,36.323929,102.99999,2.835596,304.97711,432.244888,1492734.517,429.490454,659975.1581,307.221805,TRUE,Success,1.059676,0.98948,0.963393
11.55,0.857452,6774982.761,,,Success,1.139278,1.057913,0.834875,3.815792,1.01325,3.60676,3.559596,298,463.183085,1930192.347,448.843724,744224.8088,306.072043,0.964157,1,0.838839,3.260304,3.60676,11.538336,3.199086,306.072043,451.844649,1701879.1,439.352315,702749.778,305.935161,0.955248,0.988932,0.838925,3.147059,11.538336,36.093111,3.128104,305.935161,447.108402,1646296.339,438.878449,700687.3516,304.939096,0.980374,0.965196,0.839493,2.859939,36.093111,102.999995,2.85373,304.939096,433.077037,1496614.974,430.303787,663491.6286,307.239345,TRUE,Success,1.057913,0.988932,0.965196
11.5,0.857598,6743241.088,,,Success,1.134346,1.056143,0.835217,3.797616,1.01325,3.590586,3.543633,298,462.416279,1912814.277,448.17026,741271.1131,306.022902,0.96423,1,0.838844,3.260266,3.590586,11.486424,3.199039,306.022902,451.76947,1694198.887,439.29859,702515.9131,305.909749,0.955371,0.988442,0.83896,3.141715,11.486424,35.869286,3.122755,305.909749,446.819332,1636056.08,438.609881,699518.7842,304.90233,0.982161,0.966948,0.839523,2.877769,35.869286,102.999995,2.871537,304.90233,433.890418,1500171.845,431.098953,666931.4318,307.255803,TRUE,Success,1.056143,0.988442,0.966948
11.45,0.857741,6711580.454,,,Success,1.129414,1.054367,0.83555,3.779433,1.01325,3.574395,3.527654,298,461.649217,1895512.905,447.496267,738316.8174,305.973751,0.964309,1,0.838849,3.260225,3.574395,11.434445,3.198987,305.973751,451.694072,1686518.994,439.244687,702281.2782,305.884297,0.955502,0.987953,0.838995,3.13637,11.434445,35.645797,3.117405,305.884297,446.529999,1625840.824,438.341054,698349.3282,304.865602,0.983963,0.968714,0.839552,2.895795,35.645797,102.999995,2.889541,304.865602,434.709297,1503707.731,431.899386,670395.9201,307.271948,TRUE,Success,1.054367,0.987953,0.968714
11.4,0.857884,6680000.778,,,Success,1.124482,1.052587,0.835872,3.761243,1.01325,3.558187,3.511658,298,460.881901,1878288.296,446.82175,735361.9301,305.924591,0.964394,1,0.838855,3.260181,3.558187,11.382401,3.198932,305.924591,451.618458,1678839.465,439.190606,702045.8842,305.858807,0.955639,0.987466,0.839029,3.131024,11.382401,35.422635,3.112053,305.858807,446.240348,1615649.951,438.071916,697178.7559,304.828911,0.985779,0.970495,0.839579,2.914023,35.422635,102.999995,2.907745,304.828911,435.533779,1507223.066,432.705184,673885.5803,307.287773,TRUE,Success,1.052587,0.987466,0.970495
11.35,0.858025,6648501.993,,,Success,1.11955,1.0508,0.836184,3.743046,1.01325,3.541963,3.495646,298,460.114319,1861140.33,446.146699,732406.3963,305.875423,0.964485,1,0.838861,3.260133,3.541963,11.330291,3.198874,305.875423,451.542625,1671160.293,439.136348,701809.7225,305.833276,0.955784,0.986979,0.839063,3.125675,11.330291,35.199798,3.106698,305.833276,445.950376,1605483.464,437.802463,696007.0554,304.792256,0.987609,0.972291,0.839604,2.932454,35.199798,102.999995,2.926153,304.792256,436.363942,1510717.905,433.516419,677400.7814,307.303271,TRUE,Success,1.0508,0.986979,0.972291
11.3,0.858165,6617084.024,,,Success,1.114618,1.049009,0.836486,3.724843,1.01325,3.525722,3.479617,298,459.346476,1844069.082,445.471119,729450.2284,305.82625,0.964582,1,0.838867,3.260083,3.525722,11.278118,3.198811,305.82625,451.466577,1663481.526,439.081913,701572.8057,305.807706,0.955935,0.986493,0.839096,3.120322,11.278118,34.977277,3.10134,305.807706,445.66002,1595340.679,437.532638,694833.9724,304.755636,0.989454,0.974102,0.839629,2.951093,34.977277,102.999995,2.944769,304.755636,437.1999,1514192.736,434.333196,680942.0454,307.318435,TRUE,Success,1.049009,0.986493,0.974102
11.25,0.858304,6585746.819,,,Success,1.109686,1.047212,0.836778,3.706633,1.01325,3.509465,3.463573,298,458.578354,1827074.369,444.794996,726493.3489,305.777071,0.964684,1,0.838874,3.260029,3.509465,11.225879,3.198744,305.777071,451.390309,1655803.139,439.027299,701335.1181,305.782095,0.956094,0.986007,0.839128,3.114967,11.225879,34.75508,3.095978,305.782095,445.369325,1585222.161,437.262482,693659.6903,304.719052,0.991314,0.975929,0.839652,2.969944,34.75508,102.999995,2.963595,304.719052,438.041694,1517647.15,435.155552,684509.5975,307.333254,TRUE,Success,1.047212,0.986007,0.975929
11.2,0.858441,6554490.309,,,Success,1.104754,1.045409,0.837058,3.688416,1.01325,3.493191,3.447512,298,457.809957,1810156.25,444.118334,723535.7641,305.727889,0.964793,1,0.838881,3.259972,3.493191,11.173577,3.198673,305.727889,451.313824,1648125.177,438.972508,701096.6707,305.756445,0.95626,0.985523,0.839161,3.109608,11.173577,34.533196,3.090613,305.756445,445.078221,1575127.142,436.991929,692483.9216,304.682503,0.99319,0.977772,0.839673,2.989009,34.533196,102.999995,2.982637,304.682503,438.889452,1521081.739,435.983603,688104.0126,307.347721,TRUE,Success,1.045409,0.985523,0.977772
11.15,0.858577,6523314.416,,,Success,1.099822,1.043601,0.837327,3.670193,1.01325,3.476901,3.431435,298,457.04126,1793314.49,443.441112,720577.377,305.678703,0.964909,1,0.838889,3.259911,3.476901,11.121209,3.198598,305.678703,451.237116,1640447.603,438.917536,700857.4422,305.730755,0.956434,0.985039,0.839192,3.104243,11.121209,34.311603,3.08524,305.730755,444.786627,1565054.761,436.720904,691306.336,304.645984,0.995082,0.979631,0.839693,3.008296,34.311603,102.999995,3.0019,304.645984,439.74334,1524497.562,436.817507,691726.0427,307.361829,TRUE,Success,1.043601,0.985039,0.979631
11.1,0.858711,6492219.121,,,Success,1.094891,1.041786,0.837585,3.651964,1.01325,3.460596,3.415343,298,456.272292,1776549.42,442.763358,717618.2878,305.629517,0.96503,1,0.838897,3.259848,3.460596,11.06878,3.198518,305.629517,451.160195,1632770.534,438.86239,700617.4728,305.705024,0.956615,0.984556,0.839223,3.098872,11.06878,34.090324,3.079863,305.705024,444.494589,1555005.573,436.449448,690127.1167,304.6095,0.99699,0.981506,0.839711,3.027806,34.090324,102.999995,3.021385,304.6095,440.603352,1527893.594,437.657253,695375.717,307.375568,TRUE,Success,1.041786,0.984556,0.981506
11.05,0.858844,6461204.336,,,Success,1.089959,1.039966,0.837831,3.633729,1.01325,3.444274,3.399234,298,455.503004,1759860.525,442.085028,714658.3008,305.58033,0.965158,1,0.838905,3.25978,3.444274,11.016285,3.198435,305.58033,451.083048,1625093.858,438.807061,700376.7108,305.679252,0.956803,0.984073,0.839254,3.093493,11.016285,33.869307,3.074476,305.679252,444.201925,1544977.613,436.177391,688945.5244,304.573041,0.998916,0.983399,0.839728,3.047547,33.869307,102.999995,3.041101,304.573041,441.469783,1531272.34,438.50312,699054.3203,307.388931,TRUE,Success,1.039966,0.984073,0.983399
11,0.858975,6430270.08,,,Success,1.085027,1.03814,0.838066,3.615488,1.01325,3.427937,3.383111,298,454.733455,1743248.498,441.406177,711697.6431,305.531146,0.965292,1,0.838914,3.259709,3.427937,10.963731,3.198347,305.531146,451.005695,1617417.791,438.751565,700135.2364,305.653441,0.956999,0.983591,0.839284,3.088112,10.963731,33.648654,3.069088,305.653441,443.908981,1534974.838,435.905061,687762.9828,304.536624,1.000857,0.985309,0.839743,3.067515,33.648654,102.999995,3.061044,304.536624,442.342307,1534628.952,439.354787,702760.5405,307.401899,TRUE,Success,1.03814,0.983591,0.985309
10.95,0.859105,6399416.261,,,Success,1.080095,1.036309,0.838288,3.597242,1.01325,3.411584,3.366972,298,453.963602,1726712.889,440.726769,708736.1411,305.481964,0.965433,1,0.838923,3.259635,3.411584,10.911116,3.198255,305.481964,450.928125,1609742.239,438.695893,699893.005,305.627589,0.957202,0.98311,0.839313,3.082724,10.911116,33.428294,3.063692,305.627589,443.615482,1524994.212,435.632198,686578.3624,304.500238,1.002816,0.987236,0.839756,3.087718,33.428294,102.999996,3.081222,304.500238,443.221303,1537966.921,440.212615,706496.0253,307.414468,TRUE,Success,1.036309,0.98311,0.987236
10.9,0.859233,6368642.837,,,Success,1.075163,1.034471,0.838498,3.578989,1.01325,3.395215,3.350817,298,453.193402,1710253.22,440.046762,705773.6093,305.432785,0.96558,1,0.838933,3.259557,3.395215,10.858436,3.198158,305.432785,450.850325,1602067.104,438.640033,699649.9682,305.601695,0.957414,0.982629,0.839341,3.077325,10.858436,33.208178,3.058284,305.601695,443.321256,1515033.882,435.358637,685390.9493,304.463874,1.004793,0.989182,0.839768,3.108168,33.208178,102.999996,3.101646,304.463874,444.107064,1541288.631,441.07688,710262.0603,307.426634,TRUE,Success,1.034471,0.982629,0.989182
10.85,0.85936,6337949.804,,,Success,1.070231,1.032626,0.838695,3.56073,1.01325,3.37883,3.334646,298,452.422862,1693869.636,439.366167,702810.0802,305.38361,0.965734,1,0.838942,3.259475,3.37883,10.805692,3.198057,305.38361,450.7723,1594392.452,438.583991,699406.1458,305.575761,0.957633,0.982148,0.839369,3.071913,10.805692,32.988297,3.052863,305.575761,443.026229,1505093.14,435.084309,684200.4483,304.427532,1.006791,0.991147,0.839777,3.128867,32.988297,102.999996,3.122319,304.427532,444.999723,1544594.576,441.947705,714059.2674,307.438385,TRUE,Success,1.032626,0.982148,0.991147
10.8,0.859485,6307337.112,,,Success,1.065299,1.030776,0.838879,3.542463,1.01325,3.362428,3.318458,298,451.651901,1677561.255,438.68491,699845.2186,305.334437,0.965895,1,0.838953,3.25939,3.362428,10.752878,3.19795,305.334437,450.694026,1586718.077,438.527744,699161.4429,305.549783,0.957861,0.981668,0.839396,3.066498,10.752878,32.768742,3.047439,305.549783,442.730864,1495177.214,434.809652,683008.7514,304.391228,1.008805,0.993131,0.839785,3.149813,32.768742,102.999996,3.143239,304.391228,445.899015,1547880.566,442.824828,717886.5995,307.449701,TRUE,Success,1.030776,0.981668,0.993131
10.75,0.859609,6276804.796,,,Success,1.060367,1.028919,0.839051,3.524196,1.01325,3.346016,3.302261,298,450.880827,1661331.513,438.003272,696880.24,305.285279,0.966061,1,0.838963,3.259301,3.346016,10.700025,3.197841,305.285279,450.615599,1579044.93,438.471381,698916.2503,305.523768,0.958095,0.981187,0.839423,3.061066,10.700025,32.549454,3.041998,305.523768,442.434511,1485278.942,434.534054,681813.2154,304.354943,1.01084,0.995134,0.839791,3.171016,32.549454,102.999996,3.164415,304.354943,446.805266,1551149.411,443.708554,721745.4798,307.460577,TRUE,Success,1.028919,0.981187,0.995134
10.7,0.85973,6246352.856,,,Success,1.055435,1.027056,0.839208,3.505921,1.01325,3.329586,3.286045,298,450.109294,1645176.63,437.32094,693913.7695,305.236126,0.966235,1,0.838974,3.259208,3.329586,10.6471,3.197725,305.236126,450.536917,1571372.025,438.414807,698670.1476,305.497709,0.958338,0.980707,0.839449,3.055618,10.6471,32.330346,3.03654,305.497709,442.137179,1475398.646,434.257522,680613.8612,304.318671,1.012897,0.997158,0.839795,3.192489,32.330346,102.999996,3.185861,304.318671,447.718967,1554405.555,444.599352,725638.0503,307.471007,TRUE,Success,1.027056,0.980707,0.997158
10.65,0.859851,6215981.132,,,Success,1.050503,1.025186,0.839352,3.487638,1.01325,3.313138,3.269813,298,449.337314,1629096.796,436.637926,690945.8516,305.186979,0.966416,1,0.838986,3.25911,3.313138,10.594107,3.197605,305.186979,450.457984,1563699.446,438.358028,698423.159,305.471608,0.958591,0.980228,0.839474,3.050173,10.594107,32.111637,3.031085,305.471608,441.839797,1465546.548,433.980931,679414.4932,304.282452,1.014969,0.999201,0.839797,3.214215,32.111637,102.999996,3.20756,304.282452,448.639292,1557638.342,445.496416,729560.8929,307.48096,TRUE,Success,1.025186,0.980228,0.999201
10.6,0.859969,6185689.9,,,Success,1.045571,1.02331,0.839482,3.469354,1.01325,3.296679,3.25357,298,448.565127,1613094.65,435.95445,687977.4251,305.137848,0.966604,1,0.838997,3.25901,3.296679,10.541068,3.19748,305.137848,450.378875,1556027.929,438.301112,698175.5895,305.445467,0.95885,0.979747,0.839498,3.044696,10.541068,31.893034,3.025598,305.445467,441.540745,1455705.069,433.702756,678208.4932,304.246224,1.017068,1.001267,0.839797,3.236228,31.893034,102.999996,3.229545,304.246224,449.567594,1560862.252,446.401044,733519.7811,307.490448,TRUE,Success,1.02331,0.979747,1.001267
10.55,0.860086,6155479.036,,,Success,1.040639,1.021427,0.839598,3.451061,1.01325,3.280201,3.237307,298,447.792375,1597166.346,435.270185,685007.067,305.088721,0.966799,1,0.839009,3.258904,3.280201,10.487952,3.19735,305.088721,450.299482,1548356.472,438.243959,697927.0036,305.41928,0.959119,0.979267,0.839521,3.03921,10.487952,31.674671,3.020101,305.41928,441.241021,1445885.257,433.423933,676999.923,304.210022,1.019188,1.003354,0.839794,3.25852,31.674671,102.999996,3.251809,304.210022,450.503439,1564070.96,447.312807,737512.9588,307.499447,TRUE,Success,1.021427,0.979267,1.003354
10.5,0.860201,6125348.593,,,Success,1.035707,1.019538,0.839699,3.432769,1.01325,3.263715,3.221037,298,447.019521,1581316.932,434.585555,682036.6072,305.039618,0.967,1,0.839022,3.258796,3.263715,10.434803,3.197216,305.039618,450.219951,1540686.463,438.186706,697677.9861,305.393057,0.959394,0.978786,0.839543,3.033701,10.434803,31.456553,3.014581,305.393057,440.940049,1436080.971,433.143927,675786.4683,304.173832,1.021331,1.005463,0.83979,3.281096,31.456553,102.999996,3.274357,304.173832,451.446896,1567264.227,448.231765,741540.7931,307.50794,TRUE,Success,1.019538,0.978786,1.005463
10.45,0.860315,6095298.463,,,Success,1.030775,1.017641,0.839785,3.414469,1.01325,3.247211,3.204748,298,446.246122,1565541.671,433.900158,679064.2849,304.990523,0.967209,1,0.839034,3.258682,3.247211,10.38158,3.197076,304.990523,450.140146,1533016.66,438.129226,697427.996,305.366788,0.959679,0.978306,0.839565,3.028185,10.38158,31.238735,3.009054,305.366788,440.638593,1426300.6,432.863452,674571.2218,304.137679,1.023494,1.007595,0.839783,3.303955,31.238735,102.999996,3.297188,304.137679,452.397864,1570439.532,449.15781,745602.9266,307.51591,TRUE,Success,1.017641,0.978306,1.007595
10.4,0.860426,6065329.072,,,Success,1.025843,1.015738,0.839856,3.396168,1.01325,3.230696,3.188449,298,445.47249,1549843.931,433.214278,676091.3236,304.941449,0.967423,1,0.839048,3.258565,3.230696,10.328315,3.196931,304.941449,450.060166,1525347.999,438.07161,697177.4283,305.340479,0.959972,0.977824,0.839586,3.022633,10.328315,31.020993,3.00349,305.340479,440.335221,1416528.938,432.581159,673348.3389,304.10151,1.025686,1.009751,0.839773,3.327128,31.020993,102.999995,3.320332,304.10151,453.35745,1573608.204,450.091998,749704.1219,307.52336,TRUE,Success,1.015738,0.977824,1.009751
10.35,0.860536,6035439.493,,,Success,1.020911,1.013827,0.839911,3.377854,1.01325,3.214159,3.172128,298,444.698091,1534218.113,432.52743,673115.616,304.892378,0.967648,1,0.839061,3.258442,3.214159,10.274958,3.19678,304.892378,449.979849,1517679.008,438.01371,696925.6332,305.314122,0.960276,0.977347,0.839605,3.017107,10.274958,30.803833,2.997952,305.314122,440.032856,1406797.295,432.299807,672129.7743,304.065434,1.02789,1.011927,0.839762,3.350565,30.803833,102.999996,3.34374,304.065434,454.323533,1576745.077,451.032281,753835.4975,307.530232,TRUE,Success,1.013827,0.977347,1.011927
10.3,0.860644,6005631.386,,,Success,1.015979,1.01191,0.839951,3.359538,1.01325,3.197609,3.155795,298,443.923364,1518668.914,431.840015,670138.8833,304.843327,0.96788,1,0.839075,3.258315,3.197609,10.221553,3.196624,304.843327,449.899332,1510010.981,437.955653,696673.1625,305.287723,0.960589,0.976864,0.839624,3.011517,10.221553,30.586452,2.992349,305.287723,439.727259,1397060.782,432.015389,670898.174,304.029291,1.030133,1.014133,0.839747,3.374359,30.586452,102.999996,3.367504,304.029291,455.299856,1579890.709,451.982244,758012.9469,307.536577,TRUE,Success,1.01191,0.976864,1.014133
10.25,0.86075,5975903.665,,,Success,1.011048,1.009985,0.839974,3.34122,1.01325,3.181048,3.13945,298,443.148285,1503196.129,431.152013,667161.0298,304.794298,0.968118,1,0.839089,3.258184,3.181048,10.168098,3.196462,304.794298,449.818609,1502343.894,437.897433,696419.9979,305.261282,0.96091,0.976382,0.839642,3.005917,10.168098,30.369425,2.986736,305.261282,439.421042,1387347.278,431.73038,669664.2597,303.993185,1.032397,1.016363,0.83973,3.398454,30.369425,102.999996,3.391569,303.993185,456.283957,1583016.363,452.939511,762226.1633,307.542329,TRUE,Success,1.009985,0.976382,1.016363
10.2,0.860854,5946256.713,,,Success,1.006116,1.008054,0.839981,3.3229,1.01325,3.164474,3.123093,298,442.372863,1487799.871,430.463431,664182.0779,304.745291,0.968363,1,0.839103,3.258049,3.164474,10.114595,3.196295,304.745291,449.737686,1494677.811,437.839055,696166.1586,305.2348,0.961239,0.975899,0.839658,3.000292,10.114595,30.152599,2.981098,305.2348,439.113464,1377649.115,431.444077,668424.9863,303.957089,1.034687,1.018619,0.83971,3.422873,30.152599,102.999996,3.415957,303.957089,457.276668,1586129.917,453.904869,766478.7479,307.547485,TRUE,Success,1.008054,0.975899,1.018619
10.15,0.860957,5916690.782,,,Success,1.001184,1.006114,0.83997,3.304565,1.01325,3.147876,3.106712,298,441.596522,1472474.228,429.773745,661199.7545,304.696288,0.968619,1,0.839118,3.257907,3.147876,10.060993,3.196121,304.696288,449.656388,1487011.176,437.780358,695910.9434,305.208266,0.961581,0.975417,0.839674,2.994651,10.060993,29.935917,2.975444,305.208266,438.804918,1367970.672,431.156843,667181.9302,303.921008,1.037006,1.020902,0.839687,3.44763,29.935917,102.999996,3.440683,303.921008,458.278437,1589234.704,454.878737,770772.6959,307.55203,TRUE,Success,1.006114,0.975417,1.020902
10.1,0.861057,5887206.155,,,Success,0.996252,1.004168,0.839943,3.286237,1.01325,3.131276,3.090329,298,440.820175,1457228.73,429.08379,658217.6561,304.647323,0.96888,1,0.839133,3.257762,3.131276,10.007377,3.195943,304.647323,449.574998,1479346.581,437.721605,695655.4933,305.181696,0.961929,0.974932,0.839688,2.988963,10.007377,29.719328,2.969742,305.181696,438.49399,1358297.351,430.867355,665929.3701,303.884904,1.039356,1.023213,0.839662,3.472736,29.719328,102.999996,3.465758,303.884904,459.289622,1592333.492,455.861444,775109.6212,307.555949,TRUE,Success,1.004168,0.974932,1.023213
10.05,0.861155,5857802.576,,,Success,0.99132,1.002214,0.839897,3.267901,1.01325,3.114658,3.073928,298,440.0432,1442056.97,428.392998,655233.3173,304.598375,0.969149,1,0.839149,3.257612,3.114658,9.953693,3.195758,304.598375,449.493327,1471682.339,437.66262,695399.0474,305.15508,0.962287,0.974447,0.839701,2.983257,9.953693,29.502964,2.964022,305.15508,438.182025,1348643.415,430.576877,664672.7739,303.84882,1.041733,1.025553,0.839633,3.498185,29.502964,102.999996,3.491175,303.84882,460.309785,1595419.851,456.852559,779487.7739,307.559212,TRUE,Success,1.002214,0.974447,1.025553
10,0.861252,5828480.457,,,Success,0.986388,1.000253,0.839834,3.249563,1.01325,3.098028,3.057516,298,439.265766,1426960.755,427.701524,652247.3995,304.549452,0.969426,1,0.839165,3.257456,3.098028,9.899955,3.195567,304.549452,449.411429,1464018.969,437.603454,695141.8262,305.12842,0.962655,0.97396,0.839713,2.977519,9.899955,29.286733,2.958269,305.12842,437.868338,1339001.976,430.284761,663409.3467,303.812733,1.044142,1.027922,0.839601,3.523993,29.286733,102.999996,3.516951,303.812733,461.339518,1598498.758,457.852632,783909.7593,307.561806,TRUE,Success,1.000253,0.97396,1.027922
9.95,0.861346,5799239.998,,,Success,0.981456,0.998283,0.839752,3.23122,1.01325,3.081382,3.041088,298,438.487737,1411938.77,427.009245,649259.3654,304.500549,0.969712,1,0.839181,3.257295,3.081382,9.846155,3.19537,304.500549,449.329265,1456356.151,437.544071,694883.6738,305.101714,0.963033,0.973472,0.839724,2.971751,9.846155,29.07063,2.952485,305.101714,437.553007,1329374.124,429.991083,662139.4124,303.776646,1.046582,1.030323,0.839566,3.550171,29.07063,102.999996,3.543095,303.776646,462.379035,1601570.952,458.861855,788376.5999,307.563709,TRUE,Success,0.998283,0.973472,1.030323
9.9,0.861439,5770081.125,,,Success,0.976524,0.996307,0.839652,3.212878,1.01325,3.064729,3.024653,298,437.709441,1396994.394,426.316462,646270.4997,304.451682,0.970004,1,0.839197,3.257131,3.064729,9.792323,3.195168,304.451682,449.246939,1448694.826,437.484567,694625.0071,305.074967,0.963419,0.972983,0.839733,2.965948,9.792323,28.854716,2.946667,305.074967,437.235877,1319758.463,429.695699,660862.3556,303.740559,1.049052,1.032753,0.839527,3.576716,28.854716,102.999996,3.569607,303.740559,463.428189,1604633.443,459.880071,792887.7884,307.564895,TRUE,Success,0.996307,0.972983,1.032753
9.85,0.861529,5741001.376,,,Success,0.971592,0.994312,0.839533,3.194415,1.01325,3.047943,3.008086,298,436.925358,1382072.26,425.618129,643259.0381,304.402642,0.970342,1,0.839215,3.256939,3.047943,9.737972,3.194932,304.402642,449.162768,1441020.179,437.423373,694359.0066,305.048093,0.963861,0.972516,0.839742,2.960332,9.737972,28.639703,2.941034,305.048093,436.927207,1310259.325,429.408235,659619.7892,303.704784,1.051528,1.035207,0.839485,3.603549,28.639703,102.99999,3.596406,303.704784,464.483838,1607649.612,460.904254,797430.0829,307.5653,TRUE,Success,0.994312,0.972516,1.035207
9.8,0.861614,5711152.886,,,Success,0.96666,0.992027,0.839406,3.172878,1.01325,3.028032,2.988436,298,436.004139,1365862.303,424.79414,639707.4255,304.34846,0.971678,1,0.839286,3.256171,3.028032,9.671517,3.193994,304.34846,449.036672,1432980.591,437.323074,693923.0439,305.019053,0.965511,0.97449,0.839763,2.980664,9.671517,28.640261,2.9613,305.019053,437.840805,1313042.242,430.276175,663372.2115,303.713511,1.046185,1.034948,0.839595,3.603406,28.640261,103,3.596336,303.713511,464.471186,1599267.751,460.905444,797435.3597,307.552383,TRUE,Success,0.992027,0.97449,1.034948
9.75,0.86169,5681431.186,,,Success,0.961728,0.989806,0.839258,3.152149,1.01325,3.008931,2.969584,298,435.116888,1350084.787,424.000883,636290.0178,304.295612,0.972773,1,0.839342,3.255531,3.008931,9.608159,3.193214,304.295612,448.920827,1425037.409,437.232375,693528.84,304.990518,0.966874,0.976414,0.839778,3.000757,9.608159,28.645164,2.981337,304.990518,438.739989,1315581.804,431.1309,667069.6713,303.721681,1.040683,1.034652,0.839669,3.602717,28.645164,102.999999,3.59572,303.721681,464.441809,1590727.187,460.890646,797369.6975,307.539237,TRUE,Success,0.989806,0.976414,1.034652
9.7,0.861757,5651863.259,,,Success,0.956796,0.987543,0.839094,3.131065,1.01325,2.989459,2.950367,298,434.211831,1334223.035,423.191017,632802.8023,304.242141,0.974002,1,0.839402,3.254801,2.989459,9.543329,3.192326,304.242141,448.799424,1417051.848,437.136517,693112.2417,304.961685,0.968405,0.978415,0.839793,3.021583,9.543329,28.650045,3.002102,304.961685,439.667998,1318316.853,432.012495,670885.6409,303.730145,1.035184,1.034377,0.839702,3.60203,28.650045,103,3.595108,303.730145,464.420482,1582271.523,460.883586,797338.3698,307.526161,TRUE,Success,0.987543,0.978415,1.034377
9.65,0.861814,5622435.9,,,Success,0.951864,0.98547,0.8389,3.11213,1.01325,2.972156,2.93329,298,433.402157,1319391.776,422.468127,629691.5666,304.192338,0.974543,1,0.839427,3.254476,2.972156,9.48692,3.191932,304.192338,448.707143,1409324.5,437.067877,692813.9533,304.934298,0.969098,0.980074,0.839792,3.03939,9.48692,28.649376,3.019882,304.934298,440.455532,1319556.141,432.76258,674134.2206,303.734319,1.02988,1.034191,0.839691,3.602043,28.649376,102.999999,3.595192,303.734319,464.429225,1574163.484,460.905357,797434.9773,307.513407,TRUE,Success,0.98547,0.980074,1.034191
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.55,0.861897,5564058.219,,,Success,0.942,0.980881,0.838477,3.069823,1.01325,2.933025,2.894671,298,431.576496,1287974.378,420.832594,622657.4668,304.085082,0.977139,1,0.83954,3.252883,2.933025,9.356365,3.190005,304.085082,448.459058,1393337.684,436.87139,691960.1589,304.876272,0.972345,0.984276,0.839811,3.083212,9.356365,28.663896,3.063572,304.876272,442.388147,1325311.04,434.597335,682087.705,303.751198,1.018719,1.033682,0.839533,3.600075,28.663896,103,3.593371,303.751198,464.402259,1557435.117,460.906419,797439.6867,307.48729,TRUE,Success,0.980881,0.984276,1.033682
9.5,0.861922,5535164.214,,,Success,0.937068,0.978307,0.838255,3.045856,1.01325,2.910594,2.872533,298,430.530211,1271116.854,419.892082,618615.6225,304.026483,0.97942,1,0.839629,3.251439,2.910594,9.279751,3.188267,304.026483,448.293677,1385002.186,436.734599,691365.8331,304.845188,0.97519,0.986894,0.839836,3.109879,9.279751,28.675584,3.090124,304.845188,443.557501,1330031.169,435.704255,686891.1714,303.764024,1.012994,1.033406,0.839378,3.598535,28.675584,103,3.591906,303.764024,464.386309,1549014.005,460.904632,797431.7571,307.474159,TRUE,Success,0.978307,0.986894,1.033406
9.45,0.861934,5506375.955,,,Success,0.932137,0.976059,0.837991,3.025479,1.01325,2.891791,2.853976,298,429.646928,1255934.674,419.100546,615215.7371,303.974125,0.980515,1,0.839668,3.25073,2.891791,9.217341,3.187416,303.974125,448.178381,1377101.208,436.6446,690974.8414,304.816576,0.97658,0.989015,0.839833,3.132298,9.217341,28.688855,3.112487,304.816576,444.534582,1332748.801,436.631852,690919.4642,303.77178,1.007209,1.033132,0.839167,3.596798,28.688855,102.999992,3.590244,303.77178,464.364674,1540591.273,460.897428,797399.7899,307.460933,TRUE,Success,0.976059,0.989015,1.033132
