Gc_kg_s,eta_ex_system,Power_total_W,T_water_mix_K,total_mdot_water_kg_s,warnings,Gc_norm_s1,n_s1,eta_s1,eps_s1,Pin_s1_bar,Pout_s1_bar,PR_s1,Tin_s1_K,Tout_s1_K,Power_s1_W,T_water_out_s1_K,H_water_s1_Jperkg,T_air_out_intercooler_s1_K,Gc_norm_s2,n_s2,eta_s2,eps_s2,Pin_s2_bar,Pout_s2_bar,PR_s2,Tin_s2_K,Tout_s2_K,Power_s2_W,T_water_out_s2_K,H_water_s2_Jperkg,T_air_out_intercooler_s2_K,Gc_norm_s3,n_s3,eta_s3,eps_s3,Pin_s3_bar,Pout_s3_bar,PR_s3,Tin_s3_K,Tout_s3_K,Power_s3_W,T_water_out_s3_K,H_water_s3_Jperkg,T_air_out_intercooler_s3_K,Gc_norm_s4,n_s4,eta_s4,eps_s4,Pin_s4_bar,Pout_s4_bar,PR_s4,Tin_s4_K,Tout_s4_K,Power_s4_W,T_water_out_s4_K,H_water_s4_Jperkg,T_air_out_intercooler_s4_K,Optimization_Success,Status,opt_n_stage1,opt_n_stage4
11,0.858894,6432396.996,,,Success,1.085027,1.034117,0.837858,3.566364,1.01325,3.378162,3.333986,298,452.802454,1721554.316,439.653519,704061.112,305.458302,0.979398,1,0.839628,3.251452,3.378162,10.770536,3.188283,305.458302,450.410149,1611535.175,438.195952,697718.2031,305.61997,0.974112,1,0.839407,3.254736,10.770536,34.842947,3.235024,305.61997,451.364734,1619349.078,442.918457,718295.3105,304.808319,0.966982,0.972958,0.839784,2.962162,34.842947,102.999998,2.956122,304.808319,437.778464,1479958.427,434.95273,683629.5171,307.277719,TRUE,Success,1.034117,0.972958
10.95,0.859018,6401497.508,,,Success,1.080095,1.03216,0.838085,3.546824,1.01325,3.360499,3.316555,298,451.97226,1704445.466,438.918708,700862.5428,305.406772,0.979988,1,0.83965,3.251072,3.360499,10.712688,3.187827,305.406772,450.313545,1603699.732,438.122512,697398.7983,305.593183,0.974877,1,0.839442,3.254274,10.712688,34.650532,3.234532,305.593183,451.295564,1611505.231,442.856807,718026.1943,304.77894,0.967886,0.974511,0.839797,2.978589,34.650532,102.999998,2.972537,304.77894,438.514551,1481847.078,435.67352,686757.7466,307.288742,TRUE,Success,1.03216,0.974511
10.9,0.85914,6370672.363,,,Success,1.075163,1.030196,0.838301,3.527287,1.01325,3.342829,3.299115,298,451.141434,1687415.692,438.183006,697661.8956,305.355232,0.980587,1,0.839671,3.250683,3.342829,10.654799,3.18736,305.355232,450.216601,1595865.32,438.04878,697078.1418,305.566357,0.975655,1,0.839477,3.2538,10.654799,34.457902,3.234026,305.566357,451.225885,1603660.745,442.794676,717754.9856,304.749521,0.968805,0.976082,0.839808,2.995218,34.457902,102.999998,2.989155,304.749521,439.257012,1483730.606,436.400442,689914.2554,307.299516,TRUE,Success,1.030196,0.976082
10.85,0.859261,6339921.609,,,Success,1.070231,1.028226,0.838506,3.507754,1.01325,3.325153,3.281671,298,450.310034,1670465.741,437.44647,694459.4023,305.303687,0.981195,1,0.839691,3.250285,3.325153,10.596876,3.186884,305.303687,450.119336,1588032.172,437.974775,696756.3175,305.539493,0.976446,1,0.839511,3.253314,10.596876,34.265085,3.233508,305.539493,451.155715,1595815.873,442.732079,717481.7639,304.720064,0.969741,0.977672,0.839818,3.01205,34.265085,102.999998,3.005975,304.720064,440.00583,1485607.823,437.133474,693099.0171,307.310032,TRUE,Success,1.028226,0.977672
10.8,0.85938,6309245.257,,,Success,1.065299,1.026249,0.838698,3.488225,1.01325,3.307471,3.26422,298,449.478041,1653595.453,436.709082,691254.9741,305.252138,0.981812,1,0.839712,3.249878,3.307471,10.538918,3.186398,305.252138,450.021746,1580200.271,437.900493,696433.3065,305.51259,0.977248,1,0.839545,3.252815,10.538918,34.072078,3.232977,305.51259,451.085043,1587970.57,442.669008,717206.4849,304.690568,0.970693,0.97928,0.839826,3.02909,34.072078,102.999998,3.023003,304.690568,440.761114,1487478.962,437.872717,696312.5301,307.320282,TRUE,Success,1.026249,0.97928
10.75,0.859497,6278643.315,,,Success,1.060367,1.024266,0.838878,3.468699,1.01325,3.289783,3.246764,298,448.645403,1636804.343,435.970796,688048.4042,305.200584,0.982438,1,0.839732,3.249462,3.289783,10.480923,3.185901,305.200584,449.923816,1572369.512,437.825921,696109.0518,305.485648,0.978063,1,0.839577,3.252303,10.480923,33.878865,3.232432,305.485648,451.013847,1580124.68,442.605442,716929.0576,304.661031,0.971662,0.980908,0.839832,3.046342,33.878865,102.999998,3.040243,304.661031,441.523019,1489344.779,438.618319,699555.4964,307.330259,TRUE,Success,1.024266,0.980908
10.7,0.859613,6248115.808,,,Success,1.055435,1.022276,0.839046,3.449176,1.01325,3.272089,3.229301,298,447.812086,1620092.103,435.231583,684839.5449,305.149026,0.983073,1,0.839751,3.249037,3.272089,10.422888,3.185393,305.149026,449.825537,1564539.836,437.75105,695783.5149,305.458667,0.978891,1,0.839609,3.251777,10.422888,33.68544,3.231872,305.458667,450.942112,1572278.101,442.541365,716649.413,304.631454,0.972649,0.982556,0.839836,3.063812,33.68544,102.999998,3.057701,304.631454,442.291681,1491205.768,439.370407,702828.535,307.339954,TRUE,Success,1.022276,0.982556
10.65,0.859726,6217662.775,,,Success,1.050503,1.02028,0.839201,3.429657,1.01325,3.254388,3.211831,298,446.978096,1603458.892,434.491449,681628.417,305.097466,0.983718,1,0.83977,3.248601,3.254388,10.364816,3.184874,305.097466,449.726913,1556711.313,437.675883,695456.7121,305.431646,0.979732,1,0.839641,3.251237,10.364816,33.491809,3.231298,305.431646,450.869835,1564430.893,442.476775,716367.5472,304.601836,0.973654,0.984225,0.839838,3.081503,33.491809,102.999997,3.075379,304.601836,443.067172,1493061.677,440.129044,706131.9967,307.349359,TRUE,Success,1.02028,0.984225
10.6,0.859838,6187284.251,,,Success,1.045571,1.018276,0.839343,3.410141,1.01325,3.236681,3.194356,298,446.1434,1586904.44,433.750366,678414.8838,305.045904,0.984373,1,0.839788,3.248156,3.236681,10.306706,3.184344,305.045904,449.627934,1548883.894,437.600413,695128.6083,305.404585,0.980587,1,0.839671,3.250683,10.306706,33.297966,3.230709,305.404585,450.797002,1556582.964,442.411658,716083.3941,304.572177,0.974677,0.985914,0.839838,3.099419,33.297966,102.999997,3.093282,304.572177,443.849628,1494912.953,440.894357,709466.5033,307.358463,TRUE,Success,1.018276,0.985914
10.55,0.859947,6156980.282,,,Success,1.040639,1.016266,0.839473,3.390628,1.01325,3.218968,3.176874,298,445.30795,1570428.319,433.00829,675198.7493,304.99434,0.985038,1,0.839806,3.247701,3.218968,10.248556,3.183802,304.99434,449.528587,1541057.488,437.524627,694799.149,305.377484,0.981456,1,0.8397,3.250113,10.248556,33.103898,3.230104,305.377484,450.723589,1548734.17,442.345992,715796.8632,304.542476,0.975719,0.987625,0.839836,3.117566,33.103898,102.999997,3.111416,304.542476,444.63921,1496760.305,441.666499,712832.7893,307.367259,TRUE,Success,1.016266,0.987625
10.5,0.860055,6126750.927,,,Success,1.035707,1.014248,0.839588,3.371117,1.01325,3.201247,3.159385,298,444.471715,1554030.276,432.265194,671979.8775,304.942776,0.985713,1,0.839824,3.247234,3.201247,10.190363,3.183248,304.942776,449.428864,1533232.048,437.448517,694468.2992,305.350341,0.982339,1,0.839728,3.249528,10.190363,32.909599,3.229483,305.350341,450.649582,1540884.423,442.279762,715507.8864,304.512733,0.97678,0.989358,0.839832,3.135949,32.909599,102.999997,3.129786,304.512733,445.436061,1498604.18,442.445599,716231.5029,307.375737,TRUE,Success,1.014248,0.989358
10.45,0.860161,6096596.248,,,Success,1.030775,1.012223,0.83969,3.35161,1.01325,3.183519,3.141889,298,443.634686,1537710.342,431.521072,668758.2363,304.891211,0.986399,1,0.83984,3.246757,3.183519,10.132129,3.182682,304.891211,449.328762,1525407.608,437.372082,694136.0572,305.323157,0.983236,1,0.839756,3.248927,10.132129,32.715072,3.228845,305.323157,450.574972,1533033.732,442.212962,715216.4359,304.482946,0.977861,0.991114,0.839826,3.154573,32.715072,102.999997,3.148396,304.482946,446.240282,1500444.565,443.231751,719663.1304,307.383886,TRUE,Success,1.012223,0.991114
10.4,0.860264,6066516.324,,,Success,1.025843,1.010191,0.839778,3.332105,1.01325,3.165785,3.124387,298,442.796818,1521468.127,430.775882,665533.6349,304.839647,0.987095,1,0.839856,3.246268,3.165785,10.073852,3.182102,304.839647,449.22827,1517584.084,437.29531,693802.3697,305.29593,0.984149,1,0.839782,3.248309,10.073852,32.520305,3.22819,305.29593,450.499739,1525181.958,442.14557,714922.4198,304.453116,0.978963,0.992893,0.839817,3.173443,32.520305,102.999997,3.167252,304.453116,447.052041,1502282.155,444.025113,723128.4401,307.391696,TRUE,Success,1.010191,0.992893
10.35,0.860366,6036511.259,,,Success,1.020911,1.008152,0.839852,3.312602,1.01325,3.148042,3.106875,298,441.958017,1505302.749,430.02954,662305.6964,304.788081,0.987802,1,0.839872,3.245767,3.148042,10.015525,3.18151,304.788081,449.127357,1509761.253,437.218174,693467.122,305.268661,0.985077,1,0.839807,3.247674,10.015525,32.325269,3.227516,305.268661,450.423843,1517328.789,442.077548,714625.6708,304.42324,0.980087,0.994696,0.839806,3.192567,32.325269,102.999997,3.186362,304.42324,447.871586,1504118.467,444.825916,726628.5358,307.39916,TRUE,Success,1.008152,0.994696
10.3,0.860465,6006581.081,,,Success,1.015979,1.006105,0.839911,3.293104,1.01325,3.130295,3.08936,298,441.118463,1489216.228,429.282212,659075.1256,304.736523,0.98852,1,0.839887,3.245256,3.130295,9.957168,3.180904,304.736523,449.026084,1501939.705,437.14073,693130.5532,305.24135,0.98602,1,0.839831,3.247021,9.957168,32.130039,3.226825,305.24135,450.347343,1509474.917,442.008956,714326.4519,304.393323,0.98123,0.996523,0.839793,3.211942,32.130039,102.999997,3.205723,304.393323,448.698727,1505950.231,445.633972,730162.6795,307.406257,TRUE,Success,1.006105,0.996523
10.25,0.860563,5976725.985,,,Success,1.011048,1.004051,0.839956,3.273606,1.01325,3.112538,3.071836,298,440.277871,1473205.679,428.533637,655840.7913,304.684962,0.98925,1,0.839901,3.244731,3.112538,9.898755,3.180285,304.684962,448.92436,1494118.653,437.062895,692792.3013,305.213995,0.986979,1,0.839854,3.24635,9.898755,31.934515,3.226114,305.213995,450.270131,1501619.332,441.939686,714024.2918,304.363358,0.982397,0.998376,0.839777,3.231585,31.934515,102.999997,3.22535,304.363358,449.534028,1507782.32,446.449815,733733.3052,307.412985,TRUE,Success,1.004051,0.998376
10.2,0.860658,5946946.05,,,Success,1.006116,1.001989,0.839985,3.25411,1.01325,3.094773,3.054304,298,439.436326,1457272.134,427.783895,652603.0242,304.633404,0.989991,1,0.839914,3.244193,3.094773,9.840297,3.17965,304.633404,448.822214,1486298.41,436.984694,692452.4827,305.186596,0.987955,1,0.839875,3.245659,9.840297,31.738734,3.225384,305.186596,450.192231,1493762.378,441.869764,713719.3018,304.333347,0.983587,1.000254,0.839759,3.251496,31.738734,102.999997,3.245246,304.333347,450.377455,1509613.128,447.27341,737340.3487,307.419329,TRUE,Success,1.001989,1.000254
10.15,0.860751,5917241.432,,,Success,1.001184,0.999919,0.839999,3.234616,1.01325,3.077001,3.036764,298,438.593752,1441414.923,427.032917,649361.5145,304.581849,0.990744,1,0.839927,3.243642,3.077001,9.78179,3.179001,304.581849,448.719622,1478478.808,436.906107,692111.0033,305.159152,0.988948,1,0.839895,3.244948,9.78179,31.542676,3.224632,305.159152,450.113608,1485903.805,441.799155,713411.335,304.303289,0.9848,1.00216,0.839738,3.271682,31.542676,102.999997,3.265417,304.303289,451.229244,1511443.896,448.104974,740984.8709,307.425275,TRUE,Success,0.999919,1.00216
10.1,0.860841,5887612.282,,,Success,0.996252,0.997841,0.839997,3.215123,1.01325,3.05922,3.019216,298,437.750121,1425633.904,426.280677,646116.1472,304.530296,0.99151,1,0.839938,3.243078,3.05922,9.723233,3.178337,304.530296,448.616577,1470659.828,436.827125,691767.8328,305.131664,0.989958,1,0.839914,3.244217,9.723233,31.346337,3.22386,305.131664,450.034246,1478043.546,441.727844,713100.3213,304.273182,0.986038,1.004093,0.839714,3.292151,31.346337,102.999996,3.28587,304.273182,452.089554,1513275.004,448.944653,744667.6136,307.430812,TRUE,Success,0.997841,1.004093
10.05,0.86093,5858058.788,,,Success,0.99132,0.995755,0.839979,3.195632,1.01325,3.041431,3.001659,298,436.90537,1409928.565,425.527118,642866.664,304.478744,0.992288,1,0.839949,3.242499,3.041431,9.664622,3.177657,304.478744,448.513058,1462841.346,436.747732,691422.8933,305.104128,0.990986,1,0.839931,3.243464,9.664622,31.149702,3.223064,305.104128,449.954113,1470181.397,441.655799,712786.1304,304.243027,0.987302,1.006055,0.839688,3.31291,31.149702,102.999996,3.306613,304.243027,452.958608,1515107.48,449.792653,748389.5921,307.435927,TRUE,Success,0.995755,1.006055
10,0.861016,5828581.085,,,Success,0.986388,0.993662,0.839944,3.176142,1.01325,3.023634,2.984095,298,436.059529,1394299.38,424.772269,639613.1821,304.427198,0.993079,1,0.839959,3.241906,3.023634,9.605964,3.17696,304.427198,448.409078,1455023.514,436.667938,691076.2307,305.076548,0.992033,1,0.839946,3.24269,9.605964,30.952788,3.222247,305.076548,449.873214,1462317.503,441.583028,712468.7832,304.212823,0.98859,1.008045,0.839658,3.333962,30.952788,102.999996,3.327648,304.212823,453.836475,1516940.688,450.649032,752151.1757,307.440602,TRUE,Success,0.993662,1.008045
9.95,0.8611,5799179.403,,,Success,0.981456,0.99156,0.839893,3.156654,1.01325,3.005828,2.966522,298,435.212519,1378745.697,424.016059,636355.3836,304.375656,0.993882,1,0.839968,3.241298,3.005828,9.547254,3.176247,304.375656,448.304611,1447206.168,436.58772,690727.7467,305.04892,0.993097,1,0.839959,3.241892,9.547254,30.755576,3.221405,305.04892,449.791511,1454451.606,441.509491,712148.1219,304.18257,0.989905,1.010066,0.839626,3.355316,30.755576,102.999996,3.348986,304.18257,454.72341,1518775.933,451.514028,755953.5264,307.444824,TRUE,Success,0.99156,1.010066
9.9,0.861181,5769854.089,,,Success,0.976524,0.989449,0.839825,3.137164,1.01325,2.988011,2.948938,298,434.364169,1363265.939,423.258331,633092.5834,304.324113,0.9947,1,0.839976,3.240674,2.988011,9.488478,3.175516,304.324113,448.199602,1439388.875,436.507026,690377.2201,305.021244,0.994183,1,0.839971,3.24107,9.488478,30.558009,3.220538,305.021244,449.70893,1446583.109,441.435119,711823.8339,304.152262,0.99125,1.012119,0.839591,3.376986,30.558009,102.999996,3.370638,304.152262,455.619833,1520616.167,452.388034,759798.5008,307.448581,TRUE,Success,0.989449,1.012119
9.85,0.861261,5740605.261,,,Success,0.971592,0.98733,0.839739,3.117675,1.01325,2.970186,2.931346,298,433.514588,1347861.392,422.499184,629825.2062,304.272574,0.995532,1,0.839983,3.240035,2.970186,9.42965,3.174767,304.272574,448.094088,1431572.017,436.425892,690024.7979,304.993519,0.995287,1,0.839981,3.240223,9.42965,30.360136,3.219646,304.993519,449.625504,1438712.436,441.359943,711496.0604,304.121904,0.992622,1.014204,0.839552,3.398972,30.360136,102.999996,3.392607,304.121904,456.525696,1522459.416,453.270994,763685.9833,307.451854,TRUE,Success,0.98733,1.014204
9.8,0.861337,5711433.271,,,Success,0.96666,0.985203,0.839636,3.098186,1.01325,2.952351,2.913744,298,432.663649,1332530.976,421.738505,626552.7522,304.221038,0.996377,1,0.839989,3.239378,2.952351,9.370761,3.174,304.221038,447.988027,1423755.302,436.344279,689670.3193,304.965745,0.996413,1,0.839989,3.239351,9.370761,30.161919,3.218727,304.965745,449.541175,1430839.159,441.283908,711164.56,304.091491,0.994023,1.016322,0.83951,3.421285,30.161919,102.999996,3.414902,304.091491,457.44135,1524307.834,454.163236,767617.5511,307.454626,TRUE,Success,0.985203,1.016322
9.75,0.861411,5682338.399,,,Success,0.961728,0.983066,0.839514,3.078697,1.01325,2.934506,2.896132,298,431.811331,1317274.652,420.976273,623275.1242,304.169505,0.997238,1,0.839994,3.238704,2.934506,9.311812,3.173213,304.169505,447.881415,1415938.733,436.262181,689313.757,304.937921,0.997559,1,0.839995,3.238451,9.311812,29.963359,3.217779,304.937921,449.455925,1422963.219,441.206995,710829.2543,304.061024,0.995456,1.018475,0.839465,3.443933,29.963359,102.999996,3.437532,304.061024,458.36698,1526161.795,455.064926,771594.0825,307.45688,TRUE,Success,0.983066,1.018475
9.7,0.861483,5653321.037,,,Success,0.956796,0.980921,0.839374,3.059207,1.01325,2.91665,2.878509,298,430.957536,1302091.653,420.212399,619991.9325,304.117973,0.998113,1,0.839997,3.238012,2.91665,9.252798,3.172406,304.117973,447.774217,1408122.102,436.17957,688954.9852,304.910046,0.998728,1,0.839999,3.237523,9.252798,29.764429,3.216803,304.910046,449.369704,1415084.288,441.129158,710489.94,304.030501,0.99692,1.020664,0.839416,3.466927,29.764429,102.999996,3.460506,304.030501,459.302905,1528022.994,455.976357,775617.0239,307.458599,TRUE,Success,0.980921,1.020664
9.65,0.861552,5624381.524,,,Success,0.951864,0.978767,0.839215,3.039716,1.01325,2.898783,2.860876,298,430.102238,1286981.926,419.44686,616703.0661,304.066443,0.999004,1,0.839999,3.237302,2.898783,9.193718,3.171579,304.066443,447.666427,1400305.405,436.096437,688593.9708,304.88212,0.999918,1,0.84,3.236566,9.193718,29.565128,3.215797,304.88212,449.282492,1407202.289,441.050375,710146.5269,303.999921,0.998416,1.02289,0.839363,3.490273,29.565128,102.999996,3.483834,303.999921,460.24933,1529891.905,456.897714,779687.3435,307.459763,TRUE,Success,0.978767,1.02289
9.6,0.861619,5595520.336,,,Success,0.946932,0.976604,0.839037,3.020222,1.01325,2.880904,2.843231,298,429.245328,1271944.642,418.679556,613408.0991,304.014913,0.99991,1,0.84,3.236572,2.880904,9.134568,3.17073,304.014913,447.558009,1392488.412,436.01275,688230.574,304.85414,1.001133,1,0.839999,3.235578,9.134568,29.365428,3.214758,304.85414,449.194233,1399316.855,440.970596,709798.7883,303.969282,0.999947,1.025155,0.839307,3.513985,29.365428,102.999995,3.507526,303.969282,461.206603,1531770.426,457.82932,783806.6312,307.460352,TRUE,Success,0.976604,1.025155
9.55,0.861682,5566737.883,,,Success,0.942,0.974431,0.83884,3.000727,1.01325,2.863013,2.825575,298,428.386781,1256979.761,417.910464,610106.9161,303.963384,1.000833,1,0.839999,3.235823,2.863013,9.075348,3.169859,303.963384,447.448955,1384671.12,435.928502,687864.7586,304.826107,1.002371,1,0.839995,3.234559,9.075348,29.165329,3.213687,304.826107,449.104904,1391427.905,440.889796,709446.6249,303.938583,1.001513,1.02746,0.839246,3.53807,29.165329,102.999995,3.53159,303.938583,462.174946,1533659.097,458.771372,787975.9372,307.460345,TRUE,Success,0.974431,1.02746
9.5,0.861744,5538034.763,,,Success,0.937068,0.972249,0.838622,2.981228,1.01325,2.84511,2.807905,298,427.526463,1242086.241,417.139461,606798.9919,303.911852,1.001774,1,0.839997,3.235052,2.84511,9.016049,3.168964,303.911852,447.339219,1376853.233,435.84365,687496.3493,304.798019,1.003635,1,0.839989,3.233505,9.016049,28.964791,3.212581,304.798019,449.01444,1383534.973,440.807912,709089.7582,303.907821,1.003117,1.029807,0.839182,3.562542,28.964791,102.999995,3.556041,303.907821,463.154772,1535560.317,459.72425,792197.1278,307.459721,TRUE,Success,0.972249,1.029807
9.45,0.861802,5509412.627,,,Success,0.932137,0.970056,0.838384,2.961711,1.01325,2.827178,2.790208,298,426.66366,1227257.461,416.365893,603481.5076,303.860293,1.002737,1,0.839994,3.234256,2.827178,8.956613,3.16804,303.860293,447.228566,1369032.821,435.757976,687124.3909,304.769863,1.004932,1,0.83998,3.232411,8.956613,28.763565,3.211433,304.769863,448.922543,1375635.481,440.724651,708726.9138,303.876975,1.004767,1.032201,0.839113,3.587441,28.763565,103,3.580919,303.876975,464.147546,1537486.864,460.689344,796476.5552,307.458471,TRUE,Success,0.970056,1.032201
9.4,0.861849,5480208.401,,,Success,0.927205,0.968747,0.838068,2.951674,1.01325,2.818842,2.78198,298,426.247419,1216786.117,416.001599,601919.7132,303.825926,1.000324,1,0.84,3.236237,2.818842,8.936687,3.17034,303.825926,447.264316,1362458.374,435.808969,687345.7774,304.748828,1.001809,1,0.839997,3.235023,8.936687,28.724079,3.214175,304.748828,449.003684,1369336.505,440.813613,709114.6008,303.859652,1.000796,1.032609,0.838884,3.592312,28.724079,102.999992,3.585841,303.859652,464.363136,1531627.406,460.906741,797441.1184,307.443143,TRUE,Success,0.968747,1.032609
9.35,0.861877,5451026.067,,,Success,0.922273,0.967733,0.837697,2.944758,1.01325,2.813659,2.776865,298,425.982918,1207800.141,415.776406,600954.4298,303.797387,0.996789,1,0.839991,3.239056,2.813659,8.929494,3.173624,303.797387,447.348031,1356279.151,435.904781,687761.7669,304.730043,0.997252,1,0.839994,3.238693,8.929494,28.735418,3.218034,304.730043,449.1393,1363526.79,440.956845,709738.8554,303.846511,0.995058,1.032407,0.838552,3.590823,28.735418,102.999994,3.584427,303.846511,464.342045,1523419.986,460.902894,797424.0464,307.434627,TRUE,Success,0.967733,1.032407
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.25,0.861826,5393447.26,,,Success,0.912409,0.965743,0.836835,2.931224,1.01325,2.803565,2.766903,298,425.48362,1190188.841,415.353175,599140.5845,303.741445,0.989588,1,0.839907,3.244486,2.803565,8.915324,3.179996,303.741445,447.519011,1343909.933,436.099891,688608.9703,304.692341,0.988093,1,0.839878,3.245561,8.915324,28.754413,3.22528,304.692341,449.407181,1351831.982,441.240139,710973.7482,303.819682,0.983722,1.032125,0.837707,3.58831,28.754413,102.999996,3.582059,303.819682,464.351215,1507516.503,460.906741,797441.1184,307.353119,TRUE,Success,0.965743,1.032125
9.2,0.861758,5365067.059,,,Success,0.907477,0.964806,0.836337,2.925019,1.01325,2.799072,2.76247,298,425.269184,1181750.945,415.173832,598372.1007,303.714807,0.985775,1,0.839825,3.247191,2.799072,8.909998,3.183197,303.714807,447.612625,1337772.179,436.205114,689065.9179,304.673724,0.983309,1,0.839758,3.248878,8.909998,28.768536,3.228793,304.673724,449.546695,1346012.754,441.387399,711615.7683,303.80654,0.977903,1.031967,0.837176,3.586478,28.768536,102.999997,3.5803,303.80654,464.352098,1499531.182,460.906741,797441.1184,307.314997,TRUE,Success,0.964806,1.031967
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.05,0.861394,5281937.341,,,Success,0.892681,0.962401,0.834522,2.910314,1.01325,2.7895,2.753022,298,424.853582,1158664.282,414.844769,596962.2617,303.643379,0.972916,1,0.839349,3.255447,2.7895,8.907183,3.193111,303.643379,447.950864,1319739.43,436.574695,690671.1653,304.619923,0.967497,1,0.839052,3.258525,8.907183,28.851084,3.23908,304.619923,450.013505,1328893.234,441.877336,713752.3282,303.770022,0.959149,1.03117,0.83502,3.575999,28.851084,102.999996,3.570056,303.770022,464.254924,1474640.395,460.901631,797418.4439,307.354757,TRUE,Success,0.962401,1.03117
9,0.861179,5254968.541,,,Success,0.887749,0.961674,0.833808,2.906059,1.01325,2.786945,2.750501,298,424.761015,1151417.798,414.7773,596673.2321,303.621231,0.968392,1,0.839105,3.258033,2.786945,8.907843,3.196275,303.621231,448.073172,1313774.041,436.706915,691245.5633,304.602189,0.962053,1,0.838693,3.261378,8.907843,28.880584,3.242152,304.602189,450.174342,1323200.231,442.04581,714487.2184,303.757893,0.952857,1.030942,0.834119,3.572275,28.880584,103,3.56641,303.757893,464.245912,1466576.471,460.906741,797441.1183,307.341256,TRUE,Success,0.961674,1.030942
8.95,0.860914,5228441.269,,,Success,0.882817,0.961018,0.833029,2.902463,1.01325,2.785047,2.748628,298,424.708832,1144548.35,414.746939,596543.1708,303.600547,0.963636,1,0.838804,3.260573,2.785047,8.910539,3.199421,303.600547,448.205425,1307871.931,436.848466,691860.5548,304.584784,0.956391,1,0.838254,3.264091,8.910539,28.915507,3.245091,304.584784,450.343294,1317561.928,442.222295,715257.1548,303.746165,0.946401,1.03068,0.833103,3.567889,28.915507,102.999999,3.562103,303.746165,464.230784,1458459.06,460.906174,797438.603,307.327933,TRUE,Success,0.961018,1.03068
8.9,0.860585,5202341.891,,,Success,0.877885,0.960393,0.832188,2.899106,1.01325,2.783383,2.746985,298,424.677072,1137869.144,414.735366,596493.5912,303.580567,0.958794,1,0.838449,3.262972,2.783383,8.913595,3.202433,303.580567,448.341696,1301984.807,436.993807,692492.0829,304.567419,0.950695,1,0.837741,3.266559,8.913595,28.949433,3.247784,304.567419,450.514046,1311922.142,442.400466,716034.5591,303.734316,0.939992,1.030465,0.831987,3.563636,28.949433,103,3.557928,303.734316,464.239168,1450565.798,460.906741,797441.1184,307.277302,TRUE,Success,0.960393,1.030465
8.85,0.860212,5176871.133,,,Success,0.872953,0.959921,0.831262,2.897187,1.01325,2.783165,2.74677,298,424.726081,1131920.085,414.798024,596762.0094,303.563512,0.953455,1,0.837998,3.265396,2.783165,8.921517,3.205529,303.563512,448.499728,1296252.739,437.159499,693212.1188,304.550909,0.944489,1,0.837098,3.268949,8.921517,28.998661,3.250418,304.550909,450.705081,1306441.712,442.598674,716899.5186,303.723705,0.933108,1.030097,0.830699,3.557513,28.998661,103,3.551888,303.723705,464.202428,1442256.597,460.906741,797441.1184,307.300818,TRUE,Success,0.959921,1.030097
8.8,0.859761,5151932.889,,,Success,0.868021,0.959494,0.830263,2.895621,1.01325,2.783296,2.746899,298,424.802989,1126215.817,414.886367,597140.4704,303.5474,0.947999,1,0.837472,3.267636,2.783296,8.930071,3.208452,303.5474,448.664049,1290551.501,437.331086,693957.8673,304.534514,0.938228,1,0.836359,3.271044,8.930071,29.047364,3.252758,304.534514,450.900124,1300977.153,442.800663,717781.119,303.713038,0.926264,1.029773,0.82929,3.551475,29.047364,103,3.545933,303.713038,464.190995,1434188.417,460.906741,797441.1162,307.282009,TRUE,Success,0.959494,1.029773
8.75,0.859233,5127653.796,,,Success,0.863089,0.959166,0.829176,2.894918,1.01325,2.784291,2.747882,298,424.934243,1120987.411,415.024705,597733.1466,303.533182,0.942253,1,0.836845,3.269733,2.784291,8.941096,3.211265,303.533182,448.842557,1284942.509,437.515929,694761.3377,304.518582,0.931723,1,0.835489,3.272885,8.941096,29.101946,3.254852,304.518582,451.107303,1295598.203,443.014451,718714.3759,303.702862,0.919259,1.029415,0.827723,3.544741,29.101946,102.999999,3.539282,303.702862,464.179578,1426125.674,460.906741,797441.1184,307.263061,TRUE,Success,0.959166,1.029415
8.7,0.858617,5104066.618,,,Success,0.858157,0.958925,0.827999,2.894952,1.01325,2.786023,2.749591,298,425.114692,1116181.045,415.208319,598519.8697,303.520645,0.936267,1,0.836108,3.271635,2.786023,8.954019,3.213907,303.520645,449.034028,1279414.994,437.712871,695617.5225,304.503032,0.925038,1,0.834484,3.27442,8.954019,29.16006,3.256645,304.503032,451.325285,1290292.027,443.238635,719693.1888,303.693004,0.91217,1.029055,0.825998,3.537604,29.16006,102.999998,3.532229,303.693004,464.180242,1418178.552,460.906741,797441.1184,307.223691,TRUE,Success,0.958925,1.029055
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
