Gc_kg_s,eta_ex_system,Power_total_W,T_water_mix_K,total_mdot_water_kg_s,warnings,Gc_norm_s1,n_s1,eta_s1,eps_s1,Pin_s1_bar,Pout_s1_bar,PR_s1,Tin_s1_K,Tout_s1_K,Power_s1_W,T_water_out_s1_K,H_water_s1_Jperkg,T_air_out_intercooler_s1_K,Gc_norm_s2,n_s2,eta_s2,eps_s2,Pin_s2_bar,Pout_s2_bar,PR_s2,Tin_s2_K,Tout_s2_K,Power_s2_W,T_water_out_s2_K,H_water_s2_Jperkg,T_air_out_intercooler_s2_K,Gc_norm_s3,n_s3,eta_s3,eps_s3,Pin_s3_bar,Pout_s3_bar,PR_s3,Tin_s3_K,Tout_s3_K,Power_s3_W,T_water_out_s3_K,H_water_s3_Jperkg,T_air_out_intercooler_s3_K,Gc_norm_s4,n_s4,eta_s4,eps_s4,Pin_s4_bar,Pout_s4_bar,PR_s4,Tin_s4_K,Tout_s4_K,Power_s4_W,T_water_out_s4_K,H_water_s4_Jperkg,T_air_out_intercooler_s4_K,Optimization_Success,Status,opt_n_stage1,opt_n_stage3,opt_n_stage4
9.15,0.859777,5066914.089,,,Success,0.902545,0.961823,0.836011,2.89768,1.01325,2.773156,2.736893,298,424.036083,1163858.642,414.059363,593598.295,303.649609,0.989474,1,0.839905,3.244569,2.773156,8.818897,3.180093,303.649609,447.387299,1329001.779,436.012579,688229.8295,304.639714,0.988013,1.000926,0.839856,3.255899,8.818897,28.534613,3.235622,304.639714,449.784709,1341243.463,441.60923,712583.0472,303.780576,0.98052,0.976225,0.839841,2.985049,28.534613,84.999994,2.978838,303.780576,437.195497,1232810.206,434.212217,680417.391,305.643738,TRUE,Success,0.961823,1.000926,0.976225
9.2,0.859737,5094709.321,,,Success,0.907477,0.963908,0.836425,2.915712,1.01325,2.789642,2.753163,298,424.820616,1177554.939,414.762148,596608.3204,303.6978,0.98908,1,0.839898,3.244853,2.789642,8.872261,3.180429,303.6978,447.472287,1336613.213,436.074079,688496.8848,304.66697,0.987481,1.001411,0.839832,3.261637,8.872261,28.758378,3.241381,304.66697,450.085166,1351148.058,441.887989,713798.7933,303.817566,0.978267,0.973964,0.839813,2.961842,28.758378,84.999994,2.95566,303.817566,436.157076,1229393.112,433.199566,676027.5721,305.631553,TRUE,Success,0.963908,1.001411,0.973964
9.25,0.859694,5122579.998,,,Success,0.912409,0.965984,0.836813,2.933737,1.01325,2.806111,2.769416,298,425.604061,1191321.674,415.463689,599614.1724,303.74602,0.988697,1,0.83989,3.245128,2.806111,8.92555,3.180754,303.74602,447.556906,1344224.735,436.135272,688762.6157,304.694172,0.986964,1.001897,0.839807,3.267366,8.92555,28.982434,3.247131,304.694172,450.385182,1361077.462,442.166319,715012.9417,303.854589,0.976039,0.971729,0.839782,2.938965,28.982434,84.999994,2.932811,303.854589,435.127949,1225956.127,432.195763,671679.2068,305.618874,TRUE,Success,0.965984,1.001897,0.971729
9.3,0.859648,5150526.162,,,Success,0.917341,0.968051,0.837177,2.951755,1.01325,2.822563,2.785653,298,426.386453,1205159.012,416.164017,602615.9886,303.79427,0.988326,1,0.839883,3.245394,2.822563,8.978765,3.181068,303.79427,447.641166,1351836.356,436.196164,689027.0495,304.721321,0.986462,1.002385,0.83978,3.273086,8.978765,29.206771,3.252872,304.721321,450.684714,1371031.205,442.44418,716225.3119,303.891643,0.973837,0.969518,0.839749,2.91641,29.206771,84.999994,2.910284,303.891643,434.108002,1222499.59,431.200705,667371.7368,305.605718,TRUE,Success,0.968051,1.002385,0.969518
9.35,0.8596,5178547.938,,,Success,0.922273,0.970109,0.837516,2.969764,1.01325,2.838996,2.801871,298,427.167773,1219066.643,416.863116,605613.7074,303.842548,0.987967,1,0.839875,3.245651,2.838996,9.0319,3.181371,303.842548,447.725055,1359447.955,436.256745,689290.1492,304.748417,0.985975,1.002875,0.839751,3.2788,9.0319,29.431401,3.258606,304.748417,450.983888,1381010.449,442.721692,717436.4248,303.928732,0.971659,0.967332,0.839714,2.894171,29.431401,84.999994,2.888072,303.928732,433.09703,1219022.89,430.214206,663104.2249,305.592098,TRUE,Success,0.970109,1.002875,0.967332
9.4,0.85955,5206645.381,,,Success,0.927205,0.972157,0.837831,2.987764,1.01325,2.855411,2.818071,298,427.948055,1233044.742,417.561018,608607.467,303.890853,0.987619,1,0.839868,3.245898,2.855411,9.084957,3.181664,303.890853,447.808583,1367059.546,436.317023,689551.9432,304.775459,0.985502,1.003367,0.839721,3.284507,9.084957,29.656318,3.264332,304.775459,451.282684,1391014.945,442.998833,718646.1913,303.965854,0.969506,0.965169,0.839677,2.87224,29.656318,84.999994,2.866168,303.965854,432.094904,1215526.148,429.236148,658876.0541,305.578029,TRUE,Success,0.972157,1.003367,0.965169
9.45,0.859497,5234818.39,,,Success,0.932137,0.974197,0.838122,3.005761,1.01325,2.871812,2.834258,298,428.727552,1247095.588,418.257952,611598.2643,303.939193,0.98728,1,0.839861,3.246137,2.871812,9.137955,3.181948,303.939193,447.891825,1374671.725,436.377069,689812.7383,304.802452,0.985041,1.003859,0.83969,3.2902,9.137955,29.881518,3.270045,304.802452,451.580794,1401041.636,443.275317,719853.3609,304.003002,0.967376,0.963029,0.839639,2.850613,29.881518,84.999994,2.844567,304.003002,431.101487,1212009.441,428.266408,654686.577,305.563524,TRUE,Success,0.974197,1.003859,0.963029
9.5,0.859442,5263067.319,,,Success,0.937068,0.976229,0.838391,3.023751,1.01325,2.888196,2.850428,298,429.506149,1261217.975,418.953815,614585.6578,303.987562,0.986952,1,0.839853,3.246369,2.888196,9.19088,3.182222,303.987562,447.974741,1382284.124,436.436845,690072.3753,304.829394,0.984594,1.004354,0.839657,3.295892,9.19088,30.107066,3.275754,304.829394,451.878717,1411095.309,443.551613,721059.9807,304.040191,0.965268,0.960911,0.839598,2.829276,30.107066,84.999994,2.823257,304.040191,430.116365,1208469.911,427.304594,650533.9928,305.548591,TRUE,Success,0.976229,1.004354,0.960911
9.55,0.859384,5291391.997,,,Success,0.942,0.978251,0.838637,3.041728,1.01325,2.904558,2.866576,298,430.283595,1275409.332,419.648375,617568.6611,304.035949,0.986636,1,0.839846,3.246591,2.904558,9.24371,3.182484,304.035949,448.057251,1389895.995,436.496275,690330.5194,304.856281,0.984163,1.00485,0.839623,3.301572,9.24371,30.332794,3.281452,304.856281,452.176028,1421171.835,443.827316,722264.2763,304.077402,0.963186,0.958817,0.839555,2.808241,30.332794,84.999994,2.802247,304.077402,429.140134,1204914.836,426.351287,646420.7135,305.53326,TRUE,Success,0.978251,1.00485,0.958817
9.6,0.859324,5319792.742,,,Success,0.946932,0.980265,0.838861,3.0597,1.01325,2.920905,2.882709,298,431.060284,1289673.348,420.341993,620548.8306,304.084368,0.98633,1,0.839839,3.246805,2.920905,9.296476,3.182739,304.084368,448.139474,1397508.327,436.555471,690587.6593,304.883119,0.983744,1.005347,0.839588,3.30725,9.296476,30.558883,3.287147,304.883119,452.473119,1431274.914,444.1028,723467.8868,304.114652,0.961125,0.956743,0.839511,2.787483,30.558883,84.999995,2.781515,304.114652,428.171856,1201336.153,425.405592,642342.7678,305.517523,TRUE,Success,0.980265,1.005347,0.956743
9.65,0.859262,5348269.58,,,Success,0.951864,0.982271,0.839064,3.077664,1.01325,2.937234,2.898824,298,431.836113,1304008.916,421.034574,623525.7687,304.132812,0.986033,1,0.839831,3.247012,2.937234,9.349167,3.182984,304.132812,448.221376,1405120.78,436.614401,690843.6514,304.909907,0.983338,1.005846,0.839551,3.312922,9.349167,30.785276,3.292836,304.909907,452.769881,1441403.475,444.37796,724670.3555,304.151937,0.959085,0.95469,0.839465,2.767002,30.785276,84.999995,2.76106,304.151937,427.211661,1197736.408,424.467639,638300.6297,305.501398,TRUE,Success,0.982271,1.005846,0.95469
9.7,0.859197,5376822.611,,,Success,0.956796,0.984268,0.839245,3.09562,1.01325,2.953545,2.914922,298,432.611106,1318416.158,421.726142,626499.5761,304.181282,0.985747,1,0.839824,3.24721,2.953545,9.401783,3.18322,304.181282,448.302962,1412733.355,436.673067,691098.5137,304.936644,0.982944,1.006347,0.839514,3.318591,9.401783,31.011973,3.298521,304.936644,453.06633,1451557.644,444.652812,725871.7501,304.189256,0.957065,0.952658,0.839417,2.746794,31.011973,84.999995,2.740877,304.189256,426.259413,1194115.455,423.537302,634293.6635,305.484898,TRUE,Success,0.984268,1.006347,0.952658
9.75,0.85913,5405451.962,,,Success,0.961728,0.986257,0.839406,3.113569,1.01325,2.969839,2.931004,298,433.38533,1332895.627,422.416755,629470.5224,304.229779,0.985471,1,0.839817,3.247402,2.969839,9.454327,3.183447,304.229779,448.384249,1420346.17,436.731488,691352.3189,304.963332,0.982563,1.00685,0.839475,3.324255,9.454327,31.23899,3.3042,304.963332,453.362486,1461737.568,444.927376,727072.1523,304.22661,0.955066,0.950646,0.839368,2.726851,31.23899,84.999995,2.720958,304.22661,425.314923,1190472.597,422.614405,630321.0218,305.46803,TRUE,Success,0.986257,1.00685,0.950646
9.8,0.859061,5434157.678,,,Success,0.96666,0.988238,0.839547,3.13151,1.01325,2.986117,2.947068,298,434.158804,1347447.397,423.106431,632438.6832,304.278301,0.985204,1,0.839811,3.247586,2.986117,9.506799,3.183666,304.278301,448.465241,1427959.214,436.789666,691605.0777,304.989972,0.982193,1.007354,0.839435,3.329914,9.506799,31.46631,3.309874,304.989972,453.658282,1471942.551,445.201587,728271.2884,304.263997,0.953088,0.948653,0.839317,2.70717,31.46631,84.999995,2.701302,304.263997,424.378138,1186808.516,421.698904,626382.4296,305.450807,TRUE,Success,0.988238,1.007354,0.948653
9.85,0.85899,5462939,,,Success,0.971592,0.990212,0.839667,3.14945,1.01325,3.002382,2.963121,298,434.931769,1362073.808,423.795391,635405.021,304.326856,0.984944,1,0.839804,3.247765,3.002382,9.55922,3.183879,304.326856,448.546011,1435573.103,436.847668,691857.0876,305.016566,0.981834,1.007857,0.839394,3.335541,9.55922,31.693751,3.315517,305.016566,453.952589,1482161.106,445.474384,729464.5117,304.301381,0.951134,0.946682,0.839265,2.687761,31.693751,84.999995,2.681917,304.301381,423.449679,1183130.984,420.791404,622480.4027,305.433263,TRUE,Success,0.990212,1.007857,0.946682
9.9,0.858916,5491798.141,,,Success,0.976524,0.992176,0.839769,3.167375,1.01325,3.018623,2.979149,298,435.7037,1376769.482,424.483152,638367.466,304.375423,0.984696,1,0.839797,3.247935,3.018623,9.611538,3.184081,304.375423,448.626391,1443186.313,436.905338,692107.6651,305.043107,0.981489,1.008366,0.839352,3.341202,9.611538,31.92176,3.321191,305.043107,454.248204,1492421.494,445.748397,730663.3263,304.33885,0.949193,0.944727,0.839212,2.668581,31.92176,84.999995,2.66276,304.33885,422.527619,1179420.851,419.890046,618606.8776,305.415352,TRUE,Success,0.992176,1.008366,0.944727
9.95,0.85884,5520733.804,,,Success,0.981456,0.994133,0.839851,3.185289,1.01325,3.034843,2.995157,298,436.474783,1391536.182,425.169887,641326.7636,304.424008,0.984459,1,0.839791,3.248098,3.034843,9.663771,3.184274,304.424008,448.706438,1450799.301,436.962729,692357.0381,305.069597,0.981157,1.008875,0.83931,3.346857,9.663771,32.150005,3.326859,305.069597,454.543379,1502706.071,446.021979,731860.5282,304.376345,0.947272,0.942791,0.839156,2.649653,32.150005,84.999995,2.643856,304.376345,421.613192,1175692.25,418.996031,614766.9328,305.397125,TRUE,Success,0.994133,1.008875,0.942791
10,0.858763,5549746.165,,,Success,0.986388,0.996082,0.839915,3.2032,1.01325,3.05105,3.011152,298,437.245408,1406377.749,425.855949,644284.4494,304.472623,0.984229,1,0.839784,3.248255,3.05105,9.71595,3.184461,304.472623,448.786272,1458413.1,437.019952,692605.6908,305.096044,0.980834,1.009386,0.839266,3.352501,9.71595,32.378564,3.332517,305.096044,454.837986,1513013.414,446.295016,733055.6208,304.413868,0.94537,0.940874,0.8391,2.630967,32.378564,84.999995,2.625193,304.413868,420.705969,1171941.902,418.108946,610958.723,305.378581,TRUE,Success,0.996082,1.009386,0.940874
10.05,0.858682,5578835.358,,,Success,0.99132,0.998024,0.839961,3.221103,1.01325,3.067239,3.02713,298,438.015358,1421291.92,426.54114,647239.6795,304.52126,0.984007,1,0.839778,3.248405,3.067239,9.768054,3.18464,304.52126,448.865821,1466027.051,437.07694,692853.337,305.122442,0.980522,1.009898,0.839221,3.358139,9.768054,32.607406,3.338168,305.122442,455.13221,1523345.379,446.567677,734249.3424,304.45142,0.943488,0.938974,0.839042,2.61252,32.607406,84.999995,2.60677,304.45142,419.805962,1168171.008,417.228807,607182.2497,305.359733,TRUE,Success,0.998024,1.009898,0.938974
10.1,0.8586,5608071.772,,,Success,0.996252,0.999927,0.839989,3.238657,1.01325,3.083065,3.042749,298,438.769901,1436127.005,427.212008,650134.3982,304.569353,0.983904,1,0.839775,3.248475,3.083065,9.818711,3.184724,304.569353,448.940451,1473599.082,437.129368,693081.1738,305.148551,0.980359,1.010586,0.839173,3.365586,9.818711,32.849685,3.345621,305.148551,455.504415,1534516.306,446.913631,735764.3365,304.491568,0.94125,0.936953,0.838981,2.593267,32.849685,84.999991,2.587544,304.491568,418.862308,1163829.378,416.306419,603226.5093,305.338972,TRUE,Success,0.999927,1.010586,0.936953
10.15,0.858516,5637245.818,,,Success,1.001184,1.001886,0.839999,3.256905,1.01325,3.099585,3.059052,298,439.554174,1451347.443,427.909769,653146.4978,304.618626,0.983585,1,0.839766,3.248692,3.099585,9.87212,3.184981,304.618626,449.024354,1481257.878,437.190481,693346.7657,305.175111,0.979925,1.010926,0.839129,3.369409,9.87212,33.06629,3.349462,305.175111,455.719958,1544087.547,447.112314,736634.6113,304.526645,0.939768,0.935224,0.838923,2.576299,33.06629,84.999998,2.570594,304.526645,418.025795,1160552.951,415.487648,599716.8503,305.321116,TRUE,Success,1.001886,1.010926,0.935224
10.2,0.85843,5666635.586,,,Success,1.006116,1.003774,0.839992,3.274437,1.01325,3.11537,3.074631,298,440.307416,1466326.3,428.578944,656036.5019,304.666756,0.9835,1,0.839764,3.248749,3.11537,9.92261,3.18505,304.666756,449.09842,1488829.669,437.242443,693572.5972,305.201124,0.979783,1.011608,0.83908,3.376745,9.92261,33.308252,3.356804,305.201124,456.086853,1555268.216,447.453217,738128.1777,304.566703,0.937598,0.933249,0.838859,2.557599,33.308252,84.999992,2.55192,304.566703,417.100362,1156211.4,414.582827,595840.1804,305.299884,TRUE,Success,1.003774,1.011608,0.933249
10.25,0.858341,5695964.702,,,Success,1.011048,1.005717,0.839968,3.292659,1.01325,3.131843,3.090889,298,441.089852,1481687.929,429.274507,659041.8265,304.716042,0.983202,1,0.839755,3.24895,3.131843,9.975827,3.18529,304.716042,449.181586,1496487.428,437.302928,693835.4811,305.227583,0.979376,1.01196,0.839034,3.380666,9.975827,33.52617,3.360741,305.227583,456.306465,1564930.92,447.655711,739015.5498,304.601984,0.936125,0.931544,0.838799,2.540994,33.52617,84.999998,2.535333,304.601984,416.273821,1152858.425,413.773676,592375.0239,305.281401,TRUE,Success,1.005717,1.01196,0.931544
10.3,0.858251,5725508.732,,,Success,1.015979,1.007592,0.839928,3.310184,1.01325,3.147602,3.106441,298,441.842462,1496817.237,429.9426,661929.7829,304.764229,0.983129,1,0.839753,3.248999,3.147602,10.026206,3.185348,304.764229,449.255289,1504060.707,437.354612,694060.1233,305.25351,0.97925,1.012636,0.838983,3.387902,10.026206,33.768085,3.367982,305.25351,456.668585,1576125.753,447.992079,740489.9332,304.641979,0.934013,0.92961,0.838733,2.522805,33.768085,84.999993,2.51717,304.641979,415.365019,1148505.035,412.884902,588570.6244,305.259699,TRUE,Success,1.007592,1.012636,0.92961
10.35,0.858159,5755093.175,,,Success,1.020911,1.009477,0.839872,3.327896,1.01325,3.163538,3.12217,298,442.602819,1512106.015,430.617504,664848.5108,304.812749,0.983003,1,0.839749,3.249084,3.163538,10.07729,3.185449,304.812749,449.331343,1511658.021,437.408519,694294.4375,305.279528,0.979057,1.013223,0.838933,3.394201,10.07729,34.003686,3.374289,305.279528,456.990132,1586923.929,448.29031,741797.5051,304.680691,0.932104,0.927762,0.838667,2.505341,34.003686,84.99999,2.499729,304.680691,414.487893,1144405.21,412.026766,584899.0703,305.238558,TRUE,Success,1.009477,1.013223,0.927762
10.4,0.858065,5784623.698,,,Success,1.025843,1.01141,0.839801,3.346231,1.01325,3.180097,3.138512,298,443.389146,1527748.747,431.315825,667869.9227,304.862298,0.982689,1,0.839739,3.249295,3.180097,10.130837,3.1857,304.862298,449.415477,1519333.2,437.469995,694561.6617,305.305946,0.978629,1.013522,0.838886,3.397517,10.130837,34.218149,3.377623,305.305946,457.183526,1596380.912,448.468152,742577.4026,304.715211,0.930789,0.926146,0.838605,2.489659,34.218149,84.999999,2.484062,304.715211,413.695805,1141160.839,411.25094,581581.1084,305.219869,TRUE,Success,1.01141,1.013522,0.926146
10.45,0.857969,5814399.429,,,Success,1.030775,1.013266,0.839713,3.36376,1.01325,3.195831,3.15404,298,444.141526,1543111.029,431.98294,670757.6769,304.910586,0.98263,1,0.839738,3.249334,3.195831,10.18111,3.185747,304.910586,449.488847,1526910.509,437.521455,694785.3622,305.331757,0.97852,1.014188,0.838833,3.404599,10.18111,34.460095,3.384709,305.331757,457.538351,1607593.558,448.797607,744022.4952,304.755111,0.928758,0.924272,0.838535,2.472193,34.460095,84.999995,2.466621,304.755111,412.810626,1136784.333,410.384983,577879.2615,305.197507,TRUE,Success,1.013266,1.014188,0.924272
10.5,0.857871,5844216.927,,,Success,1.035707,1.015131,0.839611,3.381453,1.01325,3.21172,3.169721,298,444.900618,1558622.955,432.655916,673672.158,304.959164,0.982525,1,0.839734,3.249404,3.21172,10.231995,3.185831,304.959164,449.564236,1534509.035,437.57483,695017.3884,305.357644,0.978354,1.014775,0.838781,3.410843,10.231995,34.696283,3.39096,305.357644,457.856951,1618449.468,449.093014,745318.5914,304.793853,0.926908,0.922474,0.838466,2.45538,34.696283,84.999993,2.44983,304.793853,411.954151,1132635.469,409.546807,574297.7342,305.175669,TRUE,Success,1.015131,1.014775,0.922474
10.55,0.857771,5874095.714,,,Success,1.040639,1.016996,0.839494,3.399219,1.01325,3.227673,3.185466,298,445.66264,1574244.897,433.3313,676598.4579,305.007887,0.982403,1,0.83973,3.249485,3.227673,10.283135,3.185928,305.007887,449.640454,1542117.774,437.629005,695252.9084,305.383544,0.978165,1.015327,0.838729,3.416705,10.283135,34.930061,3.39683,305.383544,458.159031,1629157.04,449.372888,746546.8474,304.832091,0.925147,0.920718,0.838397,2.438963,34.930061,84.999992,2.433434,304.832091,411.113774,1128576.003,408.724212,570784.257,305.153943,TRUE,Success,1.016996,1.015327,0.920718
10.6,0.857669,5904044.681,,,Success,1.045571,1.018858,0.839362,3.417018,1.01325,3.24365,3.201233,298,446.425863,1589958.646,434.007517,679529.7677,305.056686,0.982276,1,0.839727,3.24957,3.24365,10.334364,3.18603,305.056686,449.716955,1549731.654,437.683473,695489.7094,305.409428,0.977971,1.015862,0.838676,3.422389,10.334364,35.162899,3.402522,305.409428,458.453294,1639808.728,449.645407,747743.114,304.87011,0.923434,0.91899,0.838327,2.422829,35.162899,84.999991,2.41732,304.87011,410.283973,1124545.653,407.911857,567315.9361,305.13215,TRUE,Success,1.018858,1.015862,0.91899
10.65,0.857566,5934067.957,,,Success,1.050503,1.020715,0.839217,3.434825,1.01325,3.259625,3.217,298,447.189296,1605753.621,434.683661,682462.1767,305.105523,0.982151,1,0.839723,3.249653,3.259625,10.385585,3.186129,305.105523,449.793424,1557347.714,437.73794,695726.5163,305.435279,0.977779,1.016391,0.838622,3.427991,10.385585,35.395433,3.408131,305.435279,458.743835,1650448.278,449.914414,748924.2449,304.908044,0.921752,0.917282,0.838256,2.406928,35.395433,84.999992,2.40144,304.908044,409.462332,1120518.343,407.107403,563882.7196,305.110216,TRUE,Success,1.020715,1.016391,0.917282
10.7,0.85746,5964167.692,,,Success,1.055435,1.022566,0.839057,3.452634,1.01325,3.275593,3.232759,298,447.952686,1621627.114,435.359499,685394.694,305.154386,0.98203,1,0.839719,3.249733,3.275593,10.436773,3.186224,305.154386,449.869782,1564965.178,437.79233,695962.9983,305.461093,0.977593,1.016918,0.838569,3.433551,10.436773,35.628001,3.413699,305.461093,459.032461,1661095.022,450.181607,750097.6924,304.945953,0.920092,0.91559,0.838184,2.391233,35.628001,84.999992,2.385764,304.945953,408.647542,1116480.378,406.309588,560479.1611,305.088104,TRUE,Success,1.022566,1.016918,0.91559
10.75,0.857353,5994344.89,,,Success,1.060367,1.024411,0.838884,3.470438,1.01325,3.291546,3.248503,298,448.715786,1637576.442,436.034808,688326.356,305.203265,0.981916,1,0.839715,3.249809,3.291546,10.487903,3.186315,305.203265,449.945948,1572583.274,437.84657,696198.8338,305.486867,0.977414,1.017445,0.838514,3.439092,10.487903,35.860734,3.419247,305.486867,459.320082,1671758.761,450.44784,751267.1992,304.983867,0.918449,0.913914,0.838112,2.37573,35.860734,84.999993,2.37028,304.983867,407.839049,1112426.414,405.517876,557102.9336,305.065804,TRUE,Success,1.024411,1.017445,0.913914
10.8,0.857244,6024600.046,,,Success,1.065299,1.02625,0.838698,3.488238,1.01325,3.307485,3.264234,298,449.47859,1653601.511,436.709581,691257.1452,305.252158,0.981808,1,0.839712,3.249881,3.307485,10.538973,3.186401,305.252158,450.021918,1580201.947,437.900654,696434.0071,305.5126,0.977243,1.017971,0.83846,3.444621,10.538973,36.093695,3.424783,305.5126,459.607,1682442.71,450.713398,752434.0149,305.021796,0.916822,0.912252,0.838039,2.360412,36.093695,84.999993,2.354982,305.021796,407.036544,1108353.877,404.731971,553752.7238,305.043312,TRUE,Success,1.02625,1.017971,0.912252
10.85,0.857134,6054933.564,,,Success,1.070231,1.028083,0.838499,3.506031,1.01325,3.323407,3.279948,298,450.241025,1669701.469,437.383749,694186.7732,305.301061,0.981706,1,0.839708,3.249948,3.323407,10.589975,3.186481,305.301061,450.097669,1587820.936,437.954561,696668.4154,305.53829,0.97708,1.018499,0.838404,3.450144,10.589975,36.326926,3.430313,305.53829,459.893503,1693149.992,450.97855,753599.3222,305.059749,0.91521,0.910604,0.837965,2.345273,36.326926,84.999994,2.339862,305.059749,406.239809,1104261.167,403.951664,550427.5989,305.020629,TRUE,Success,1.028083,1.018499,0.910604
10.9,0.857022,6085345.442,,,Success,1.075163,1.02991,0.838287,3.523816,1.01325,3.339312,3.295645,298,451.003057,1685875.904,438.057282,697115.1144,305.349971,0.981612,1,0.839705,3.250011,3.339312,10.640903,3.186556,305.349971,450.173187,1595440.099,438.008278,696902.0085,305.563938,0.976926,1.019028,0.838349,3.455662,10.640903,36.560407,3.435837,305.563938,460.179576,1703880.395,451.24328,754763.0548,305.097723,0.913613,0.90897,0.83789,2.330311,36.560407,84.999994,2.324919,305.097723,405.448833,1100149.044,403.176945,547127.4793,304.997764,TRUE,Success,1.02991,1.019028,0.90897
10.95,0.856908,6115835.978,,,Success,1.080095,1.031731,0.838063,3.541597,1.01325,3.355202,3.311327,298,451.764848,1702126.6,438.730325,700042.8203,305.398893,0.981523,1,0.839702,3.250069,3.355202,10.691775,3.186626,305.398893,450.248523,1603059.902,438.061851,697134.9871,305.589545,0.976778,1.019557,0.838293,3.461173,10.691775,36.794177,3.441354,305.589545,460.465192,1714633.538,451.507567,755925.1159,305.135721,0.91203,0.907349,0.837815,2.315521,36.794177,84.999995,2.310148,305.135721,404.663398,1096015.939,402.407606,543851.4393,304.974714,TRUE,Success,1.031731,1.019557,0.907349
11,0.856792,6146405.277,,,Success,1.085027,1.033546,0.837826,3.559365,1.01325,3.37107,3.326987,298,452.526054,1718449.647,439.402565,702968.529,305.447813,0.981442,1,0.8397,3.250122,3.37107,10.742553,3.18669,305.447813,450.323566,1610679.239,438.115178,697366.9026,305.615107,0.976641,1.020089,0.838236,3.466686,10.742553,37.028212,3.446873,305.615107,460.750712,1725413.491,451.771743,757086.9631,305.173749,0.91046,0.90574,0.837738,2.300902,37.028212,84.999995,2.295547,305.173749,403.883531,1091862.899,401.643675,540599.5528,304.951489,TRUE,Success,1.033546,1.020089,0.90574
11.05,0.856675,6177053.523,,,Success,1.089959,1.035355,0.837578,3.577126,1.01325,3.386921,3.342631,298,453.286954,1734848.133,440.074254,705893.3523,305.496739,0.981368,1,0.839697,3.250171,3.386921,10.793264,3.186748,305.496739,450.398402,1618298.936,438.168339,697598.1046,305.640628,0.976512,1.020621,0.838179,3.472197,10.793264,37.26254,3.452388,305.640628,461.035915,1736217.707,452.035605,758247.7089,305.211804,0.908904,0.904145,0.837662,2.286448,37.26254,84.999996,2.281111,305.211804,403.109049,1087688.748,400.884975,537371.0384,304.928091,TRUE,Success,1.035355,1.020621,0.904145
11.1,0.856556,6207780.317,,,Success,1.094891,1.037159,0.837318,3.594885,1.01325,3.40276,3.358263,298,454.04772,1751323.977,440.745548,708817.977,305.545676,0.981298,1,0.839695,3.250217,3.40276,10.843926,3.186803,305.545676,450.473084,1625919.497,438.221382,697828.805,305.666111,0.976388,1.021154,0.838122,3.477693,10.843926,37.497102,3.45789,305.666111,461.32035,1747040.979,452.298732,759405.5004,305.249871,0.907362,0.902562,0.837584,2.27216,37.497102,84.999996,2.266842,305.249871,402.340077,1083495.864,400.13163,534166.3811,304.90453,TRUE,Success,1.037159,1.021154,0.902562
11.15,0.856436,6238586.429,,,Success,1.099822,1.038957,0.837046,3.612633,1.01325,3.418579,3.373875,298,454.808033,1767873.542,441.416155,711741.1467,305.594612,0.981236,1,0.839693,3.250258,3.418579,10.894505,3.186852,305.594612,450.54751,1633539.893,438.274213,698058.5903,305.69155,0.976274,1.021689,0.838064,3.483193,10.894505,37.731967,3.463394,305.69155,461.604737,1757891.496,452.561796,760563.2864,305.28797,0.905832,0.900991,0.837506,2.258032,37.731967,84.999996,2.252732,305.28797,401.57632,1079281.497,399.383356,530984.3369,304.880802,TRUE,Success,1.038957,1.021689,0.900991
11.2,0.856314,6269471.302,,,Success,1.104754,1.040749,0.836763,3.630375,1.01325,3.434381,3.38947,298,455.568053,1784498.606,442.08622,714663.5002,305.643551,0.981179,1,0.839691,3.250295,3.434381,10.945015,3.186896,305.643551,450.621729,1641160.589,438.326876,698287.6573,305.716949,0.976166,1.022224,0.838006,3.488685,10.945015,37.967057,3.46889,305.716949,461.888563,1768763.329,452.824314,761718.9532,305.326086,0.904316,0.899434,0.837427,2.244066,37.967057,84.999997,2.238783,305.326086,400.817966,1075048.778,398.640337,527825.6572,304.856923,TRUE,Success,1.040749,1.022224,0.899434
11.25,0.856191,6300435.329,,,Success,1.109686,1.042536,0.83647,3.648109,1.01325,3.450166,3.405049,298,456.327764,1801198.964,442.755727,717584.9825,305.69249,0.981129,1,0.839689,3.250328,3.450166,10.995456,3.186936,305.69249,450.695735,1648781.504,438.379366,698515.9798,305.742307,0.976067,1.02276,0.837947,3.494172,10.995456,38.202408,3.474381,305.742307,462.172021,1779658.642,453.086469,762873.2992,305.364224,0.902814,0.897888,0.837347,2.230256,38.202408,84.999997,2.224991,305.364224,400.064823,1070796.22,397.902386,524689.5151,304.832891,TRUE,Success,1.042536,1.02276,0.897888
11.3,0.856066,6331478.582,,,Success,1.114618,1.044318,0.836166,3.665835,1.01325,3.465933,3.42061,298,457.087177,1817974.703,443.424686,720505.6398,305.74143,0.981085,1,0.839688,3.250357,3.465933,11.045826,3.18697,305.74143,450.769529,1656402.635,438.431685,698743.564,305.767625,0.975974,1.023297,0.837889,3.499655,11.045826,38.438019,3.479868,305.767625,462.455099,1790577.261,453.348251,764026.2783,305.402383,0.901324,0.896354,0.837267,2.2166,38.438019,84.999997,2.211352,305.402383,399.316834,1066523.982,397.169452,521575.6573,304.808711,TRUE,Success,1.044318,1.023297,0.896354
