Gc_kg_s,eta_ex_system,Power_total_W,T_water_mix_K,total_mdot_water_kg_s,warnings,Gc_norm_s1,n_s1,eta_s1,eps_s1,Pin_s1_bar,Pout_s1_bar,PR_s1,Tin_s1_K,Tout_s1_K,Power_s1_W,T_water_out_s1_K,H_water_s1_Jperkg,T_air_out_intercooler_s1_K,Gc_norm_s2,n_s2,eta_s2,eps_s2,Pin_s2_bar,Pout_s2_bar,PR_s2,Tin_s2_K,Tout_s2_K,Power_s2_W,T_water_out_s2_K,H_water_s2_Jperkg,T_air_out_intercooler_s2_K,Gc_norm_s3,n_s3,eta_s3,eps_s3,Pin_s3_bar,Pout_s3_bar,PR_s3,Tin_s3_K,Tout_s3_K,Power_s3_W,T_water_out_s3_K,H_water_s3_Jperkg,T_air_out_intercooler_s3_K,Gc_norm_s4,n_s4,eta_s4,eps_s4,Pin_s4_bar,Pout_s4_bar,PR_s4,Tin_s4_K,Tout_s4_K,Power_s4_W,T_water_out_s4_K,H_water_s4_Jperkg,T_air_out_intercooler_s4_K,Optimization_Success,Status,opt_n_stage1
11.25,0.856606,6604739.765,,,Success,1.109686,1.028894,0.835338,3.474513,1.01325,3.274269,3.231452,298,449.516145,1722945.847,436.575246,690673.5583,305.430056,1.033392,1,0.839123,3.20497,3.274269,10.26367,3.134644,305.430056,448.383887,1625236.565,436.224772,689151.2917,305.611581,1.045436,1,0.838413,3.191385,10.26367,32.522305,3.168682,305.611581,448.653282,1625042.362,440.172377,706320.7478,304.671853,1.05929,1,0.837368,3.174306,32.522305,103,3.167057,304.671853,447.798933,1631514.99,444.553587,725437.9978,307.588844,TRUE,Success,1.028894
11.2,0.856864,6572341.666,,,Success,1.104754,1.027529,0.835705,3.463027,1.01325,3.264816,3.222123,298,448.976761,1709121.354,436.103837,688626.108,305.389561,1.03171,1,0.839206,3.206775,3.264816,10.240674,3.136678,305.389561,448.391075,1618551.945,436.247813,689251.3581,305.591212,1.043091,1,0.838566,3.194121,10.240674,32.4785,3.17152,305.591212,448.720199,1618812.141,440.246417,706643.2685,304.655729,1.055976,1,0.83764,3.178532,32.4785,103,3.171329,304.655729,447.923258,1625856.226,444.68418,726008.8777,307.581339,TRUE,Success,1.027529
11.15,0.857118,6540034.852,,,Success,1.099822,1.026169,0.836061,3.451626,1.01325,3.255438,3.212868,298,448.442239,1695407.841,435.6367,686597.908,305.349279,1.029995,1,0.839288,3.208591,3.255438,10.217931,3.138726,305.349279,448.399443,1611873.553,436.27199,689356.356,305.570853,1.040712,1,0.838715,3.196854,10.217931,32.435343,3.174355,305.570853,448.787679,1612579.522,440.321063,706968.4481,304.639606,1.052633,1,0.8379,3.182706,32.435343,103,3.175548,304.639606,448.046694,1620173.936,444.813956,726576.2459,307.573761,TRUE,Success,1.026169
11.1,0.857367,6507821.205,,,Success,1.094891,1.024817,0.836405,3.440313,1.01325,3.24614,3.203691,298,447.912748,1681806.46,435.173992,684589.6187,305.30922,1.028246,1,0.839366,3.210418,3.24614,10.195447,3.140791,305.30922,448.409024,1605201.551,436.297333,689466.4254,305.550504,1.038295,1,0.838857,3.199582,10.195447,32.392848,3.177188,305.550504,448.855738,1606344.617,440.396334,707296.3647,304.623487,1.049259,1,0.838149,3.186826,32.392848,103,3.179714,304.623487,448.169264,1614468.577,444.94294,727140.2095,307.56611,TRUE,Success,1.024817
11.05,0.857611,6475702.718,,,Success,1.089959,1.023473,0.836736,3.42909,1.01325,3.236923,3.194595,298,447.388465,1668318.418,434.715877,682601.933,305.269388,1.026462,1,0.839442,3.212256,3.236923,10.173231,3.142871,305.269388,448.419853,1598536.11,436.323878,689581.7129,305.530167,1.035841,1,0.838994,3.202304,10.173231,32.351031,3.180015,305.530167,448.924396,1600107.554,440.472247,707627.1032,304.607371,1.045856,1,0.838385,3.19089,32.351031,103,3.183824,304.607371,448.290999,1608740.635,445.071159,727700.8875,307.558389,TRUE,Success,1.023473
11,0.85785,6443681.503,,,Success,1.085027,1.022135,0.837055,3.41796,1.01325,3.227791,3.185582,298,446.869577,1654944.984,434.262529,680635.5774,305.229793,1.024641,1,0.839514,3.214105,3.227791,10.151291,3.144966,305.229793,448.431968,1591877.417,436.351659,689702.3728,305.509843,1.033348,1,0.839125,3.205019,10.151291,32.309909,3.182837,305.509843,448.993674,1593868.477,440.548825,707960.7558,304.59126,1.042421,1,0.838609,3.194896,32.309909,103,3.187877,304.59126,448.411929,1602990.625,445.198643,728258.412,307.550597,TRUE,Success,1.022135
10.95,0.858083,6411759.801,,,Success,1.080095,1.020806,0.83736,3.406925,1.01325,3.218746,3.176656,298,446.356278,1641687.491,433.81413,678691.3154,305.190441,1.022784,1,0.839583,3.215965,3.218746,10.129636,3.147075,305.190441,448.445408,1585225.668,436.380713,689828.5672,305.489533,1.030815,1,0.839249,3.207725,10.129636,32.269496,3.185652,305.489533,449.063594,1587627.548,440.62609,708297.4235,304.575155,1.038954,1,0.838819,3.198842,32.269496,103,3.191869,304.575155,448.532089,1597219.094,445.325426,728812.9289,307.542736,TRUE,Success,1.020806
10.9,0.858311,6379939.989,,,Success,1.075163,1.019485,0.837652,3.39599,1.01325,3.209792,3.167819,298,445.848775,1628547.34,433.37087,676769.9485,305.15134,1.020889,1,0.839648,3.217833,3.209792,10.108274,3.149199,305.15134,448.460216,1578581.076,436.411081,689960.4674,305.469239,1.028243,1,0.839366,3.210421,10.108274,32.229811,3.188458,305.469239,449.134182,1581384.95,440.704067,708637.2158,304.559056,1.035456,1,0.839015,3.202725,32.229811,103,3.195799,304.559056,448.651517,1591426.624,445.451544,729364.5992,307.534806,TRUE,Success,1.019485
10.85,0.858533,6348224.589,,,Success,1.070231,1.018173,0.83793,3.385158,1.01325,3.200933,3.159075,298,445.347282,1615526.006,432.93295,674872.3196,305.1125,1.018954,1,0.839709,3.219711,3.200933,10.087215,3.151336,305.1125,448.476435,1571943.868,436.442803,690098.2537,305.44896,1.025629,1,0.839475,3.213106,10.087215,32.19087,3.191254,305.44896,449.205466,1575140.885,440.782785,708980.2527,304.542966,1.031926,1,0.839196,3.206544,32.19087,103,3.199665,304.542966,448.770255,1585613.83,445.577039,729913.5995,307.526809,TRUE,Success,1.018173
10.8,0.858748,6316616.279,,,Success,1.065299,1.01687,0.838192,3.374431,1.01325,3.19217,3.150427,298,444.852027,1602625.043,432.500579,672999.3154,305.073927,1.016978,1,0.839766,3.221597,3.19217,10.066468,3.153487,305.073927,448.494112,1565314.288,436.475923,690242.1169,305.4287,1.022973,1,0.839576,3.215777,10.066468,32.152692,3.194039,305.4287,449.277476,1568895.581,440.862272,709326.6649,304.526885,1.028363,1,0.839361,3.210296,32.152692,103,3.203464,304.526885,448.88835,1579781.367,445.701956,730460.1238,307.518746,TRUE,Success,1.01687
10.75,0.858956,6285117.906,,,Success,1.060367,1.015576,0.83844,3.363814,1.01325,3.183509,3.141879,298,444.363246,1589846.086,432.073981,671151.8691,305.035632,1.01496,1,0.839818,3.22349,3.183509,10.046043,3.155651,305.035632,448.513295,1558692.599,436.510488,690392.2591,305.408459,1.020273,1,0.839668,3.218434,10.046043,32.115295,3.19681,305.408459,449.350245,1562649.291,440.942561,709676.595,304.510815,1.024767,1,0.839509,3.213978,32.115295,103,3.207195,304.510815,449.005853,1573929.93,445.826341,731004.3844,307.510617,TRUE,Success,1.015576
10.7,0.859158,6253732.357,,,Success,1.055435,1.014292,0.838672,3.353311,1.01325,3.174953,3.133435,298,443.881187,1577190.8,431.653381,669330.9424,304.997624,1.012898,1,0.839864,3.225391,3.174953,10.025951,3.157826,304.997624,448.534036,1552079.067,436.546546,690548.8867,305.388238,1.017529,1,0.839751,3.221074,10.025951,32.078696,3.199566,305.388238,449.423806,1556402.271,441.023685,710030.1889,304.494757,1.021138,1,0.83964,3.217589,32.078696,102.99999,3.210853,304.494757,449.122813,1568060.22,445.950246,731546.598,307.502424,TRUE,Success,1.014292
10.65,0.859351,6222463.139,,,Success,1.050503,1.013019,0.838888,3.342924,1.01325,3.166507,3.125099,298,443.406124,1564661.127,431.239037,667537.6156,304.959912,1.010792,1,0.839904,3.227297,3.166507,10.006204,3.160013,304.959912,448.556394,1545474.035,436.584151,690712.2429,305.36804,1.014739,1,0.839823,3.223695,10.006204,32.04292,3.202305,305.36804,449.498206,1550154.884,441.105689,710387.6382,304.478713,1.017474,1,0.839752,3.221126,32.04292,102.999991,3.214438,304.478713,449.2393,1562173.093,446.073736,732087.0493,307.494169,TRUE,Success,1.013019
10.6,0.859536,6191313.528,,,Success,1.045571,1.011756,0.839087,3.33266,1.01325,3.158174,3.116875,298,442.938331,1552258.924,430.831202,665772.9589,304.922507,1.008639,1,0.839938,3.229208,3.158174,9.986811,3.162211,304.922507,448.580426,1538877.816,436.623357,690882.5613,305.347867,1.011903,1,0.839884,3.226296,9.986811,32.007985,3.205025,305.347867,449.573484,1543907.449,441.188612,710749.1183,304.462685,1.013776,1,0.839845,3.224586,32.007985,102.999992,3.217947,304.462685,449.355374,1556269.339,446.196869,732625.9976,307.485853,TRUE,Success,1.011756
10.55,0.859713,6160287.176,,,Success,1.040639,1.010505,0.839268,3.322522,1.01325,3.149959,3.108768,298,442.478102,1539986.22,430.430148,664038.1261,304.88542,1.006438,1,0.839966,3.231123,3.149959,9.967787,3.164418,304.88542,448.606195,1532290.766,436.664225,691060.0998,305.327719,1.009019,1,0.839933,3.228873,9.967787,31.973912,3.207724,305.327719,449.649689,1537660.348,441.272501,711114.8332,304.446674,1.010043,1,0.839917,3.227966,31.973912,102.999992,3.221376,304.446674,449.471107,1550349.84,446.319715,733163.7429,307.477478,TRUE,Success,1.010505
10.5,0.85988,6129387.971,,,Success,1.035707,1.009265,0.839431,3.312514,1.01325,3.141867,3.100782,298,442.025747,1527845.159,430.036164,662334.3358,304.848662,1.004188,1,0.839985,3.233041,3.141867,9.949142,3.166634,304.848662,448.633768,1525713.276,436.706816,691245.1335,305.3076,1.006086,1,0.839969,3.231426,9.949142,31.940723,3.2104,305.3076,449.726873,1531414.006,441.357408,711485.0063,304.430682,1.006274,1,0.839967,3.231265,31.940723,102.999993,3.224723,304.430682,449.586576,1544415.53,446.442348,733700.6115,307.469044,TRUE,Success,1.009265
10.45,0.860037,6098620.066,,,Success,1.030775,1.008038,0.839575,3.302643,1.01325,3.133903,3.092922,298,441.581594,1515838.01,429.649554,660662.877,304.812244,1.001886,1,0.839997,3.23496,3.133903,9.93089,3.168857,304.812244,448.663218,1519145.766,436.7512,691437.9566,305.287511,1.003102,1,0.839992,3.233951,9.93089,31.90844,3.213049,305.287511,449.805095,1525168.889,441.443387,711859.8822,304.414711,1.002469,1,0.839995,3.234478,31.90844,102.999994,3.227986,304.414711,449.701864,1538467.4,446.564849,734236.9578,307.460553,TRUE,Success,1.008038
10.4,0.860185,6067987.889,,,Success,1.025843,1.006824,0.8397,3.292912,1.01325,3.126072,3.085194,298,441.145991,1503967.175,429.270639,659025.1115,304.776179,0.99953,1,0.84,3.236879,3.126072,9.913045,3.171086,304.776179,448.694621,1512588.696,436.797446,691638.8833,305.267454,1.000067,1,0.84,3.236446,9.913045,31.877088,3.21567,305.267454,449.884418,1518925.513,441.5305,712239.7289,304.398764,0.998627,1,0.839998,3.237603,31.877088,102.999994,3.231161,304.398764,449.817064,1532506.504,446.687305,734773.1662,307.452008,TRUE,Success,1.006824
10.35,0.860321,6037496.173,,,Success,1.020911,1.005624,0.839804,3.283328,1.01325,3.118381,3.077602,298,440.719305,1492235.199,428.899761,657422.4843,304.740481,0.99712,1,0.839993,3.238797,3.118381,9.895622,3.173321,304.740481,448.728061,1506042.565,436.845635,691848.2528,305.247433,0.996978,1,0.839992,3.238908,9.895622,31.84669,3.218261,305.247433,449.964911,1512684.448,441.618814,712624.8404,304.382843,0.994749,1,0.839977,3.240637,31.84669,102.999995,3.234245,304.382843,449.932273,1526533.96,446.809813,735309.6539,307.44341,TRUE,Success,1.005624
10.3,0.860446,6007149.98,,,Success,1.015979,1.004438,0.839887,3.273897,1.01325,3.110834,3.070154,298,440.301926,1480644.782,428.53728,655856.5248,304.705162,0.994653,1,0.839976,3.240711,3.110834,9.878635,3.175559,304.705162,448.763626,1499507.919,436.895848,692066.4282,305.227451,0.993836,1,0.839968,3.241334,9.878635,31.817271,3.220817,305.227451,450.046651,1506446.323,441.708403,713015.5391,304.36695,0.990833,1,0.839928,3.243577,31.817271,102.999995,3.237235,304.36695,450.047599,1520550.956,446.932475,735846.8728,307.434761,TRUE,Success,1.004438
10.25,0.860558,5976954.723,,,Success,1.011048,1.003267,0.839948,3.264625,1.01325,3.103438,3.062855,298,439.894265,1469198.788,428.183578,654328.8558,304.670238,0.992126,1,0.839947,3.24262,3.103438,9.8621,3.177798,304.670238,448.801414,1492985.354,436.948176,692293.801,305.207509,0.990637,1,0.839925,3.243721,9.8621,31.788858,3.223336,305.207509,450.129722,1500211.829,441.799349,713412.179,304.351088,0.986879,1,0.839852,3.24642,31.788858,102.999996,3.240129,304.351088,450.163157,1514558.752,447.055403,736385.3125,307.426063,TRUE,Success,1.003267
10.2,0.860658,5946916.203,,,Success,1.006116,1.002112,0.839986,3.255518,1.01325,3.0962,3.055712,298,439.496762,1457900.262,427.83906,652841.2002,304.635723,0.989539,1,0.839906,3.244522,3.0962,9.846034,3.180038,304.635723,448.841527,1486475.52,437.002716,692530.794,305.187611,0.987381,1,0.839863,3.246066,9.846034,31.761478,3.225814,305.187611,450.214217,1493981.731,441.891738,713815.1487,304.335261,0.982886,1,0.839745,3.249163,31.761478,102.999996,3.242922,304.335261,450.279073,1508558.69,447.178718,736925.5031,307.417318,TRUE,Success,1.002112
10.15,0.860743,5917040.635,,,Success,1.001184,1.000974,0.84,3.246584,1.01325,3.089127,3.048732,298,439.10988,1446752.44,427.504159,651395.3889,304.601633,0.986887,1,0.839852,3.246414,3.089127,9.830454,3.182276,304.601633,448.884079,1479979.133,437.059573,692777.8643,305.167761,0.984066,1,0.83978,3.248365,9.830454,31.735158,3.228249,305.167761,450.300239,1487756.869,441.98567,714224.8754,304.319471,0.978853,1,0.839608,3.251801,31.735158,102.999997,3.245612,304.319471,450.395482,1502552.194,447.30255,737468.0182,307.408529,TRUE,Success,1.000974
10.1,0.860814,5887334.691,,,Success,0.996252,0.999854,0.839989,3.237829,1.01325,3.082227,3.041922,298,438.734116,1435758.765,427.179331,649993.3695,304.567986,0.98417,1,0.839783,3.248295,3.082227,9.815379,3.184509,304.567986,448.929191,1473496.976,437.11886,693035.5072,305.147963,0.980691,1,0.839674,3.250615,9.815379,31.709928,3.230637,305.147963,450.3879,1481538.171,442.081252,714641.8287,304.303721,0.974781,1,0.839438,3.254332,31.709928,102.999997,3.248194,304.303721,450.512531,1496540.778,447.427041,738013.4786,307.399697,TRUE,Success,0.999854
10.05,0.860869,5857805.536,,,Success,0.99132,0.998752,0.839952,3.229263,1.01325,3.075507,3.03529,298,438.369996,1424922.91,426.865064,648637.2158,304.534798,0.981384,1,0.839698,3.250161,3.075507,9.800828,3.186735,304.534798,448.976996,1467029.913,437.180701,693304.2607,305.128221,0.977253,1,0.839545,3.252812,9.800828,31.685817,3.232973,305.128221,450.477322,1475326.658,442.178601,715066.5255,304.288016,0.970668,1,0.839233,3.256752,31.685817,102.999997,3.250666,304.288016,450.630379,1490526.056,447.552345,738562.5558,307.390827,TRUE,Success,0.998752
10,0.860907,5828460.873,,,Success,0.986388,0.99767,0.839889,3.220892,1.01325,3.068977,3.028845,298,438.01808,1414248.787,426.561877,647329.138,304.50209,0.978527,1,0.839595,3.252009,3.068977,9.786821,3.188952,304.50209,449.027638,1460578.891,437.24523,693584.7103,305.108539,0.973751,1,0.83939,3.254951,9.786821,31.662856,3.235255,305.108539,450.568644,1469123.456,442.277848,715499.5345,304.27236,0.966515,1,0.838992,3.259058,31.662856,102.999998,3.253023,304.27236,450.749196,1484509.74,447.678625,739115.976,307.38192,TRUE,Success,0.99767
9.95,0.860927,5799308.996,,,Success,0.981456,0.996609,0.839797,3.212727,1.01325,3.062644,3.022595,298,437.678968,1403740.574,426.270324,646071.4948,304.469881,0.975596,1,0.839474,3.253837,3.062644,9.773379,3.191157,304.469881,449.081275,1454144.96,437.312594,693877.4943,305.088922,0.970184,1,0.839207,3.257028,9.773379,31.641079,3.237476,305.088922,450.662016,1462929.805,442.379135,715941.4827,304.256756,0.962319,1,0.838712,3.261244,31.641079,102.999998,3.255262,304.256756,450.869168,1478493.656,447.806063,739674.5246,307.372979,TRUE,Success,0.996609
9.9,0.860929,5770358.842,,,Success,0.976524,0.995569,0.839676,3.204776,1.01325,3.056519,3.01655,298,437.353298,1393402.742,425.990996,644866.8065,304.438192,0.972588,1,0.839333,3.25564,3.056519,9.760525,3.193346,304.438192,449.138078,1447729.276,437.382953,694183.3109,305.069376,0.966549,1,0.838994,3.259039,9.760525,31.620518,3.239633,305.069376,450.757603,1456747.075,442.482622,716393.0615,304.24121,0.958082,1,0.838392,3.263308,31.620518,102.999999,3.257379,304.24121,450.990496,1472479.75,447.93485,740239.0513,307.364007,TRUE,Success,0.995569
9.85,0.86091,5741620.042,,,Success,0.971592,0.994553,0.839523,3.19705,1.01325,3.050612,3.01072,298,437.041753,1383240.062,425.724524,643717.7653,304.407046,0.9695,1,0.839169,3.257415,3.050612,9.748282,3.195516,304.407046,449.198237,1441333.12,437.456482,694502.9238,305.049907,0.962844,1,0.838749,3.260978,9.748282,31.601208,3.241721,305.049907,450.85559,1450576.772,442.588481,716855.0326,304.225726,0.953801,1,0.838029,3.265246,31.601208,102.999999,3.259369,304.225726,451.113396,1466470.089,448.065195,740810.4736,307.355008,TRUE,Success,0.994553
9.8,0.86087,5713103.013,,,Success,0.96666,0.993562,0.839339,3.189559,1.01325,3.044935,3.005117,298,436.745064,1373257.657,425.471585,642627.2573,304.376467,0.966329,1,0.83898,3.259158,3.044935,9.736676,3.197663,304.376467,449.261959,1434957.912,437.533374,694837.1724,305.03052,0.959068,1,0.83847,3.262841,9.736676,31.583185,3.243734,305.03052,450.956179,1444420.56,442.696905,717328.2383,304.21031,0.949477,1,0.837622,3.267053,31.583185,102.999999,3.261229,304.21031,451.238102,1460466.883,448.197325,741389.7853,307.345985,TRUE,Success,0.993562
9.75,0.860807,5684819.016,,,Success,0.961728,0.992597,0.839121,3.182316,1.01325,3.039498,2.999751,298,436.464016,1363461.019,425.232902,641598.3754,304.34648,0.963071,1,0.838765,3.260863,3.039498,9.725732,3.199783,304.34648,449.329473,1428605.232,437.61384,695186.9803,305.011224,0.955218,1,0.838154,3.264621,9.725732,31.566488,3.245667,305.011224,451.059595,1438280.278,442.808106,717813.609,304.194967,0.945109,1,0.837166,3.268724,31.566488,102.999999,3.262954,304.194967,451.364867,1454472.488,448.331485,741978.0605,307.336941,TRUE,Success,0.992597
9.7,0.860719,5656780.245,,,Success,0.956796,0.991659,0.838867,3.175333,1.01325,3.034314,2.994635,298,436.199449,1353856.044,425.009253,640634.4395,304.317113,0.959722,1,0.83852,3.262526,3.034314,9.715479,3.20187,304.317113,449.401029,1422276.834,437.698115,695553.3659,304.992026,0.951293,1,0.837798,3.266312,9.715479,31.551154,3.247514,304.992026,451.166087,1432157.951,442.92232,718312.1738,304.179705,0.940695,1,0.836661,3.270256,31.551154,102.999999,3.26454,304.179705,451.493966,1448489.415,448.467937,742576.4616,307.32788,TRUE,Success,0.991659
9.65,0.860605,5628999.926,,,Success,0.951864,0.990751,0.838577,3.168622,1.01325,3.029397,2.989782,298,435.952266,1344449.075,424.801472,639739.0185,304.288394,0.95628,1,0.838244,3.264142,3.029397,9.705946,3.20392,304.288394,449.476908,1415974.678,437.786456,695937.4551,304.972935,0.947289,1,0.837399,3.267909,9.705946,31.537225,3.249269,304.972935,451.275929,1426055.822,443.039806,718825.0719,304.16453,0.936236,1,0.836104,3.271644,31.537225,102.999999,3.265982,304.16453,451.625693,1442520.351,448.606969,743186.2459,307.318807,TRUE,Success,0.990751
9.6,0.860463,5601492.423,,,Success,0.946932,0.989874,0.838247,3.162198,1.01325,3.024761,2.985207,298,435.72344,1335246.944,424.610457,638915.9538,304.260355,0.952739,1,0.837933,3.265704,3.024761,9.697163,3.205927,304.260355,449.557418,1409700.95,437.879149,696340.4961,304.95396,0.943205,1,0.836954,3.269404,9.697163,31.524743,3.250924,304.95396,451.389427,1419976.367,443.160854,719353.5656,304.149449,0.931731,1,0.83549,3.272883,31.524743,103,3.267275,304.149449,451.760371,1436568.162,448.748889,743808.7744,307.309726,TRUE,Success,0.989874
9.55,0.860292,5574273.359,,,Success,0.942,0.98903,0.837876,3.156077,1.01325,3.020422,2.980925,298,435.514018,1326257.016,424.437175,638169.3868,304.233028,0.949096,1,0.837584,3.267205,3.020422,9.689164,3.207884,304.233028,449.642902,1403458.099,437.976513,696763.8753,304.935112,0.939038,1,0.83646,3.270791,9.689164,31.513751,3.252474,304.935112,451.506921,1413922.328,443.285781,719899.0548,304.134471,0.927179,1,0.834818,3.273968,31.513751,103,3.268414,304.134471,451.898345,1430635.916,448.894032,744445.5207,307.300641,TRUE,Success,0.98903
9.5,0.860088,5547359.755,,,Success,0.937068,0.988222,0.837462,3.150275,1.01325,3.016397,2.976952,298,435.325131,1317487.251,424.282671,637503.7888,304.20645,0.945346,1,0.837192,3.268638,3.016397,9.681984,3.209785,304.20645,449.733744,1397248.872,438.078902,697209.1371,304.916403,0.934786,1,0.835912,3.272061,9.681984,31.504296,3.253909,304.916403,451.628785,1407896.738,443.414944,720463.0942,304.119605,0.922579,1,0.834084,3.274894,31.504296,103,3.269395,304.119605,452.039991,1424726.895,449.042761,745098.0806,307.291557,TRUE,Success,0.988222
9.45,0.85985,5520770.189,,,Success,0.932137,0.987451,0.837002,3.144809,1.01325,3.012702,2.973306,298,435.158001,1308946.26,424.148073,636923.9953,304.180657,0.941483,1,0.836755,3.269994,3.012702,9.675659,3.211622,304.180657,449.830372,1391076.355,438.18671,697678.0063,304.897845,0.930445,1,0.835306,3.273206,9.675659,31.496424,3.255223,304.897845,451.755439,1401902.962,443.548736,721047.4114,304.10486,0.91793,1,0.833285,3.275656,31.496424,103,3.270213,304.10486,452.185716,1418844.612,449.195467,745768.1834,307.282478,TRUE,Success,0.987451
9.4,0.859575,5494524.968,,,Success,0.927205,0.986721,0.836495,3.139699,1.01325,3.009358,2.970006,298,435.013952,1300643.376,424.034601,636435.2443,304.155693,0.937504,1,0.836267,3.271266,3.009358,9.670228,3.213385,304.155693,449.933264,1384944.026,438.300381,698172.4139,304.879454,0.926014,1,0.834638,3.274218,9.670228,31.490186,3.256406,304.879454,451.88735,1395944.73,443.687595,721653.9292,304.090248,0.913232,1,0.832417,3.276248,31.490186,103,3.27086,304.090248,452.335961,1412992.836,449.352578,746457.7038,307.273411,TRUE,Success,0.986721
9.35,0.859261,5468646.335,,,Success,0.922273,0.986035,0.835936,3.134965,1.01325,3.006386,2.967072,298,434.894419,1292588.732,423.94358,636043.2204,304.131599,0.933402,1,0.835724,3.272442,3.006386,9.665733,3.215067,304.131599,450.04296,1378855.812,438.420412,698694.5284,304.861246,0.92149,1,0.833902,3.275088,9.665733,31.485633,3.257449,304.861246,452.025036,1390026.186,443.832011,722284.7896,304.075779,0.908484,1,0.831476,3.276665,31.485633,103,3.271333,304.075779,452.491204,1407175.605,449.514554,747168.6751,307.26436,TRUE,Success,0.986035
9.3,0.858904,5443158.7,,,Success,0.917341,0.985394,0.835324,3.130629,1.01325,3.003807,2.964527,298,434.800962,1284793.352,423.876449,635754.1041,304.108425,0.929172,1,0.835119,3.273513,3.003807,9.662219,3.216657,304.108425,450.160064,1372816.154,438.547362,699246.7907,304.843239,0.916868,1,0.833094,3.275805,9.662219,31.482818,3.258343,304.843239,452.169077,1384151.936,443.982529,722942.3821,304.061466,0.903686,1,0.830458,3.276901,31.482818,103,3.271626,304.061466,452.651962,1401397.258,449.681895,747903.304,307.255332,TRUE,Success,0.985394
9.25,0.858502,5418088.906,,,Success,0.912409,0.984803,0.834654,3.126716,1.01325,3.001647,2.962396,298,434.735281,1277269.252,423.834775,635574.6286,304.086222,0.924808,1,0.834447,3.274466,3.001647,9.659731,3.218143,304.086222,450.285263,1366830.095,438.681862,699831.9572,304.825454,0.912147,1,0.832208,3.276359,9.659731,31.481799,3.259076,304.825454,452.320121,1378327.104,444.139757,723629.3758,304.047323,0.898835,1,0.829359,3.276951,31.481799,103,3.271732,304.047323,452.8188,1395662.456,449.855145,748663.987,307.246333,TRUE,Success,0.984803
9.2,0.85805,5393466.536,,,Success,0.907477,0.984266,0.833923,3.123252,1.01325,2.999932,2.960703,298,434.69923,1270029.556,423.820266,635512.1444,304.065045,0.920303,1,0.833701,3.275289,2.999932,9.65832,3.219513,304.065045,450.419332,1360903.365,438.824627,700453.1493,304.807913,0.907323,1,0.831236,3.276739,9.65832,31.482633,3.259638,304.807913,452.478894,1372557.405,444.304375,724348.7563,304.033365,0.893933,1,0.828174,3.276807,31.482633,103,3.271645,304.033365,452.992329,1389976.21,450.034894,749453.328,307.237369,TRUE,Success,0.984266
9.15,0.857546,5369324.267,,,Success,0.902545,0.983785,0.833128,3.120265,1.01325,2.998691,2.959478,298,434.694836,1263088.635,423.83479,635574.6939,304.044954,0.91565,1,0.832872,3.275965,2.998691,9.65804,3.220752,304.044954,450.563152,1355042.502,438.97647,701113.9125,304.790643,0.902392,1,0.830172,3.276933,9.65804,31.485381,3.260018,304.790643,452.646207,1366849.211,444.477145,725103.8683,304.01961,0.888977,1,0.826898,3.276465,31.485381,103,3.271359,304.01961,453.173213,1384343.918,450.221783,750274.1594,307.228447,TRUE,Success,0.983785
9.1,0.856984,5345698.282,,,Success,0.897613,0.983367,0.832264,3.117786,1.01325,2.997955,2.958751,298,434.724322,1256462.257,423.880395,635771.0972,304.026015,0.910842,1,0.831951,3.276481,2.997955,9.658947,3.221846,304.026015,450.717728,1349254.979,439.138315,701818.2869,304.773674,0.897352,1,0.829009,3.276928,9.658947,31.490108,3.260201,304.773674,452.822972,1361209.648,444.658923,725898.4644,304.006075,0.883966,1,0.825526,3.275916,31.490108,103,3.270868,304.006075,453.362176,1378771.398,450.416511,751129.5636,307.219574,TRUE,Success,0.983367
9.05,0.85636,5322628.75,,,Success,0.892681,0.983015,0.831326,3.115848,1.01325,2.997757,2.958557,298,434.79013,1250167.77,423.95933,636111.0518,304.008301,0.90587,1,0.83093,3.276817,2.997757,9.661102,3.222777,304.008301,450.884209,1343549.368,439.31122,702570.8909,304.757038,0.892198,1,0.827737,3.27671,9.661102,31.49688,3.260175,304.757038,453.010214,1355646.687,444.850669,726736.762,303.99278,0.878901,1,0.824053,3.275155,31.49688,103,3.270165,303.99278,453.560006,1373264.925,450.619838,752022.8981,307.210757,TRUE,Success,0.983015
9,0.855669,5300160.387,,,Success,0.887749,0.982736,0.830309,3.114489,1.01325,2.998137,2.958931,298,434.894951,1244224.314,424.074071,636605.2482,303.991888,0.900727,1,0.829796,3.276954,2.998137,9.66457,3.223526,303.991888,451.063912,1337935.526,439.496397,703377.0224,304.740775,0.886927,1,0.826347,3.276265,9.66457,31.505766,3.259924,304.740775,453.209087,1350169.269,445.053464,727623.5094,303.979749,0.87378,1,0.822472,3.274175,31.505766,103,3.269243,303.979749,453.767561,1367831.279,450.832592,752957.8242,307.202005,TRUE,Success,0.982736
