Gc_kg_s,eta_ex_system,Power_total_W,T_water_mix_K,total_mdot_water_kg_s,warnings,Gc_norm_s1,n_s1,eta_s1,eps_s1,Pin_s1_bar,Pout_s1_bar,PR_s1,Tin_s1_K,Tout_s1_K,Power_s1_W,T_water_out_s1_K,H_water_s1_Jperkg,T_air_out_intercooler_s1_K,Gc_norm_s2,n_s2,eta_s2,eps_s2,Pin_s2_bar,Pout_s2_bar,PR_s2,Tin_s2_K,Tout_s2_K,Power_s2_W,T_water_out_s2_K,H_water_s2_Jperkg,T_air_out_intercooler_s2_K,Gc_norm_s3,n_s3,eta_s3,eps_s3,Pin_s3_bar,Pout_s3_bar,PR_s3,Tin_s3_K,Tout_s3_K,Power_s3_W,T_water_out_s3_K,H_water_s3_Jperkg,T_air_out_intercooler_s3_K,Gc_norm_s4,n_s4,eta_s4,eps_s4,Pin_s4_bar,Pout_s4_bar,PR_s4,Tin_s4_K,Tout_s4_K,Power_s4_W,T_water_out_s4_K,H_water_s4_Jperkg,T_air_out_intercooler_s4_K,Optimization_Success,Status,opt_n_stage1,opt_n_stage4
8.75,0.861429,4998545.748,,,Success,0.863089,0.941129,0.832266,2.716582,1.01325,2.603592,2.569546,298,415.833041,1040068.299,406.655537,561954.8524,303.194073,1.007086,1,0.839958,3.230563,2.603592,8.237172,3.163772,303.194073,446.088443,1263346.132,434.943961,683591.4708,304.391927,1.011135,1,0.839898,3.226989,8.237172,26.406324,3.205751,304.391927,448.098211,1269728.532,440.022326,705667.1819,303.480678,1.012728,1.033937,0.839342,3.604249,26.406324,95,3.597623,303.480678,464.093609,1425402.786,460.534945,795791.6374,306.689361,TRUE,Success,0.941129,1.033937
8.7,0.861411,4970563.927,,,Success,0.858157,0.939547,0.831531,2.70453,1.01325,2.593078,2.559169,298,415.337391,1029748.724,406.216038,560080.1522,303.157608,1.005331,1,0.839976,3.232072,2.593078,8.208422,3.165513,303.157608,446.098076,1256533.346,434.971122,683709.3195,304.368786,1.00884,1,0.839936,3.229032,8.208422,26.331716,3.20789,304.368786,448.147073,1263111.251,440.079263,705915.1685,303.459938,1.00976,1.034845,0.839176,3.614403,26.331716,95,3.607817,303.459938,464.507284,1421170.607,460.906741,797441.1184,306.617851,TRUE,Success,0.939547,1.034845
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.66,0.861369,4948031.8,,,Success,0.854212,0.938614,0.830859,2.698209,1.01325,2.588024,2.554181,298,415.116438,1023073.27,406.025974,559269.5526,303.135098,1.002626,1,0.839994,3.234348,2.588024,8.199241,3.168147,303.135098,446.162096,1251518.599,435.045467,684031.904,304.352773,1.005299,1,0.839977,3.232099,8.199241,26.328627,3.211105,304.352773,448.25235,1258375.208,440.190507,706399.7229,303.447995,1.005215,1.034819,0.838966,3.614767,26.328627,95,3.60824,303.447995,464.542288,1415064.723,460.906741,797441.1184,306.536024,TRUE,Success,0.938614,1.034819
8.62,0.861342,4925618.114,,,Success,0.850266,0.937752,0.830141,2.692576,1.01325,2.583662,2.549876,298,414.93535,1016764.777,405.872589,558615.4338,303.114094,0.999645,1,0.84,3.236787,2.583662,8.192739,3.170979,303.114094,446.237497,1246583.815,435.130481,684400.8034,304.337208,1.001424,1,0.839998,3.235339,8.192739,26.33562,3.214507,304.337208,448.369288,1253728.338,440.313373,706934.9457,303.436826,1.000288,1.034675,0.838705,3.613745,26.33562,94.999999,3.607282,303.436826,464.531324,1408541.185,460.906741,797441.1184,306.522914,TRUE,Success,0.937752,1.034675
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.54,0.861283,4881286.929,,,Success,0.842375,0.936203,0.828565,2.683007,1.01325,2.576638,2.542944,298,414.675707,1005081.248,405.6602,557709.7723,303.075915,0.993005,1,0.839958,3.241962,2.576638,8.186045,3.177026,303.075915,446.415685,1236896.47,435.326211,685250.2201,304.307096,0.992893,1,0.839957,3.242046,8.186045,26.371899,3.221568,304.307096,448.628856,1244618.948,440.584766,708117.3584,303.416141,0.989608,1.034143,0.838006,3.608646,26.371899,94.999997,3.602319,303.416141,464.418911,1394690.264,460.906741,797441.1181,306.633545,TRUE,Success,0.936203,1.034143
8.5,0.861188,4859427.038,,,Success,0.83843,0.935429,0.82772,2.678193,1.01325,2.573086,2.539439,298,414.551568,999304.4646,405.559236,557279.277,303.057019,0.989687,1,0.839909,3.244414,2.573086,8.182186,3.179911,303.057019,446.503842,1232030.029,435.423266,685671.4552,304.291881,0.988683,1,0.83989,3.245138,8.182186,26.386185,3.224833,304.291881,448.754406,1240011.997,440.71632,708690.6088,303.405392,0.984422,1.033961,0.837583,3.606629,26.386185,94.999994,3.600369,303.405392,464.397099,1388080.547,460.897616,797400.6278,306.622367,TRUE,Success,0.935429,1.033961
8.46,0.861069,4837770.94,,,Success,0.834484,0.934659,0.826835,2.673407,1.01325,2.569557,2.535956,298,414.433947,993593.834,405.464275,556874.3988,303.03835,0.986352,1,0.839839,3.246789,2.569557,8.178182,3.18272,303.03835,446.592276,1227155.457,435.52062,686094.0203,304.276599,0.984488,1,0.839791,3.248078,8.178182,26.398716,3.227944,304.276599,448.878301,1235380.418,440.846259,709256.878,303.394443,0.979307,1.033824,0.837109,3.604855,26.398716,94.999998,3.59866,303.394443,464.394137,1381641.231,460.906418,797439.6828,306.611079,TRUE,Success,0.934659,1.033824
8.42,0.860922,4816332.738,,,Success,0.830539,0.933932,0.825899,2.669016,1.01325,2.566421,2.532861,298,414.342684,988118.1653,405.393598,556573.069,303.020644,0.98286,1,0.839745,3.24918,2.566421,8.175499,3.185564,303.020644,446.68701,1222318.234,435.623898,686542.3341,304.261517,0.98013,1,0.839655,3.25098,8.175499,26.415237,3.231024,304.261517,449.007283,1230780.194,440.981271,709845.3167,303.383766,0.97405,1.033655,0.83657,3.602538,26.415237,95,3.596409,303.383766,464.38126,1375116.144,460.905747,797436.7053,306.599682,TRUE,Success,0.933932,1.033655
8.38,0.860743,4795124.39,,,Success,0.826593,0.93323,0.824915,2.664847,1.01325,2.563505,2.529983,298,414.269013,982799.6675,405.339138,556340.8845,303.003566,0.979276,1,0.839624,3.251531,2.563505,8.173422,3.188378,303.003566,446.785275,1217496.882,435.730515,687005.1711,304.246507,0.975698,1,0.839479,3.253774,8.173422,26.432837,3.233999,304.246507,449.138203,1226184.895,441.118218,710442.2508,303.373128,0.96876,1.033494,0.835968,3.600077,26.432837,94.999999,3.594015,303.373128,464.373989,1368642.946,460.906741,797441.1184,306.582256,TRUE,Success,0.93323,1.033494
8.34,0.860535,4774173.752,,,Success,0.822647,0.932578,0.823875,2.661128,1.01325,2.561038,2.527548,298,414.225625,977743.635,405.312591,556227.7113,302.987578,0.975514,1,0.839471,3.253886,2.561038,8.172829,3.191217,302.987578,446.89078,1212718.73,435.843932,687497.5735,304.231728,0.971088,1,0.839255,3.256512,8.172829,26.454818,3.236923,304.231728,449.275063,1221627.165,441.261064,711064.9682,303.362798,0.963318,1.033298,0.835289,3.597023,26.454818,95,3.591028,303.362798,464.356663,1362084.222,460.90559,797436.0085,306.576825,TRUE,Success,0.932578,1.033298
8.3,0.860291,4753489.804,,,Success,0.818702,0.931957,0.822781,2.65768,1.01325,2.558839,2.525378,298,414.203326,972868.9258,405.305499,556197.4743,302.972332,0.971645,1,0.839285,3.25619,2.558839,8.172977,3.194017,302.972332,447.000689,1207961.966,435.961501,688008.041,304.217051,0.966389,1,0.838984,3.259125,8.172977,26.478198,3.239725,304.217051,449.414705,1217080.652,441.406656,711699.7303,303.352538,0.957835,1.033108,0.834538,3.593784,26.478198,95,3.587857,303.352538,464.34503,1355578.26,460.906188,797438.6619,306.565366,TRUE,Success,0.931957,1.033108
8.26,0.860007,4733093.733,,,Success,0.814756,0.931374,0.821629,2.654558,1.01325,2.556965,2.523529,298,414.205617,968202.3219,405.321092,556263.9524,302.957948,0.967648,1,0.839061,3.258442,2.556965,8.174056,3.19678,302.957948,447.115984,1203233.425,436.084134,688540.5478,304.202512,0.961582,1,0.838659,3.261614,8.174056,26.503612,3.242407,304.202512,449.558158,1212553.474,441.555999,712350.9211,303.342403,0.952289,1.032917,0.833707,3.590275,26.503612,94.999999,3.584417,303.342403,464.336788,1349104.512,460.906741,797441.1184,306.548497,TRUE,Success,0.931374,1.032917
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.18,0.859274,4693062.107,,,Success,0.806865,0.930188,0.819178,2.648036,1.01325,2.552916,2.519533,298,414.216149,958918.2135,405.357845,556420.6421,302.929259,0.959751,1,0.838523,3.262513,2.552916,8.174063,3.201853,302.929259,447.343187,1193716.362,436.326328,689592.3559,304.17298,0.952222,1,0.837885,3.265923,8.174063,26.541902,3.247088,304.17298,449.836034,1203390.953,441.845539,713613.6387,303.321013,0.941672,1.032783,0.831868,3.584974,26.541902,94.999994,3.579246,303.321013,464.422124,1337036.578,460.906741,797441.1184,306.356831,TRUE,Success,0.930188,1.032783
