Gc_kg_s,eta_ex_system,Power_total_W,T_water_mix_K,total_mdot_water_kg_s,warnings,Gc_norm_s1,n_s1,eta_s1,eps_s1,Pin_s1_bar,Pout_s1_bar,PR_s1,Tin_s1_K,Tout_s1_K,Power_s1_W,T_water_out_s1_K,H_water_s1_Jperkg,T_air_out_intercooler_s1_K,Gc_norm_s2,n_s2,eta_s2,eps_s2,Pin_s2_bar,Pout_s2_bar,PR_s2,Tin_s2_K,Tout_s2_K,Power_s2_W,T_water_out_s2_K,H_water_s2_Jperkg,T_air_out_intercooler_s2_K,Gc_norm_s3,n_s3,eta_s3,eps_s3,Pin_s3_bar,Pout_s3_bar,PR_s3,Tin_s3_K,Tout_s3_K,Power_s3_W,T_water_out_s3_K,H_water_s3_Jperkg,T_air_out_intercooler_s3_K,Gc_norm_s4,n_s4,eta_s4,eps_s4,Pin_s4_bar,Pout_s4_bar,PR_s4,Tin_s4_K,Tout_s4_K,Power_s4_W,T_water_out_s4_K,H_water_s4_Jperkg,T_air_out_intercooler_s4_K,Optimization_Success,Status,opt_n_stage1
9.3,0.86094,5303599.439,,,Success,0.917341,0.969658,0.837037,2.968554,1.01325,2.839585,2.802452,298,427.185147,1212713.289,416.896618,605757.3926,303.824572,0.982451,1,0.839732,3.249454,2.839585,9.046605,3.18589,303.824572,447.890282,1353915.239,436.428756,690037.2409,304.733428,0.979084,1,0.839617,3.251654,9.046605,29.236286,3.231741,304.733428,449.78931,1362390.415,441.612798,712598.6055,303.873932,0.972825,1,0.839345,3.2555,29.236286,94.999997,3.249387,303.873932,449.858137,1374580.496,446.723664,734932.3832,306.636417,TRUE,Success,0.969658
9.25,0.860922,5275527.381,,,Success,0.912409,0.968534,0.836573,2.960255,1.01325,2.83298,2.795934,298,426.8722,1203250.687,416.627153,604601.7743,303.794055,0.979398,1,0.839628,3.251453,2.83298,9.032346,3.188284,303.794055,447.950735,1347492.512,436.502995,690359.7083,304.713226,0.975325,1,0.839462,3.254002,9.032346,29.212789,3.234242,304.713226,449.888749,1356198.573,441.720144,713066.7402,303.85767,0.968347,1,0.839102,3.258058,29.212789,94.999997,3.252,303.85767,449.98716,1368585.609,446.860336,735530.9222,306.626745,TRUE,Success,0.968534
9.2,0.860882,5247657.774,,,Success,0.907477,0.967432,0.836067,2.952172,1.01325,2.826586,2.789623,298,426.5746,1193963.725,416.371719,603506.4878,303.764127,0.976259,1,0.839503,3.253429,2.826586,9.018687,3.190664,303.764127,448.014644,1341087.671,436.580507,690696.4125,304.693092,0.97149,1,0.839277,3.25628,9.018687,29.190557,3.236675,304.693092,449.990504,1350016.348,441.829794,713544.9655,303.84146,0.963821,1,0.838816,3.260478,29.190557,94.999998,3.254477,303.84146,450.117449,1362590.029,446.998277,736135.0874,306.617029,TRUE,Success,0.967432
9.15,0.860819,5220001.153,,,Success,0.902545,0.966354,0.835517,2.944318,1.01325,2.820412,2.783531,298,426.293189,1184857.883,416.131096,602474.8543,303.734815,0.973032,1,0.839355,3.255378,2.820412,9.005656,3.193028,303.734815,448.082222,1334702.023,436.661489,691048.2144,304.67303,0.967576,1,0.839057,3.258482,9.005656,29.169628,3.239034,304.67303,450.094779,1343845.278,441.94194,714034.1226,303.825306,0.959245,1,0.838484,3.262756,29.169628,94.999998,3.256812,303.825306,450.24925,1356595.969,447.137724,736745.9224,306.607274,TRUE,Success,0.966354
9.1,0.860731,5192568.975,,,Success,0.897613,0.965301,0.834922,2.936702,1.01325,2.814472,2.777668,298,426.028873,1175939.072,415.906125,601510.4526,303.706148,0.969711,1,0.83918,3.257296,2.814472,8.99328,3.19537,303.706148,448.153704,1328337.027,436.746161,691416.0653,304.653047,0.963582,1,0.8388,3.260601,8.99328,29.150043,3.241314,304.653047,450.201798,1337687.073,442.056798,714535.1484,303.809214,0.954619,1,0.838102,3.264887,29.150043,94.999999,3.259,303.809214,450.382831,1350605.804,447.278937,737364.5657,306.597482,TRUE,Success,0.965301
9.05,0.860615,5165373.687,,,Success,0.892681,0.964275,0.834277,2.929339,1.01325,2.808777,2.772047,298,425.782631,1167213.659,415.697712,600617.1378,303.678157,0.966294,1,0.838978,3.259176,2.808777,8.981586,3.197686,303.678157,448.22935,1321994.317,436.834763,691801.0168,304.633152,0.959504,1,0.838504,3.262632,8.981586,29.131843,3.243508,304.633152,450.311814,1331543.637,442.174604,715049.0855,303.79319,0.949942,1,0.837667,3.266866,29.131843,94.999999,3.261036,303.79319,450.518486,1344622.075,447.422197,737992.2552,306.587658,TRUE,Success,0.964275
9,0.860471,5138428.837,,,Success,0.887749,0.963278,0.833582,2.922241,1.01325,2.803341,2.766682,298,425.555517,1158688.521,415.506834,599799.0711,303.650875,0.962776,1,0.838744,3.261013,2.803341,8.970607,3.19997,303.650875,448.309446,1315675.719,436.927563,692204.2347,304.613352,0.955339,1,0.838164,3.264567,8.970607,29.115073,3.245608,304.613352,450.425106,1325417.087,442.295624,715577.0955,303.777241,0.945213,1,0.837178,3.268686,29.115073,94.999999,3.262915,303.777241,450.656532,1338647.51,447.567812,738630.3387,306.577805,TRUE,Success,0.963278
8.95,0.860297,5111749.196,,,Success,0.882817,0.962311,0.832834,2.915422,1.01325,2.798178,2.761587,298,425.348669,1150371.094,415.334545,599060.7508,303.624337,0.959151,1,0.838476,3.262801,2.798178,8.960373,3.202217,303.624337,448.394315,1309383.288,437.024859,692627.0154,304.593657,0.951086,1,0.837778,3.266398,8.960373,29.099778,3.247608,304.593657,450.541989,1319309.779,442.420155,716120.4741,303.761375,0.940431,1,0.83663,3.270343,29.099778,94.999999,3.26463,303.761375,450.797316,1332685.035,447.716115,739280.2835,306.567927,TRUE,Success,0.962311
8.9,0.860089,5085350.897,,,Success,0.877885,0.961377,0.83203,2.908899,1.01325,2.793305,2.756778,298,425.163322,1142269.435,415.181988,598407.0471,303.598583,0.955416,1,0.838171,3.264532,2.793305,8.950921,3.204419,303.598583,448.484314,1303119.33,437.126982,693070.8044,304.574078,0.946741,1,0.837342,3.268118,8.950921,29.086005,3.249499,304.574078,450.66281,1313224.339,442.548527,716680.6678,303.745599,0.935596,1,0.83602,3.27183,29.086005,94.999999,3.266176,303.745599,450.941214,1326737.792,447.867469,739943.6879,306.558029,TRUE,Success,0.961377
8.85,0.859846,5059251.585,,,Success,0.872953,0.960477,0.831166,2.902688,1.01325,2.788739,2.752272,298,425.000813,1134392.283,415.050401,597843.2426,303.573652,0.951565,1,0.837824,3.266199,2.788739,8.942286,3.206569,303.573652,448.579842,1296886.45,437.234303,693537.2177,304.554624,0.942301,1,0.836851,3.269717,8.942286,29.073805,3.251272,304.554624,450.787963,1307163.696,442.681108,717259.2932,303.729922,0.930706,1,0.835344,3.273142,29.073805,95,3.267546,303.729922,451.088636,1320809.155,448.022271,740622.2927,306.548115,TRUE,Success,0.960477
8.8,0.859564,5033470.602,,,Success,0.868021,0.959615,0.830241,2.896808,1.01325,2.784498,2.748086,298,424.862593,1126749.138,414.941128,597375.0765,303.549591,0.947593,1,0.837431,3.267793,2.784498,8.934507,3.20866,303.549591,448.681349,1290687.591,437.347237,694028.0674,304.535311,0.937764,1,0.8363,3.271187,8.934507,29.06323,3.252919,304.535311,450.917884,1301131.116,442.818312,717858.1598,303.714353,0.925761,1,0.834598,3.274271,29.06323,95,3.268735,303.714353,451.240031,1314902.756,448.180952,741317.9952,306.53819,TRUE,Success,0.959615
8.75,0.859242,5008029.183,,,Success,0.863089,0.958792,0.829249,2.891277,1.01325,2.780602,2.744241,298,424.750242,1119350.345,414.855631,597008.7963,303.526446,0.943493,1,0.836987,3.269303,2.780602,8.927626,3.210681,303.526446,448.789339,1284526.085,437.466252,694545.3918,304.516151,0.933125,1,0.835685,3.272517,8.927626,29.054333,3.25443,304.516151,451.053065,1295130.25,442.960602,718479.2942,303.698904,0.920759,1,0.833779,3.275213,29.054333,95,3.269736,303.698904,451.395885,1309022.503,448.343982,742032.8642,306.52826,TRUE,Success,0.958792
8.7,0.858875,4982950.696,,,Success,0.858157,0.958013,0.828188,2.886118,1.01325,2.777072,2.740757,298,424.665484,1112207.192,414.795505,596751.2165,303.50427,0.93926,1,0.836487,3.270721,2.777072,8.921687,3.212623,303.50427,448.904384,1278405.721,437.591875,695091.4902,304.497161,0.928381,1,0.835001,3.273698,8.921687,29.047171,3.255794,304.497161,451.194057,1289165.178,443.108497,719124.9707,303.683585,0.9157,1,0.832881,3.275959,29.047171,95,3.270542,303.683585,451.55673,1303172.606,448.511874,742769.1569,306.51833,TRUE,Success,0.958013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.65,0.858461,4958260.89,,,Success,0.853225,0.957279,0.827054,2.881353,1.01325,2.773932,2.737658,298,424.6102,1105332.015,414.762489,596609.7813,303.483118,0.934886,1,0.835925,3.272033,2.773932,8.916736,3.214475,303.483118,449.027127,1272330.807,437.724703,695668.9636,304.47836,0.92353,1,0.834241,3.274716,8.916736,29.041803,3.256999,304.47836,451.34148,1283240.466,443.26258,719797.7427,303.66841,0.910583,1,0.8319,3.276503,29.041803,95,3.271147,303.66841,451.723145,1297357.602,448.685186,743529.3353,306.508405,TRUE,Success,0.957279
8.6,0.857995,4933988.244,,,Success,0.848294,0.956595,0.825841,2.877008,1.01325,2.771208,2.73497,298,424.58645,1098738.342,414.75849,596592.6504,303.463054,0.930365,1,0.835294,3.273226,2.771208,8.912825,3.216224,303.463054,449.158302,1266306.269,437.865412,696280.7663,304.459768,0.918566,1,0.833398,3.275562,8.912825,29.038291,3.258034,304.459768,451.496031,1277361.238,443.423505,720500.4844,303.653392,0.905407,1,0.830831,3.276838,29.038291,95,3.271542,303.653392,451.895765,1291582.394,448.864531,744316.0914,306.498492,TRUE,Success,0.956595
8.55,0.857474,4910164.283,,,Success,0.843362,0.955965,0.824546,2.87311,1.01325,2.768927,2.732718,298,424.596496,1092441.024,414.785598,596708.7768,303.444142,0.925689,1,0.834587,3.274286,2.768927,8.910007,3.217856,303.444142,449.298744,1260337.743,438.014775,696930.2619,304.441409,0.913487,1,0.832466,3.27622,8.910007,29.0367,3.258886,304.441409,451.658495,1271533.239,443.592013,721236.4329,303.638548,0.90017,1,0.829669,3.276956,29.0367,95,3.271722,303.638548,452.075281,1285852.277,449.050574,745132.3655,306.488596,TRUE,Success,0.955965
8.5,0.856893,4886824.016,,,Success,0.83843,0.955392,0.823161,2.869689,1.01325,2.767119,2.730934,298,424.642825,1086456.41,414.846112,596968.0148,303.426457,0.92085,1,0.833794,3.275197,2.767119,8.908339,3.219355,303.426457,449.449408,1254431.701,438.173671,697621.2952,304.423308,0.908288,1,0.831436,3.276678,8.908339,29.037098,3.259541,304.423308,451.82976,1265762.927,443.768935,722009.2414,303.623893,0.894872,1,0.828407,3.27685,29.037098,95,3.271677,303.623893,452.26245,1280172.977,449.244046,745981.3745,306.478726,TRUE,Success,0.955392
8.45,0.856246,4864006.422,,,Success,0.833498,0.954881,0.821683,2.866777,1.01325,2.765818,2.72965,298,424.728179,1080802.55,414.942566,597381.2368,303.410077,0.915839,1,0.832907,3.275941,2.765818,8.907884,3.220705,303.410077,449.611388,1248595.599,438.343111,698358.2753,304.405496,0.902965,1,0.830299,3.276921,8.907884,29.039556,3.259984,304.405496,452.010829,1260057.574,443.955214,722823.0395,303.609447,0.889512,1,0.82704,3.276511,29.039556,95,3.2714,303.609447,452.458099,1274550.698,449.445746,746866.6403,306.468887,TRUE,Success,0.954881
8.4,0.855528,4841755.02,,,Success,0.828566,0.954438,0.820103,2.86441,1.01325,2.765059,2.728902,298,424.855591,1075499.424,415.077762,597960.472,303.39509,0.910647,1,0.831913,3.276498,2.765059,8.908706,3.221886,303.39509,449.785946,1242838.051,438.524258,699146.2775,304.388009,0.897513,1,0.829047,3.276931,8.908706,29.044147,3.260198,304.388009,452.202838,1254425.379,444.151915,723682.5039,303.595231,0.884088,1,0.825561,3.275932,29.044147,95,3.270883,303.595231,452.663137,1268992.166,449.656547,747792.0222,306.459087,TRUE,Success,0.954438
8.35,0.854734,4820118.543,,,Success,0.823634,0.954068,0.818415,2.862628,1.01325,2.764884,2.728728,298,425.028426,1070569.211,415.254807,598719.0685,303.381592,0.905264,1,0.830801,3.276844,2.764884,8.910877,3.222876,303.381592,449.974539,1237169.046,438.718454,699991.1661,304.370884,0.891928,1,0.827668,3.276693,8.910877,29.05095,3.260167,304.370884,452.407077,1248875.603,444.360247,724592.9407,303.581267,0.8786,1,0.823962,3.275103,29.05095,95,3.270117,303.581267,452.878557,1263504.682,449.87741,748761.7536,306.449334,TRUE,Success,0.954068
8.3,0.853856,4799151.738,,,Success,0.818702,0.953777,0.816611,2.861474,1.01325,2.765334,2.729173,298,425.250425,1066036.617,415.477156,599671.8846,303.369688,0.899679,1,0.829556,3.276956,2.765334,8.914474,3.223652,303.369688,450.178858,1231600.204,438.927256,700899.7438,304.354169,0.886206,1,0.82615,3.276186,8.914474,29.060048,3.259872,304.354169,452.625012,1243418.73,444.581584,725560.3829,303.567582,0.873045,1,0.822238,3.274017,29.060048,95,3.269093,303.567582,453.105452,1258096.188,450.109385,749780.4829,306.439635,TRUE,Success,0.953777
8.25,0.852886,4778916.32,,,Success,0.81377,0.953573,0.814681,2.860995,1.01325,2.766459,2.730283,298,425.525767,1061929.25,415.748663,600835.5156,303.359495,0.893881,1,0.828161,3.276805,2.766459,8.919578,3.224186,303.359495,450.400873,1226145.096,439.152479,701879.9343,304.337915,0.880339,1,0.82448,3.275392,8.919578,29.071524,3.259294,304.337915,452.858314,1238066.649,444.817492,726591.7045,303.554204,0.867424,1,0.820378,3.272663,29.071524,95,3.267803,303.554204,453.345021,1252775.324,450.35363,750853.3205,306.43,TRUE,Success,0.953573
8.2,0.851816,4759482.108,,,Success,0.808838,0.953464,0.812615,2.861245,1.01325,2.768313,2.732112,298,425.859132,1058278.079,416.073646,602228.5649,303.351143,0.887856,1,0.826599,3.27636,2.768313,8.926278,3.224447,303.351143,450.642888,1220819.635,439.396243,702941.0072,304.322183,0.874325,1,0.822645,3.274289,8.926278,29.08547,3.25841,304.322183,453.108892,1232832.876,445.069757,727694.7563,303.541166,0.861735,1,0.818375,3.271033,29.08547,95,3.266236,303.541166,453.598584,1247551.517,450.611416,751985.891,306.420435,TRUE,Success,0.953464
8.15,0.850637,4740928.403,,,Success,0.803906,0.953459,0.810402,2.862281,1.01325,2.770953,2.734718,298,426.255784,1055117.98,416.456958,603871.9678,303.344774,0.881593,1,0.824847,3.275585,2.770953,8.934669,3.224403,303.344774,450.907612,1215642.556,439.661039,704093.856,304.307044,0.868156,1,0.820627,3.272854,8.934669,29.101981,3.257197,304.307044,453.378932,1227732.811,445.340423,728878.526,303.528502,0.855977,1,0.81622,3.269116,29.101981,95,3.264383,303.528502,453.867595,1242435.057,450.884145,753184.3936,306.41095,TRUE,Success,0.953459
8.1,0.849338,4723345.669,,,Success,0.798974,0.953569,0.808028,2.864168,1.01325,2.774446,2.738166,298,426.72167,1052488.406,416.904079,605789.3891,303.34055,0.875075,1,0.822881,3.274443,2.774446,8.944855,3.224014,303.34055,451.198244,1210636.015,439.949808,705351.345,304.292582,0.861827,1,0.818408,3.271061,8.944855,29.121155,3.255632,304.292582,453.670941,1222784.045,445.631835,730153.3317,303.516253,0.850148,1,0.813902,3.266902,29.121155,95,3.262233,303.516253,454.153659,1237437.203,451.173361,754455.6704,306.401554,TRUE,Success,0.953569
8.05,0.847907,4706837.549,,,Success,0.794042,0.953804,0.80548,2.866979,1.01325,2.778866,2.742527,298,427.263536,1050434.187,417.421222,608007.6971,303.33865,0.868287,1,0.820671,3.272888,2.778866,8.956946,3.223238,303.33865,451.51858,1205826.342,440.266038,706728.7409,304.278893,0.855331,1,0.81597,3.268884,8.956946,29.143098,3.253687,304.278893,453.987807,1218006.73,445.946693,731531.0494,303.504462,0.844248,1,0.811411,3.264381,29.143098,95,3.259777,303.504462,454.458546,1232570.289,451.480771,755807.2832,306.392255,TRUE,Success,0.953804
8,0.84633,4691523.403,,,Success,0.78911,0.954178,0.802738,2.870794,1.01325,2.784293,2.747883,298,427.889078,1049006.546,418.015473,610557.5614,303.339276,0.861213,1,0.818185,3.27087,2.784293,8.971065,3.222026,303.339276,451.87315,1201244.983,440.61389,708244.2626,304.266092,0.848663,1,0.813288,3.266294,8.971065,29.16792,3.251333,304.266092,454.332864,1213424.017,446.28811,733025.3917,303.493182,0.838275,1,0.808735,3.261542,29.16792,95,3.257003,303.493182,454.784219,1227847.856,451.808264,757247.6035,306.383061,TRUE,Success,0.954178
7.95,0.844593,4677541.428,,,Success,0.784178,0.954707,0.799784,2.875704,1.01325,2.79082,2.754325,298,428.607123,1048264.338,418.694949,613474.1865,303.342654,0.853834,1,0.815383,3.268334,2.79082,8.987343,3.220324,303.342654,452.26739,1196929.706,440.998354,709919.7757,304.254315,0.841815,1,0.81034,3.26326,8.987343,29.195736,3.248539,304.254315,454.709972,1209062.587,446.65969,734652.2422,303.482466,0.832227,1,0.805862,3.258374,29.195736,95,3.2539,303.482466,455.13285,1223284.797,452.157929,758785.9145,306.373981,TRUE,Success,0.954707
7.9,0.842677,4665052.577,,,Success,0.779246,0.955409,0.796595,2.88181,1.01325,2.798549,2.761953,298,429.42786,1048275.629,419.469018,616798.2392,303.349045,0.846129,1,0.812221,3.265216,2.798549,9.005922,3.218068,303.349045,452.707864,1192926.133,441.425453,711781.6863,304.243722,0.83478,1,0.807095,3.259748,9.005922,29.226668,3.245272,304.243722,455.123618,1204953.291,447.065619,736430.0621,303.47238,0.826104,1,0.802779,3.254865,29.226668,95,3.250456,303.47238,455.506851,1218897.524,452.532089,760432.5281,306.365022,TRUE,Success,0.955409
7.85,0.840563,4654245.543,,,Success,0.774314,0.956305,0.793143,2.889228,1.01325,2.807598,2.770884,298,430.36313,1049119.71,420.348555,620577.0294,303.358741,0.838078,1,0.808644,3.261444,2.807598,9.026959,3.215189,303.358741,453.202549,1189289.736,441.902502,713862.0957,304.234508,0.827551,1,0.803524,3.255722,9.026959,29.260846,3.241495,304.234508,455.579034,1201131.938,447.510774,738380.3888,303.462993,0.819904,1,0.799471,3.251002,29.260846,95,3.246659,303.462993,455.908906,1214704.159,452.933324,762198.9209,306.356191,TRUE,Success,0.956305
7.8,0.838228,4645343.147,,,Success,0.769383,0.957419,0.789396,2.898087,1.01325,2.818097,2.781246,298,431.426809,1050889.706,421.346294,624866.0416,303.372082,0.829655,1,0.804589,3.256937,2.818097,9.050622,3.211607,303.372082,453.761213,1186088.427,442.438451,716200.3122,304.226905,0.82012,1,0.79959,3.251142,9.050622,29.298404,3.23717,304.226905,456.082346,1197640.249,448.000865,740528.4483,303.454386,0.813626,1,0.795924,3.246774,29.298404,95,3.242497,303.454386,456.342005,1210724.765,453.364508,764097.8906,306.347492,TRUE,Success,0.957419
7.75,0.835645,4638610.647,,,Success,0.764451,0.958781,0.785317,2.908536,1.01325,2.830197,2.793187,298,432.635305,1053696.028,422.477279,629730.9477,303.389458,0.820836,1,0.799981,3.251603,2.830197,9.077097,3.207232,303.389458,454.395902,1183405.987,443.044336,718844.8466,304.221194,0.812479,1,0.795254,3.245967,9.077097,29.339486,3.232254,304.221194,456.640759,1194527.038,448.542599,742903.9141,303.44665,0.807268,1,0.79212,3.242167,29.339486,95,3.237957,303.44665,456.809487,1206981.594,453.828851,766143.7383,306.33893,TRUE,Success,0.958781
7.7,0.832783,4634366.734,,,Success,0.759519,0.960427,0.780857,2.920742,1.01325,2.844068,2.806877,298,434.008224,1057671.022,423.759466,635250.3141,303.411325,0.811592,1,0.794731,3.245336,2.844068,9.106588,3.201959,303.411325,455.121606,1181346.634,443.733874,721856.0822,304.217718,0.804618,1,0.79047,3.24015,9.106588,29.384243,3.226702,304.217718,457.262782,1191849.682,449.143892,745541.8525,303.439886,0.800829,1,0.788042,3.237168,29.384243,94.999999,3.233025,303.439886,457.315088,1203499.396,454.329941,768352.4798,306.330504,TRUE,Success,0.960427
7.65,0.829607,4632998.312,,,Success,0.754587,0.962401,0.77596,2.934899,1.01325,2.859906,2.822508,298,435.569297,1062975.389,425.214563,641519.3275,303.438219,0.801892,1,0.788732,3.238017,2.859906,9.139316,3.19567,303.438219,455.957149,1180041.208,444.524279,725309.8918,304.216898,0.79653,1,0.785188,3.233643,9.139316,29.432835,3.220464,304.216898,457.958516,1189675.95,449.814133,748483.9098,303.434209,0.794308,1,0.78367,3.231763,29.432835,94.999999,3.227688,303.434209,457.862999,1200305.764,454.871799,770742.093,306.322211,TRUE,Success,0.962401
7.6,0.826072,4634980.836,,,Success,0.749655,0.964756,0.770555,2.951229,1.01325,2.877936,2.840302,298,437.347676,1069807.321,426.869203,648655.0732,303.470778,0.791703,1,0.781854,3.229508,2.877936,9.175525,3.188231,303.470778,456.926414,1179655.652,445.437374,729302.612,304.219254,0.788204,1,0.779349,3.226392,9.175525,29.485429,3.213487,304.219254,458.740013,1188086.312,450.564515,751779.8141,303.429747,0.787703,1,0.778984,3.225939,29.485429,94.999998,3.22193,303.429747,458.457932,1197431.551,455.458945,773332.8069,306.314044,TRUE,Success,0.964756
7.55,0.822129,4640907.011,,,Success,0.744723,0.967564,0.764548,2.96999,1.01325,2.89842,2.860518,298,439.379853,1078415.966,428.756674,656804.2863,303.509777,0.780986,1,0.77394,3.219653,2.89842,9.215483,3.179485,303.509777,458.060058,1180402.833,446.501136,733957.9955,304.22543,0.779631,1,0.772888,3.21834,9.215483,29.542205,3.205714,304.22543,459.62174,1187176.868,451.408455,755489.2897,303.426644,0.781013,1,0.773961,3.219679,29.542205,94.999997,3.215738,303.426644,459.105195,1194911.344,456.096468,776147.4402,306.305989,TRUE,Success,0.967564
7.5,0.817713,4651528.653,,,Success,0.739791,0.970915,0.75782,2.99148,1.01325,2.921659,2.883453,298,441.71259,1089122.2,430.919564,666155.2488,303.556168,0.769702,1,0.7648,3.208271,2.921659,9.259486,3.169256,303.556168,459.397938,1182559.316,447.751896,739437.1099,304.236234,0.770801,1,0.765729,3.209425,9.259486,29.603349,3.197083,304.236234,460.621164,1187063.094,452.362134,759684.518,303.425059,0.774236,1,0.768577,3.212969,29.603349,94.999994,3.209096,303.425059,459.810787,1192784.043,456.790113,779211.8005,306.298022,TRUE,Success,0.970915
7.45,0.812749,4667821.353,,,Success,0.734859,0.974934,0.750205,3.01605,1.01325,2.948009,2.909458,298,444.407746,1102353.003,433.414112,676957.3581,303.611165,0.757805,1,0.754199,3.195156,2.948009,9.307861,3.157338,303.611165,460.992674,1186489.866,449.237548,745952.8539,304.252684,0.761704,1,0.757787,3.19958,9.307861,29.669066,3.187528,304.252684,461.759538,1187884.84,453.445216,764453.4167,303.425166,0.767371,1,0.762804,3.205792,29.669066,95,3.201988,303.425166,460.581517,1191093.643,457.546393,782555.2154,306.290111,TRUE,Success,0.974934
7.4,0.807137,4691084.716,,,Success,0.729927,0.9798,0.741472,3.044108,1.01325,2.977884,2.938943,298,447.550479,1118700.06,436.317587,689554.3914,303.676368,0.745248,1,0.741845,3.180071,2.977884,9.360964,3.143495,303.676368,462.914807,1192682.786,451.022173,753791.0686,304.276069,0.752329,1,0.748963,3.188734,9.360964,29.739562,3.176977,304.276069,463.062837,1189812.178,454.681687,769903.5554,303.427152,0.760417,1,0.756615,3.198133,29.739562,95,3.194398,303.427152,461.425085,1189889.692,458.372668,786210.895,306.282206,TRUE,Success,0.9798
7.35,0.800748,4723127.269,,,Success,0.724995,0.985789,0.731262,3.076139,1.01325,3.011774,2.97239,298,451.265776,1139038.854,439.743177,704451.5102,303.754031,0.731977,1,0.727376,3.162741,3.011774,9.419193,3.127456,303.754031,465.26094,1201805.366,453.193332,763343.9261,304.308028,0.742665,1,0.739146,3.176809,9.419193,29.815062,3.165352,304.308028,464.56315,1193054.338,456.101125,776168.0071,303.43121,0.753371,1,0.749978,3.189975,29.815062,95,3.186309,303.43121,462.35029,1189228.711,459.277338,790216.8344,306.274239,TRUE,Success,0.985789
7.3,0.793397,4766630.925,,,Success,0.720063,0.993371,0.718975,3.112716,1.01325,3.050262,3.010374,298,455.755464,1164796.48,443.873303,722465.1786,303.847668,0.717935,1,0.710339,3.142853,3.050262,9.482987,3.108909,303.847668,468.166415,1214788.862,455.873342,775162.1525,304.350644,0.732702,1,0.728207,3.163725,9.482987,29.895805,3.152573,304.350644,466.300375,1197870.477,457.740221,783412.5005,303.437528,0.746233,1,0.74286,3.181301,29.895805,95,3.177703,303.437528,463.367167,1189175.106,460.269969,794616.4439,306.266118,TRUE,Success,0.993371
