Gc_kg_s,eta_ex_system,Power_total_W,T_water_mix_K,total_mdot_water_kg_s,warnings,Gc_norm_s1,n_s1,eta_s1,eps_s1,Pin_s1_bar,Pout_s1_bar,PR_s1,Tin_s1_K,Tout_s1_K,Power_s1_W,T_water_out_s1_K,H_water_s1_Jperkg,T_air_out_intercooler_s1_K,Gc_norm_s2,n_s2,eta_s2,eps_s2,Pin_s2_bar,Pout_s2_bar,PR_s2,Tin_s2_K,Tout_s2_K,Power_s2_W,T_water_out_s2_K,H_water_s2_Jperkg,T_air_out_intercooler_s2_K,Gc_norm_s3,n_s3,eta_s3,eps_s3,Pin_s3_bar,Pout_s3_bar,PR_s3,Tin_s3_K,Tout_s3_K,Power_s3_W,T_water_out_s3_K,H_water_s3_Jperkg,T_air_out_intercooler_s3_K,Gc_norm_s4,n_s4,eta_s4,eps_s4,Pin_s4_bar,Pout_s4_bar,PR_s4,Tin_s4_K,Tout_s4_K,Power_s4_W,T_water_out_s4_K,H_water_s4_Jperkg,T_air_out_intercooler_s4_K,Optimization_Success,Status,opt_n_stage1,opt_n_stage2
11,0.853355,6180187.326,,,Success,1.085027,1.081953,0.838301,4.111581,1.01325,3.930603,3.879204,298,473.534787,1954864.675,458.411354,786382.1245,306.196928,0.842762,0.910538,0.832563,2.430145,3.930603,9.36809,2.383372,306.196928,412.086788,1174129.843,403.069617,546670.383,303.97939,1.116931,1,0.830794,3.086574,9.36809,28.672527,3.060659,303.97939,442.711588,1540255.609,434.468846,681530.3791,304.204809,1.173916,1,0.821563,2.973413,28.672527,84.999999,2.96451,304.204809,440.041805,1510937.198,436.530713,690480.1126,306.111127,TRUE,Success,1.081953,0.910538
10.95,0.85355,6148549.452,,,Success,1.080095,1.078991,0.838427,4.079556,1.01325,3.900289,3.849286,298,472.344994,1932626.66,457.359825,781730.1945,306.134687,0.845366,0.911953,0.832847,2.441543,3.900289,9.339167,2.394481,306.134687,412.595334,1175133.758,403.548852,548711.5704,303.985311,1.115308,1,0.831021,3.089411,9.339167,28.611211,3.063572,303.985311,442.812652,1534318.265,434.573131,681982.7134,304.18911,1.171054,1,0.822078,2.979722,28.611211,84.999997,2.970863,304.18911,440.243193,1506470.769,436.734942,691367.3236,306.105497,TRUE,Success,1.078991,0.911953
10.9,0.853744,6116999.908,,,Success,1.075163,1.076034,0.838543,4.047674,1.01325,3.87011,3.819502,298,471.156068,1910523.195,456.308365,777083.3344,306.072358,0.847982,0.913378,0.833124,2.453062,3.87011,9.310354,2.405708,306.072358,413.108298,1176130.125,404.032252,550770.9552,303.991214,1.113662,1,0.83125,3.092268,9.310354,28.550244,3.066505,303.991214,442.914258,1528377.463,434.677984,682437.5521,304.173387,1.168166,1,0.822592,2.986023,28.550244,85,2.977207,304.173387,440.443359,1501969.126,436.938044,692249.7736,306.099762,TRUE,Success,1.076034,0.913378
10.85,0.853936,6085534.694,,,Success,1.070231,1.073074,0.838648,4.015868,1.01325,3.84,3.789785,298,469.965464,1888525.798,455.254686,772431.3744,306.009861,0.850624,0.914818,0.833398,2.464747,3.84,9.281652,2.417097,306.009861,413.627866,1177143.193,404.521822,552857.0973,303.99719,1.111992,1,0.83148,3.095143,9.281652,28.489631,3.069457,303.99719,443.016534,1522433.516,434.783525,682895.4046,304.157642,1.165251,1,0.823106,2.992313,28.489631,84.999997,2.983542,304.157642,440.642283,1497432.187,437.139998,693127.37,306.093919,TRUE,Success,1.073074,0.914818
10.8,0.854128,6054155.268,,,Success,1.065299,1.070114,0.838744,3.984161,1.01325,3.809978,3.760156,298,468.773946,1866643.139,454.199483,767777.3409,305.947227,0.853288,0.916272,0.833666,2.476588,3.809978,9.253064,2.42864,305.947227,414.153513,1178165.875,405.017083,554967.9752,304.003213,1.110298,1,0.83171,3.098037,9.253064,28.429381,3.072429,304.003213,443.119445,1516486.267,434.889723,683356.1424,304.141874,1.16231,1,0.82362,2.998592,28.429381,84.999997,2.989865,304.141874,440.839948,1492859.988,437.34079,694000.0489,306.087969,TRUE,Success,1.070114,0.916272
10.75,0.854319,6022860.83,,,Success,1.060367,1.067152,0.838829,3.952534,1.01325,3.78003,3.730599,298,467.580839,1844867.879,453.142153,763118.5254,305.884437,0.855979,0.917741,0.833931,2.488601,3.78003,9.224594,2.44035,305.884437,414.685905,1179204.697,405.518647,557106.218,304.009307,1.10858,1,0.831942,3.100949,9.224594,28.3695,3.07542,304.009307,443.223027,1510535.752,434.99661,683819.9106,304.126085,1.15934,1,0.824132,3.004858,28.3695,84.999995,2.996175,304.126085,441.036335,1488252.502,437.540402,694867.7266,306.081912,TRUE,Success,1.067152,0.917741
10.7,0.854509,5991651.826,,,Success,1.055435,1.064187,0.838904,3.920992,1.01325,3.750156,3.701117,298,466.38617,1823200.521,452.082724,758455.0193,305.821497,0.858696,0.919226,0.83419,2.500788,3.750156,9.196245,2.45223,305.821497,415.225137,1180259.593,406.0266,559272.2235,304.015469,1.106837,1,0.832174,3.103879,9.196245,28.309999,3.07843,304.015469,443.327283,1504581.93,435.104193,684286.7288,304.110274,1.156343,1,0.824644,3.01111,28.309999,84.999999,3.002473,304.110274,441.23143,1483609.782,437.738821,695730.3466,306.075749,TRUE,Success,1.064187,0.919226
10.65,0.854697,5960528.974,,,Success,1.050503,1.061222,0.838968,3.889546,1.01325,3.720371,3.671721,298,465.190411,1801646.41,451.021631,753788.6836,305.758427,0.861437,0.920726,0.834445,2.513144,3.720371,9.16802,2.464276,305.758427,415.770921,1181326.168,406.540681,561464.8902,304.021683,1.105068,1,0.832407,3.106827,9.16802,28.250884,3.08146,304.021683,443.432188,1498624.634,435.212448,684756.5042,304.09444,1.153318,1,0.825155,3.017348,28.250884,85,3.008755,304.09444,441.425208,1478931.761,437.936022,696587.7989,306.069477,TRUE,Success,1.061222,0.920726
10.6,0.854884,5929491.911,,,Success,1.045571,1.058254,0.839021,3.858184,1.01325,3.690662,3.6424,298,463.993007,1780199.643,449.958374,749117.29,305.695213,0.864206,0.922242,0.834695,2.525683,3.690662,9.139922,2.4765,305.695213,416.323843,1182409.881,407.061426,563686.54,304.027968,1.103272,1,0.83264,3.109793,9.139922,28.192164,3.084508,304.027968,443.537775,1492663.903,435.321406,685229.3673,304.078584,1.150264,1,0.825665,3.023569,28.192164,85,3.015022,304.078584,441.617654,1474218.484,438.131991,697440.0227,306.063099,TRUE,Success,1.058254,0.922242
10.55,0.85507,5898541.199,,,Success,1.040639,1.055285,0.839064,3.826913,1.01325,3.661033,3.613159,298,462.794133,1758862.332,448.89312,744441.5209,305.631865,0.867,0.923774,0.83494,2.538405,3.661033,9.111955,2.488903,305.631865,416.883876,1183509.241,407.588813,565937.0992,304.034318,1.10145,1,0.832874,3.112777,9.111955,28.133848,3.087575,304.034318,443.644036,1486699.65,435.431063,685705.2995,304.062706,1.147182,1,0.826173,3.029773,28.133848,85,3.021272,304.062706,441.808751,1469469.976,438.326712,698286.9442,306.056613,TRUE,Success,1.055285,0.923774
10.5,0.855255,5867676.794,,,Success,1.035707,1.052312,0.839095,3.795723,1.01325,3.631478,3.583991,298,461.593441,1737630.907,447.825556,739759.97,305.568376,0.869824,0.925323,0.835181,2.551319,3.631478,9.084122,2.501494,305.568376,417.451444,1184627.746,408.12323,568218.2534,304.040744,1.0996,1,0.833108,3.115778,9.084122,28.075944,3.090661,304.040744,443.750993,1480731.868,435.541438,686184.386,304.046807,1.14407,1,0.82668,3.035958,28.075944,85,3.027503,304.046807,441.998483,1464686.273,438.52017,699128.4943,306.050019,TRUE,Success,1.052312,0.925323
10.45,0.855438,5836899.842,,,Success,1.030775,1.049338,0.839114,3.764634,1.01325,3.602016,3.554914,298,460.391611,1716512.884,446.756305,735075.3252,305.504773,0.872672,0.926888,0.835416,2.564418,3.602016,9.056427,2.514266,305.504773,418.026093,1185759.147,408.664263,570528.2627,304.047222,1.097722,1,0.833343,3.118797,9.056427,28.018463,3.093766,304.047222,443.858613,1474760.395,435.652503,686666.5081,304.030885,1.140928,1,0.827184,3.042123,28.018463,85,3.033714,304.030885,442.186832,1459867.416,438.712348,699964.5991,306.043318,TRUE,Success,1.049338,0.926888
10.4,0.855619,5806209.865,,,Success,1.025843,1.04636,0.839123,3.733627,1.01325,3.572627,3.525909,298,459.187832,1695499.762,445.684636,730384.3445,305.441033,0.875549,0.928471,0.835646,2.57772,3.572627,9.028874,2.527237,305.441033,418.608652,1186911.345,409.212672,572870.3987,304.05378,1.095815,1,0.833578,3.121832,9.028874,27.961413,3.096888,304.05378,443.96694,1468785.296,435.764299,687151.8439,304.014942,1.137756,1,0.827686,3.048266,27.961413,84.999999,3.039904,304.014942,442.373783,1455013.463,438.903232,700795.1974,306.036509,TRUE,Success,1.04636,0.928471
10.35,0.855799,5775607.901,,,Success,1.020911,1.043381,0.839119,3.702717,1.01325,3.543326,3.496991,298,457.982667,1674597.778,444.611065,725689.2536,305.377181,0.878453,0.930071,0.835872,2.591219,3.543326,9.001468,2.5404,305.377181,419.198772,1188079.218,409.768138,575243.3314,304.060398,1.093879,1,0.833813,3.124884,9.001468,27.904804,3.100028,304.060398,444.075948,1462806.428,435.876805,687640.2992,303.998977,1.134553,1,0.828185,3.054386,27.904804,84.999999,3.04607,303.998977,442.559321,1450124.477,439.092808,701620.2216,306.029593,TRUE,Success,1.043381,0.930071
10.3,0.855977,5745094.027,,,Success,1.015979,1.040398,0.839104,3.671897,1.01325,3.514106,3.468153,298,456.775731,1653803.023,443.535247,720988.4974,305.313206,0.881386,0.931689,0.836092,2.604926,3.514106,8.974211,2.553768,305.313206,419.796927,1189266.674,410.331096,577648.9556,304.067088,1.091913,1,0.834048,3.127953,8.974211,27.848647,3.103186,304.067088,444.185661,1456823.794,435.990042,688131.9688,303.98299,1.131319,1,0.828682,3.060481,27.848647,84.999999,3.052213,303.98299,442.743433,1445200.536,439.281062,702439.6134,306.02257,TRUE,Success,1.040398,0.931689
10.25,0.856154,5714668.843,,,Success,1.011048,1.037413,0.839076,3.641168,1.01325,3.48497,3.439398,298,455.567115,1633116.683,442.457267,716282.4202,305.249117,0.884348,0.933325,0.836307,2.618844,3.48497,8.947108,2.567341,305.249117,420.403186,1190473.107,410.90161,580087.5705,304.073848,1.089916,1,0.834283,3.131038,8.947108,27.792952,3.106361,304.073848,444.296076,1450837.325,436.104009,688626.8538,303.966981,1.128054,1,0.829176,3.06655,27.792952,84.999999,3.058329,303.966981,442.926104,1440241.728,439.467982,703253.3145,306.01544,TRUE,Success,1.037413,0.933325
10.2,0.856329,5684332.758,,,Success,1.006116,1.034424,0.839037,3.61053,1.01325,3.455916,3.410724,298,454.356658,1612537.315,441.376987,711570.3729,305.184912,0.887339,0.934979,0.836516,2.632981,3.455916,8.920165,2.581129,305.184912,421.017838,1191700.294,411.479944,582560.3492,304.080681,1.087888,1,0.834518,3.134138,8.920165,27.73773,3.109553,304.080681,444.407205,1444846.993,436.21872,689125.0059,303.950951,1.124756,1,0.829666,3.07259,27.73773,84.999999,3.064418,303.950951,443.107322,1435248.156,439.653556,704061.2727,306.008202,TRUE,Success,1.034424,0.934979
10.15,0.856501,5654086.395,,,Success,1.001184,1.031432,0.838985,3.579985,1.01325,3.426946,3.382132,298,453.144401,1592065.583,440.294448,706852.5006,305.120598,0.89036,0.936653,0.836721,2.64734,3.426946,8.893385,2.595135,305.120598,421.641003,1192948.137,412.066211,585067.8016,304.087587,1.085827,1,0.834752,3.137254,8.893385,27.682992,3.112762,304.087587,444.51905,1438852.739,436.334175,689626.4377,303.9349,1.121426,1,0.830152,3.078601,27.682992,84.999999,3.070477,303.9349,443.287076,1430219.936,439.837773,704863.438,306.000857,TRUE,Success,1.031432,0.936653
10.1,0.856672,5623930.316,,,Success,0.996252,1.028437,0.83892,3.549531,1.01325,3.398059,3.353623,298,451.930261,1571700.85,439.209576,702128.4503,305.056175,0.893412,0.938346,0.83692,2.661929,3.398059,8.866774,2.609365,305.056175,422.272916,1194217.742,412.660626,587610.8918,304.094566,1.083734,1,0.834985,3.140384,8.866774,27.62875,3.115987,304.094566,444.631618,1432854.527,436.450385,690131.1883,303.918827,1.118063,1,0.830634,3.084581,27.62875,84.999999,3.076505,303.918827,443.465356,1425157.197,440.020624,705659.7661,305.993406,TRUE,Success,1.028437,0.938346
10.05,0.856841,5593865.206,,,Success,0.99132,1.025438,0.838842,3.519171,1.01325,3.369257,3.325198,298,450.714255,1551443.546,438.122392,697398.2757,304.991649,0.896493,0.940059,0.837113,2.676751,3.369257,8.840336,2.623824,304.991649,422.913729,1195509.265,413.263327,590190.2519,304.101618,1.081606,1,0.835218,3.143528,8.840336,27.575015,3.119227,304.101618,444.744913,1426852.308,436.567354,690639.2778,303.902734,1.114667,1,0.831111,3.090527,27.575015,84.999999,3.082501,303.902734,443.642152,1420060.087,440.202099,706450.2175,305.985847,TRUE,Success,1.025438,0.940059
10,0.857007,5563891.585,,,Success,0.986388,1.022435,0.838751,3.488899,1.01325,3.340535,3.296852,298,449.496084,1531290.869,437.032629,692660.7776,304.927013,0.899608,0.941793,0.837301,2.691818,3.340535,8.814077,2.638523,304.927013,423.56388,1196825.866,413.874717,592807.6441,304.108752,1.079444,1,0.83545,3.146687,8.814077,27.5218,3.122482,304.108752,444.858954,1420846.084,436.6851,691150.7899,303.88662,1.111236,1,0.831583,3.096438,27.5218,84.999999,3.088461,303.88662,443.817456,1414928.767,440.382193,707234.7599,305.978183,TRUE,Success,1.022435,0.941793
9.95,0.857171,5534010.347,,,Success,0.981456,1.019429,0.838648,3.458721,1.01325,3.311898,3.268589,298,448.275916,1511244.821,435.940443,687916.6064,304.862278,0.902753,0.943547,0.837483,2.707133,3.311898,8.788003,2.653464,304.862278,424.223397,1198166.318,414.494822,595463.2287,304.115962,1.077246,1,0.835681,3.149858,8.788003,27.469117,3.125752,304.115962,444.973737,1414835.79,436.803623,691665.7185,303.870485,1.107771,1,0.83205,3.102311,27.469117,84.999999,3.094384,303.870485,443.991263,1409763.417,440.560899,708013.3645,305.970412,TRUE,Success,1.019429,0.943547
9.9,0.857332,5504222.227,,,Success,0.976524,1.016418,0.83853,3.428635,1.01325,3.283345,3.240409,298,447.053604,1491304.177,434.845703,683165.1601,304.797443,0.905932,0.945323,0.83766,2.722704,3.283345,8.762118,2.668656,304.797443,424.892598,1199532.402,415.123933,598158.2982,304.123251,1.075012,1,0.83591,3.153042,8.762118,27.416979,3.129036,304.123251,445.089276,1408821.412,436.922934,692184.1215,303.85433,1.104271,1,0.83251,3.108146,27.416979,84.999999,3.100269,303.85433,444.163568,1404564.237,440.738212,708786.0111,305.962535,TRUE,Success,1.016418,0.945323
9.85,0.857491,5474528.073,,,Success,0.971592,1.013403,0.838399,3.39864,1.01325,3.254874,3.212311,298,445.829073,1471468.469,433.748346,678406.1255,304.73251,0.909144,0.947121,0.837831,2.738538,3.254874,8.736429,2.684107,304.73251,425.571744,1200925.232,415.762289,600893.9215,304.130622,1.072741,1,0.836138,3.156237,8.736429,27.3654,3.132332,304.130622,445.205579,1402802.929,437.043045,692706.0446,303.838155,1.100735,1,0.832965,3.113939,27.3654,84.999999,3.106112,303.838155,444.334368,1399331.444,440.914131,709552.6865,305.954553,TRUE,Success,1.013403,0.947121
9.8,0.857647,5444928.801,,,Success,0.96666,1.010384,0.838254,3.368737,1.01325,3.226487,3.184295,298,444.602253,1451737.298,432.648309,673639.2089,304.66748,0.91239,0.948941,0.837996,2.754644,3.226487,8.710942,2.699823,304.66748,426.261096,1202345.9,416.41013,603671.1817,304.138075,1.070431,1,0.836363,3.159444,8.710942,27.314394,3.135642,304.138075,445.322656,1396780.326,437.163967,693231.5351,303.821961,1.097164,1,0.833412,3.119689,27.314394,84.999999,3.111912,303.821961,444.503663,1394065.277,441.088655,710313.3855,305.946466,TRUE,Success,1.010384,0.948941
9.75,0.857801,5415425.43,,,Success,0.961728,1.00736,0.838095,3.338928,1.01325,3.198184,3.156362,298,443.37317,1432111.243,431.545622,668864.5,304.602359,0.91567,0.950784,0.838155,2.771027,3.198184,8.685664,2.715811,304.602359,426.960837,1203794.609,417.067622,606490.8462,304.145608,1.068083,1,0.836587,3.16266,8.685664,27.263976,3.138963,304.145608,445.440513,1390753.579,437.285705,693760.6243,303.805748,1.093555,1,0.833852,3.125392,27.263976,84.999999,3.117667,303.805748,444.671452,1388765.999,441.261784,711068.1112,305.938274,TRUE,Success,1.00736,0.950784
9.7,0.857951,5386018.073,,,Success,0.956796,1.004326,0.837922,3.309148,1.01325,3.169903,3.128451,298,442.138951,1412562.197,430.437664,664070.6327,304.537046,0.919003,0.952658,0.838309,2.787753,3.169903,8.660602,2.732135,304.537046,427.673818,1205298.894,417.73738,609364.1887,304.153321,1.065694,1,0.836808,3.165886,8.660602,27.214159,3.142294,304.153321,445.559297,1384723.081,437.408398,694293.9119,303.789518,1.08991,1,0.834284,3.131048,27.214159,84.999998,3.123374,303.789518,444.837744,1383433.901,441.433527,711816.8926,305.929978,TRUE,Success,1.004326,0.952658
9.65,0.858098,5356710.444,,,Success,0.951864,1.001298,0.837734,3.279576,1.01325,3.141821,3.100736,298,440.907287,1393166.579,429.331462,659287.9737,304.471826,0.922339,0.954544,0.838456,2.804671,3.141821,8.635761,2.748648,304.471826,428.393203,1206786.853,418.413131,612264.3563,304.160944,1.063264,1,0.837026,3.16912,8.635761,27.16496,3.145636,304.160944,445.678645,1378687.741,437.531711,694829.9421,303.773265,1.086226,1,0.834707,3.136653,27.16496,84.999999,3.129031,303.773265,445.002533,1378069.271,441.603879,712559.7096,305.921578,TRUE,Success,1.001298,0.954544
9.6,0.858242,5327501.174,,,Success,0.946932,0.998259,0.837531,3.250031,1.01325,3.113757,3.07304,298,439.670218,1373846.037,428.219747,654485.0579,304.406414,0.92573,0.956461,0.838597,2.821953,3.113757,8.61115,2.765517,304.406414,429.126535,1208333.983,419.101795,615221.1008,304.168752,1.060791,1,0.837241,3.172362,8.61115,27.116395,3.148986,304.168752,445.798951,1372648.683,437.65601,695370.3136,303.756997,1.082505,1,0.83512,3.142205,27.116395,84.999999,3.134635,303.756997,445.16584,1372672.47,441.772858,713296.642,305.913074,TRUE,Success,0.998259,0.956461
9.55,0.858382,5298392.515,,,Success,0.942,0.995215,0.837314,3.22058,1.01325,3.08578,3.045428,298,438.430626,1354629.446,427.105157,649673.2629,304.340919,0.929158,0.958404,0.838732,2.839547,3.08578,8.586777,2.782692,304.340919,429.871405,1209913.702,419.801159,618225.0027,304.176643,1.058275,1,0.837453,3.175609,8.586777,27.06848,3.152345,304.176643,445.920086,1366605.512,437.78118,695914.5162,303.740711,1.078744,1,0.835524,3.147701,27.06848,84.999999,3.140184,303.740711,445.327672,1367243.854,441.940472,714027.7203,305.904469,TRUE,Success,0.995215,0.958404
9.5,0.858519,5269385.795,,,Success,0.937068,0.992165,0.837081,3.191219,1.01325,3.057883,3.017896,298,437.188164,1335513.772,425.987376,644851.1949,304.275332,0.932625,0.960374,0.838861,2.857468,3.057883,8.562648,2.800188,304.275332,430.628388,1211529.903,420.511751,621278.3906,304.184629,1.055715,1,0.83766,3.178862,8.562648,27.021232,3.15571,304.184629,446.042078,1360558.3,437.907247,696462.6748,303.724409,1.074944,1,0.835917,3.153139,27.021232,84.999999,3.145674,303.724409,445.488044,1361783.82,442.106737,714753.0076,305.895761,TRUE,Success,0.992165,0.960374
9.45,0.858651,5240482.522,,,Success,0.932137,0.989109,0.836832,3.161948,1.01325,3.030068,2.990445,298,435.942836,1316499.468,424.866411,640018.8589,304.209658,0.936132,0.962371,0.838984,2.875725,3.030068,8.538774,2.818014,304.209658,431.397742,1213183.179,421.233803,624382.3427,304.192706,1.053109,1,0.837864,3.182118,8.538774,26.974669,3.15908,304.192706,446.164942,1354507.08,438.034226,697014.851,303.708091,1.071103,1,0.836298,3.158516,26.974669,84.999999,3.151104,303.708091,445.646974,1356292.794,442.27167,715472.5788,305.886951,TRUE,Success,0.989109,0.962371
9.4,0.85878,5211684.279,,,Success,0.927205,0.986048,0.836568,3.132765,1.01325,3.002332,2.963071,298,434.694374,1297584.371,423.742019,635175.1825,304.143892,0.93968,0.964396,0.8391,2.894332,3.002332,8.515162,2.836183,304.143892,432.179991,1214876.731,421.967794,627538.9972,304.200882,1.050455,1,0.838062,3.185376,8.515162,26.928809,3.162454,304.200882,446.288703,1348451.937,438.162145,697571.1657,303.691757,1.067221,1,0.836667,3.163828,26.928809,84.999999,3.156471,303.691757,445.804485,1350771.24,442.435292,716186.5272,305.878041,TRUE,Success,0.986048,0.964396
9.35,0.858904,5182992.793,,,Success,0.922273,0.98298,0.836288,3.103668,1.01325,2.974675,2.935776,298,433.442725,1278768.419,422.614154,630319.9418,304.078036,0.94327,0.966451,0.839209,2.9133,2.974675,8.491822,2.854706,304.078036,432.97547,1216611.78,422.714029,630749.7493,304.209157,1.047754,1,0.838255,3.188635,8.491822,26.883672,3.165831,304.209157,446.413381,1342392.938,438.291022,698131.7054,303.675409,1.063298,1,0.837023,3.169074,26.883672,84.999999,3.16177,303.675409,445.960604,1345219.657,442.59763,716894.9616,305.869031,TRUE,Success,0.98298,0.966451
9.3,0.859023,5154409.903,,,Success,0.917341,0.979906,0.835991,3.07466,1.01325,2.947096,2.908558,298,432.187777,1260051.002,421.482716,625452.6801,304.012091,0.946902,0.968536,0.839312,2.932642,2.947096,8.468762,2.873596,304.012091,433.784582,1218390.141,423.472876,634016.2669,304.217531,1.045003,1,0.838442,3.191893,8.468762,26.839277,3.169209,304.217531,446.539001,1336330.176,438.420883,698696.576,303.659047,1.059333,1,0.837365,3.17425,26.839277,84.999999,3.167,303.659047,446.11536,1339638.583,442.758712,717598.0104,305.859923,TRUE,Success,0.979906,0.968536
9.25,0.859138,5125937.534,,,Success,0.912409,0.976825,0.835678,3.045746,1.01325,2.919604,2.881425,298,430.929784,1241434.981,420.347939,620574.3833,303.94607,0.950577,0.970651,0.839408,2.952362,2.919604,8.445995,2.892856,303.94607,434.607394,1220210.241,424.24439,637338.8856,304.225994,1.042201,1,0.838623,3.195149,8.445995,26.795644,3.172586,304.225994,446.665569,1330263.716,438.551737,699265.8226,303.642672,1.055325,1,0.837691,3.179352,26.795644,84.999999,3.172157,303.642672,446.26879,1334028.596,442.918574,718295.8204,305.850716,TRUE,Success,0.976825,0.970651
9.2,0.859248,5097577.888,,,Success,0.907477,0.973737,0.835349,3.016908,1.01325,2.892179,2.854359,298,429.667753,1222911.492,419.208915,615681.1255,303.879941,0.9543,0.972799,0.839498,2.972493,2.892179,8.423529,2.91252,303.879941,435.44518,1222082.267,425.029738,640722.7275,304.234577,1.039347,1,0.838796,3.1984,8.423529,26.752794,3.17596,304.234577,446.793156,1324193.806,438.68365,699839.7389,303.626286,1.051273,1,0.838002,3.184378,26.752794,84.999999,3.177238,303.626286,446.420935,1328390.323,443.077255,718988.5679,305.841412,TRUE,Success,0.973737,0.972799
9.15,0.859352,5069333.114,,,Success,0.902545,0.970643,0.835002,2.988162,1.01325,2.864838,2.827375,298,428.402383,1204487.626,418.066288,610775.6463,303.813735,0.958067,0.974979,0.839581,2.99303,2.864838,8.401376,2.932583,303.813735,436.297607,1224000.561,425.828609,644166.5602,304.243253,1.036439,1,0.838962,3.201645,8.401376,26.710751,3.179331,304.243253,446.921754,1318120.493,438.81662,700418.3063,303.609888,1.047178,1,0.838295,3.189323,26.710751,84.999999,3.182239,303.609888,446.571841,1322724.435,443.2348,719676.4438,305.832013,TRUE,Success,0.970643,0.974979
9.1,0.85945,5041205.776,,,Success,0.897613,0.967541,0.834638,2.959495,1.01325,2.837566,2.80046,298,427.132831,1186156.047,416.919285,605854.6084,303.747424,0.961884,0.977195,0.839656,3.014006,2.837566,8.379547,2.953076,303.747424,437.165846,1225974.021,426.642071,647675.1041,304.252046,1.033475,1,0.839119,3.204881,8.379547,26.669536,3.182694,304.252046,447.051432,1312044.052,438.950711,701001.8136,303.593481,1.043037,1,0.83857,3.194185,26.669536,84.999999,3.187157,303.593481,446.721562,1317031.655,443.391262,720359.6741,305.822518,TRUE,Success,0.967541,0.977195
9.05,0.859543,5013198.338,,,Success,0.892681,0.964431,0.834257,2.930915,1.01325,2.810374,2.773624,298,425.859522,1167921.289,415.768298,600919.6773,303.68103,0.965749,0.979445,0.839725,3.035422,2.810374,8.358055,2.974001,303.68103,438.049852,1227999.667,427.470079,651248.2814,304.26094,1.030455,1,0.839266,3.208106,8.358055,26.629173,3.186049,304.26094,447.182202,1305964.622,439.085938,701590.3219,303.577066,1.03885,1,0.838825,3.19896,26.629173,84.999999,3.191988,303.577066,446.870158,1311312.76,443.546697,721038.5065,305.81293,TRUE,Success,0.964431,0.979445
9,0.859629,4985313.632,,,Success,0.887749,0.961313,0.833857,2.90242,1.01325,2.783257,2.746861,298,424.582085,1149780.484,414.612988,595969.3736,303.614542,0.969665,0.981732,0.839786,3.0573,2.783257,8.336913,2.99538,303.614542,438.950376,1230082.086,428.313315,654889.1602,304.269943,1.027376,1,0.839404,3.211318,8.336913,26.589686,3.189392,304.269943,447.314118,1299882.475,439.222352,702184.0604,303.560643,1.034616,1,0.83906,3.203643,26.589686,84.999999,3.196728,303.560643,447.017696,1305568.587,443.70117,721713.2245,305.80325,TRUE,Success,0.961313,0.981732
8.95,0.859708,4957554.636,,,Success,0.882817,0.958188,0.83344,2.874007,1.01325,2.756214,2.720172,298,423.300375,1131732.911,413.453223,591003.1136,303.547961,0.973632,0.984057,0.83984,3.079658,2.756214,8.316134,3.017231,303.547961,439.867966,1232223.801,429.172273,658600.0176,304.279055,1.024236,1,0.83953,3.214514,8.316134,26.551102,3.192722,304.279055,447.447226,1293797.89,439.36,702783.2328,303.544215,1.030336,1,0.839272,3.208231,26.551102,84.999999,3.201374,303.544215,447.164251,1299800.034,443.854754,722384.1441,305.793479,TRUE,Success,0.958188,0.984057
8.9,0.859781,4929923.544,,,Success,0.877885,0.955058,0.833004,2.845717,1.01325,2.729287,2.693596,298,422.01631,1113796.548,412.290767,586028.4272,303.481362,0.977638,0.986416,0.839886,3.102466,2.729287,8.295732,3.039524,303.481362,440.801131,1234408.013,430.045581,662375.0545,304.288209,1.021034,1,0.839644,3.217691,8.295732,26.513447,3.196035,304.288209,447.581482,1287710.923,439.498844,703387.6777,303.527781,1.026007,1,0.83946,3.212721,26.513447,84.999999,3.20592,303.527781,447.309904,1294008.059,444.007528,723051.607,305.783618,TRUE,Success,0.955058,0.986416
8.85,0.859845,4902426.986,,,Success,0.872953,0.951911,0.83255,2.817419,1.01325,2.70234,2.667002,298,420.72311,1095910.744,411.119391,581018.647,303.414496,0.981731,0.988828,0.839925,3.125898,2.70234,8.275722,3.062428,303.414496,441.757086,1236699.743,430.93984,666242.9776,304.297623,1.017769,1,0.839744,3.220845,8.275722,26.476749,3.199328,304.297623,447.717251,1281622.777,439.639227,703998.882,303.511349,1.02163,1,0.839623,3.217106,26.476749,84.999999,3.210364,303.511349,447.454759,1288193.722,444.15959,723716.0428,305.77367,TRUE,Success,0.951911,0.988828
8.8,0.859902,4875065.103,,,Success,0.868021,0.94876,0.832077,2.789255,1.01325,2.67552,2.640533,298,419.427845,1078140.082,409.945592,576001.5503,303.347634,0.985861,0.991274,0.839955,3.149805,2.67552,8.25612,3.0858,303.347634,442.729239,1239033.959,431.849002,670177.7884,304.307059,1.014437,1,0.83983,3.223975,8.25612,26.441036,3.202598,304.307059,447.854264,1275532.948,439.780899,704615.7701,303.494915,1.017202,1,0.83976,3.221384,26.441036,84.999999,3.2147,303.494915,447.598909,1282358.115,444.311032,724377.8493,305.763636,TRUE,Success,0.94876,0.991274
