Gc_kg_s,eta_ex_system,Power_total_W,T_water_mix_K,total_mdot_water_kg_s,warnings,Gc_norm_s1,n_s1,eta_s1,eps_s1,Pin_s1_bar,Pout_s1_bar,PR_s1,Tin_s1_K,Tout_s1_K,Power_s1_W,T_water_out_s1_K,H_water_s1_Jperkg,T_air_out_intercooler_s1_K,Gc_norm_s2,n_s2,eta_s2,eps_s2,Pin_s2_bar,Pout_s2_bar,PR_s2,Tin_s2_K,Tout_s2_K,Power_s2_W,T_water_out_s2_K,H_water_s2_Jperkg,T_air_out_intercooler_s2_K,Gc_norm_s3,n_s3,eta_s3,eps_s3,Pin_s3_bar,Pout_s3_bar,PR_s3,Tin_s3_K,Tout_s3_K,Power_s3_W,T_water_out_s3_K,H_water_s3_Jperkg,T_air_out_intercooler_s3_K,Gc_norm_s4,n_s4,eta_s4,eps_s4,Pin_s4_bar,Pout_s4_bar,PR_s4,Tin_s4_K,Tout_s4_K,Power_s4_W,T_water_out_s4_K,H_water_s4_Jperkg,T_air_out_intercooler_s4_K,Optimization_Success,Status,opt_n_stage1,opt_n_stage2
13.25,0.842191,7824445.058,,,Success,1.306964,1.093473,0.815443,4.083436,1.01325,3.79591,3.746272,298,477.33432,2406452.845,460.905154,797434.0732,307.303196,1.053064,0.984079,0.836332,2.986791,3.79591,11.060379,2.913762,307.303196,441.520862,1796360.47,429.364584,659431.1254,306.094861,1.143501,1,0.826771,3.037081,11.060379,33.29084,3.009919,306.094861,444.17227,1847123.745,435.507104,686035.3532,305.159756,1.219782,1,0.812729,2.863249,33.29084,94.999999,2.853638,305.159756,437.435558,1774507.998,433.923844,679166.978,307.152413,TRUE,Success,1.093473,0.984079
13.2,0.842653,7788277.808,,,Success,1.302032,1.093107,0.816244,4.087523,1.01325,3.802625,3.752899,298,477.313676,2397088.531,460.906453,797439.8407,307.281799,1.047201,0.98223,0.836687,2.972677,3.802625,11.029356,2.900459,307.281799,440.764489,1779675.561,428.691655,656523.396,306.042726,1.142292,1,0.826966,3.039455,11.029356,33.224287,3.01235,306.042726,444.177114,1840900.125,435.520524,686093.6055,305.142387,1.217578,1,0.813176,2.868931,33.224287,95,2.859354,305.142387,437.628343,1770613.592,434.118461,680010.826,307.149261,TRUE,Success,1.093107,0.98223
13.15,0.843112,7752251.804,,,Success,1.2971,1.092751,0.817037,4.091534,1.01325,3.809253,3.759441,298,477.2916,2387707.082,460.906504,797440.0659,307.260304,1.041383,0.980395,0.837023,2.958705,3.809253,10.998407,2.887287,307.260304,440.016294,1763178.296,428.025921,653648.0384,305.990981,1.141071,1,0.827161,3.041843,10.998407,33.157957,3.014796,305.990981,444.182855,1834677.803,435.534813,686155.63,305.12503,1.215358,1,0.813625,2.874616,33.157957,95,2.865074,305.12503,437.820449,1766688.623,434.312461,680852.1197,307.146024,TRUE,Success,1.092751,0.980395
13.1,0.843567,7716363.781,,,Success,1.292168,1.092407,0.817824,4.095503,1.01325,3.815829,3.76593,298,477.269346,2378325.566,460.906429,797439.7321,307.23876,1.035599,0.978572,0.837337,2.944847,3.815829,10.967532,2.87422,307.23876,439.274934,1746848.791,427.366171,650799.7696,305.939569,1.139837,1,0.827357,3.044245,10.967532,33.091854,3.017256,305.939569,444.189415,1828456.427,435.549901,686221.1214,305.107684,1.213121,1,0.814075,2.880304,33.091854,94.999998,2.870797,305.107684,438.011859,1762732.997,434.505828,681690.7846,307.142702,TRUE,Success,1.092407,0.978572
13.05,0.844017,7680612.689,,,Success,1.287236,1.092075,0.818604,4.099439,1.01325,3.822361,3.772377,298,477.247302,2368949.201,460.906575,797440.3805,307.21718,1.029847,0.976759,0.837632,2.931094,3.822361,10.936731,2.86125,307.21718,438.540053,1730681.005,426.712087,647977.1733,305.888476,1.138589,1,0.827555,3.04666,10.936731,33.025981,3.019731,305.888476,444.196778,1822235.866,435.565772,686290.012,305.090348,1.210867,1,0.814526,2.885994,33.025981,94.99999,2.876523,305.090348,438.202557,1758746.618,434.698547,682526.7529,307.139293,TRUE,Success,1.092075,0.976759
13,0.844463,7645003.056,,,Success,1.282304,1.091751,0.819376,4.103273,1.01325,3.82878,3.778712,298,477.22312,2359546.665,460.904839,797432.6786,307.195476,1.024145,0.974962,0.837905,2.917502,3.82878,10.906008,2.848429,307.195476,437.81429,1714710.021,426.066073,645190.5778,305.837821,1.137328,1,0.827753,3.049089,10.906008,32.960345,3.022219,305.837821,444.205111,1816016.75,435.582583,686362.988,305.073027,1.208595,1,0.814978,2.891687,32.960345,94.999999,2.882251,305.073027,438.392548,1754729.621,434.890624,683360.0547,307.135801,TRUE,Success,1.091751,0.974962
12.95,0.844905,7609527.642,,,Success,1.277372,1.091443,0.820141,4.107101,1.01325,3.835184,3.785032,298,477.200276,2350164.434,460.904335,797430.4423,307.173778,1.018467,0.973173,0.838158,2.903991,3.835184,10.875363,2.835682,307.173778,437.093913,1698883.407,425.424746,642425.3366,305.78744,1.136052,1,0.827953,3.051531,10.875363,32.894947,3.024722,305.78744,444.21419,1809798.105,435.600125,686439.1351,305.055713,1.206306,1,0.815431,2.897382,32.894947,95,2.887982,305.055713,438.581795,1750681.697,435.082022,684190.5237,307.132222,TRUE,Success,1.091443,0.973173
12.9,0.845343,7574184.537,,,Success,1.27244,1.091151,0.820898,4.110962,1.01325,3.841611,3.791376,298,477.18021,2340821.367,460.906355,797439.4043,307.152137,1.012801,0.971388,0.83839,2.890532,3.841611,10.844796,2.822981,307.152137,436.377488,1683180.743,424.786804,639675.8127,305.737271,1.134763,1,0.828153,3.053988,10.844796,32.829791,3.027239,305.737271,444.223931,1803579.587,435.618322,686518.1292,305.038404,1.203999,1,0.815885,2.903078,32.829791,95,2.893713,305.038404,438.770285,1746602.84,435.272729,685018.1109,307.128556,TRUE,Success,1.091151,0.971388
12.85,0.845777,7538981.682,,,Success,1.267508,1.090868,0.821646,4.114718,1.01325,3.847923,3.797604,298,477.158165,2331454.346,460.906635,797440.6451,307.130378,1.007185,0.969619,0.838599,2.877233,3.847923,10.814311,2.810428,307.130378,435.670224,1667671.943,424.156992,636962.4144,305.687547,1.133459,1,0.828354,3.056458,10.814311,32.764882,3.029771,305.687547,444.234656,1797362.348,435.637474,686601.2666,305.02111,1.201674,1,0.81634,2.908774,32.764882,95.000001,2.899446,305.02111,438.958017,1742493.045,435.462746,685842.8156,307.124804,TRUE,Success,1.090868,0.969619
12.8,0.846205,7503917.023,,,Success,1.262576,1.090596,0.822384,4.118392,1.01325,3.854141,3.803741,298,477.135034,2322075.391,460.905974,797437.712,307.108533,1.001612,0.967864,0.838786,2.864073,3.854141,10.783908,2.798006,307.108533,434.971219,1652343.296,423.534495,634281.5782,305.638231,1.13214,1,0.828557,3.058942,10.783908,32.700224,3.032317,305.638231,444.246315,1791146.123,435.657533,686688.3426,305.003829,1.199332,1,0.816797,2.914471,32.700224,95,2.905179,305.003829,439.144974,1738352.213,435.652054,686664.5589,307.120965,TRUE,Success,1.090596,0.967864
12.75,0.846629,7468986.913,,,Success,1.257645,1.090338,0.823114,4.122053,1.01325,3.860336,3.809855,298,477.113337,2312717.638,460.906632,797440.6351,307.086695,0.996063,0.966118,0.838952,2.850999,3.860336,10.75359,2.785662,307.086695,434.277885,1637158.688,422.916966,631623.157,305.589209,1.130806,1,0.82876,3.06144,10.75359,32.635821,3.034877,305.589209,444.258753,1784930.29,435.678358,686778.7467,304.986556,1.19697,1,0.817254,2.920167,32.635821,95,2.910912,304.986556,439.331137,1734180.297,435.840637,687483.2673,307.117039,TRUE,Success,1.090338,0.966118
12.7,0.847048,7434194.713,,,Success,1.252713,1.090091,0.823833,4.125626,1.01325,3.866433,3.815872,298,477.090558,2303348.088,460.906354,797439.4014,307.06477,0.990557,0.964385,0.839094,2.838066,3.866433,10.723357,2.77345,307.06477,433.592969,1622153.95,422.306911,628997.9004,305.540604,1.129458,1,0.828964,3.063951,10.723357,32.571678,3.037452,305.540604,444.272143,1778715.421,435.700108,686873.1703,304.969295,1.19459,1,0.817711,2.925863,32.571678,95,2.916644,304.969295,439.516499,1729977.254,436.028487,688298.9054,307.113026,TRUE,Success,1.090091,0.964385
12.65,0.847462,7399538.47,,,Success,1.247781,1.089857,0.824543,4.12915,1.01325,3.872469,3.82183,298,477.068123,2293985.413,460.906418,797439.6856,307.042812,0.985084,0.962664,0.839214,2.825246,3.872469,10.693211,2.761342,307.042812,432.915063,1607308.887,421.703052,626400.2678,305.492355,1.128093,1,0.82917,3.066476,10.693211,32.5078,3.040041,305.492355,444.286402,1772501.149,435.722709,686971.2859,304.952046,1.192192,1,0.81817,2.931557,32.5078,95,2.922376,304.952046,439.701041,1725743.021,436.215587,689111.4002,307.108926,TRUE,Success,1.089857,0.962664
12.6,0.84787,7365019.679,,,Success,1.242849,1.089634,0.82524,4.13258,1.01325,3.878402,3.827685,298,477.044602,2284611.078,460.905542,797435.7952,307.020766,0.979654,0.960958,0.83931,2.81257,3.878402,10.663155,2.749368,307.020766,432.24574,1592643.262,421.10683,623836.4152,305.444533,1.126713,1,0.829376,3.069015,10.663155,32.444191,3.042645,305.444533,444.301631,1766287.78,435.746253,687073.499,304.934809,1.189774,1,0.818629,2.937249,32.444191,95,2.928105,304.934809,439.884754,1721477.559,436.401927,689920.7076,307.104737,TRUE,Success,1.089634,0.960958
12.55,0.848273,7330633.989,,,Success,1.237917,1.089428,0.825928,4.136018,1.01325,3.884333,3.833538,298,477.023644,2275272.215,460.906741,797441.1184,306.998617,0.974242,0.959257,0.839383,2.799961,3.884333,10.633189,2.737456,306.998617,431.581138,1578106.515,420.514731,621291.2009,305.396968,1.125317,1,0.829583,3.071568,10.633189,32.380858,3.045263,305.396968,444.317598,1760074.414,435.770528,687178.8843,304.917578,1.187337,1,0.819089,2.942939,32.380858,95.000008,2.933832,304.917578,440.067617,1717180.845,436.58749,690726.7484,307.100461,TRUE,Success,1.089428,0.959257
12.5,0.848671,7296388.372,,,Success,1.232985,1.08923,0.826602,4.139322,1.01325,3.890117,3.839247,298,477.000375,2265905.964,460.906413,797439.6627,306.976633,0.968883,0.957574,0.839432,2.787526,3.890117,10.603317,2.725706,306.976633,430.92698,1563767.399,419.931977,618787.0269,305.349916,1.123905,1,0.829791,3.074135,10.603317,32.317801,3.047895,305.349916,444.334653,1753862.243,435.795857,687288.8528,304.900364,1.18488,1,0.819549,2.948626,32.317801,95.000007,2.939557,304.900364,440.249623,1712852.766,436.772265,691529.4799,307.096097,TRUE,Success,1.08923,0.957574
12.45,0.849063,7262278.731,,,Success,1.228053,1.089043,0.827264,4.142525,1.01325,3.895791,3.844846,298,476.976115,2256529.529,460.904974,797433.275,306.954416,0.963567,0.955907,0.839457,2.775236,3.895791,10.573539,2.714093,306.954416,430.281366,1549605.126,419.356842,616316.4338,305.303294,1.122476,1,0.829999,3.076715,10.573539,32.255028,3.050542,305.303294,444.352685,1747650.793,435.822139,687402.9564,304.883163,1.182404,1,0.82001,2.954309,32.255028,95,2.945277,304.883163,440.430752,1708493.283,436.956237,692328.8296,307.091643,TRUE,Success,1.089043,0.955907
12.4,0.84945,7228303.395,,,Success,1.223121,1.088875,0.827914,4.145744,1.01325,3.90147,3.850451,298,476.954993,2247195.569,460.906383,797439.5288,306.932263,0.958266,0.954244,0.839458,2.763007,3.90147,10.543856,2.702534,306.932263,429.640462,1535566.218,418.785836,613864.3998,305.25693,1.121031,1,0.830209,3.079309,10.543856,32.192544,3.053204,305.25693,444.371465,1741439.189,435.849162,687520.279,304.865967,1.179908,1,0.820471,2.959987,32.192544,95,2.950994,304.865967,440.610989,1704102.419,437.139391,693124.7312,307.087101,TRUE,Success,1.088875,0.954244
12.35,0.849829,7194459.098,,,Success,1.218189,1.088721,0.828551,4.148903,1.01325,3.907079,3.855987,298,476.934521,2237872.09,460.906741,797441.1184,306.909118,0.952996,0.952593,0.839433,2.750892,3.907079,10.514272,2.691083,306.909118,429.005567,1521679.332,418.220148,611436.0012,305.210885,1.119567,1,0.830419,3.081917,10.514272,32.130354,3.05588,305.210885,444.391072,1735227.63,435.876999,687641.1424,304.84878,1.177392,1,0.820932,2.965661,32.130354,94.999992,2.956705,304.84878,440.790316,1699680.046,437.321707,693917.1018,307.08247,TRUE,Success,1.088721,0.952593
12.3,0.850204,7160762.737,,,Success,1.213257,1.088573,0.829172,4.151874,1.01325,3.912488,3.861325,298,476.910379,2228504.509,460.906741,797441.1184,306.887471,0.947792,0.950965,0.839385,2.738984,3.912488,10.48479,2.679827,306.887471,428.384769,1508013.967,417.667161,609062.8908,305.16552,1.118087,1,0.83063,3.084539,10.48479,32.068465,3.05857,305.16552,444.412009,1729017.918,435.90612,687767.5786,304.831615,1.174855,1,0.821393,2.971328,32.068465,94.999997,2.962412,304.831615,440.968747,1695226.344,437.503202,694706.0132,307.077751,TRUE,Success,1.088573,0.950965
12.25,0.850572,7127200.22,,,Feas(LowTol),1.208325,1.088438,0.829779,4.154781,1.01325,3.917822,3.86659,298,476.886962,2219148.602,460.906625,797440.6032,306.865337,0.94262,0.949348,0.839311,2.727193,3.917822,10.455411,2.668679,306.865337,427.770812,1494502.009,417.120265,606716.6512,305.120512,1.116589,1,0.830842,3.087174,10.455411,32.006884,3.061275,305.120512,444.433835,1722808.382,435.936115,687897.8141,304.81446,1.172297,1,0.821855,2.97699,32.006884,95.000014,2.968112,304.81446,441.146253,1690741.227,437.683847,695491.3348,307.072945,FALSE,Feas(LowTol),1.088438,0.949348
12.2,0.850934,7093772.409,,,Success,1.203393,1.088318,0.830371,4.15761,1.01325,3.923068,3.871767,298,476.863933,2209800.031,460.906456,797439.8507,306.842914,0.937483,0.947744,0.839211,2.715526,3.923068,10.426135,2.657648,306.842914,427.164437,1481149.061,416.58014,604400.1704,305.075894,1.115072,1,0.831054,3.089822,10.426135,31.945607,3.063993,305.075894,444.456587,1716598.986,435.967018,688031.9974,304.797316,1.169719,1,0.822316,2.982643,31.945607,94.999994,2.973805,304.797316,441.322793,1686224.331,437.863601,696272.8891,307.068045,TRUE,Success,1.088318,0.947744
12.15,0.851289,7060481.816,,,Success,1.198461,1.088211,0.830947,4.160358,1.01325,3.928221,3.876852,298,476.841298,2200458.835,460.906674,797440.8176,306.820453,0.932382,0.946152,0.839086,2.703986,3.928221,10.396966,2.646737,306.820453,426.566146,1467957.027,416.047248,602115.4012,305.03169,1.113537,1,0.831267,3.092484,10.396966,31.88465,3.066726,305.03169,444.480312,1710389.94,435.998874,688170.3204,304.780183,1.16712,1,0.822777,2.988289,31.88465,94.99999,2.97949,304.780183,441.498383,1681676.014,438.042483,697050.757,307.063058,TRUE,Success,1.088211,0.946152
12.1,0.851636,7027328.679,,,Success,1.193529,1.088117,0.831506,4.162994,1.01325,3.933251,3.881817,298,476.818157,2191113.782,460.906471,797439.9166,306.797922,0.927323,0.944577,0.838935,2.692594,3.933251,10.367907,2.635964,306.797922,425.976934,1454937.295,415.522506,599866.2368,304.987944,1.111983,1,0.831481,3.095159,10.367907,31.824017,3.069474,304.987944,444.50507,1704181.383,436.031741,688313.0372,304.763063,1.164498,1,0.823238,2.993927,31.824017,94.999995,2.985167,304.763063,441.67301,1677096.219,438.220478,697824.8712,307.057982,TRUE,Success,1.088117,0.944577
12.05,0.851977,6994312.863,,,Success,1.188597,1.088036,0.832048,4.165538,1.01325,3.938178,3.88668,298,476.795344,2181775.241,460.906594,797440.4641,306.775351,0.922302,0.943015,0.838758,2.681334,3.938178,10.33896,2.625315,306.775351,425.396127,1442079.771,415.005302,597650.0167,304.944627,1.11041,1,0.831695,3.097848,10.33896,31.763711,3.072235,304.944627,444.53082,1697973.052,436.06558,688459.9761,304.745955,1.161856,1,0.823698,2.999554,31.763711,94.99999,2.990834,304.745955,441.846646,1672484.799,438.39756,698595.1195,307.052815,TRUE,Success,1.088036,0.943015
12,0.852311,6961434.914,,,Success,1.183665,1.087968,0.832572,4.167973,1.01325,3.942986,3.891424,298,476.772388,2172437.39,460.906622,797440.5907,306.752721,0.917321,0.941468,0.838555,2.670217,3.942986,10.310127,2.614802,306.752721,424.824317,1429390.6,414.496184,595469.0631,304.901766,1.108817,1,0.83191,3.100549,10.310127,31.703741,3.07501,304.901766,444.557603,1691765.062,436.100431,688611.3142,304.72886,1.159191,1,0.824158,3.005172,31.703741,94.99999,2.996492,304.72886,442.019288,1667841.862,438.573726,699361.489,307.047559,TRUE,Success,1.087968,0.941468
11.95,0.852637,6928694.505,,,Success,1.178733,1.087909,0.833077,4.170236,1.01325,3.947609,3.895987,298,476.747243,2163075.168,460.904717,797432.1364,306.729961,0.912395,0.939943,0.838326,2.659287,3.947609,10.281411,2.604466,306.729961,424.263559,1416894.161,413.997035,593331.3969,304.859452,1.107204,1,0.832125,3.103264,10.281411,31.644112,3.077799,304.859452,444.585547,1685557.785,436.136413,688767.568,304.711782,1.156504,1,0.824617,3.010778,31.644112,94.99999,3.002138,304.711782,442.190925,1663167.39,438.748967,700123.9311,307.042213,TRUE,Success,1.087909,0.939943
11.9,0.852956,6896091.862,,,Success,1.173802,1.08786,0.833562,4.172358,1.01325,3.95208,3.900399,298,476.721174,2153704.348,460.902014,797420.1394,306.707115,0.907516,0.938435,0.838071,2.64852,3.95208,10.252814,2.594283,306.707115,423.712779,1404575.184,413.50688,591232.8106,304.817637,1.10557,1,0.832341,3.105991,10.252814,31.584832,3.080601,304.817637,444.614588,1679350.93,436.173468,688928.4888,304.694718,1.153794,1,0.825075,3.016372,31.584832,94.999993,3.007773,304.694718,442.361542,1658461.4,438.923267,700882.3856,307.036778,TRUE,Success,1.08786,0.938435
11.85,0.853267,6863629.703,,,Success,1.16887,1.087837,0.834028,4.174506,1.01325,3.956567,3.904828,298,476.700151,2144397.627,460.903875,797428.4002,306.68439,0.902645,0.936929,0.837787,2.6378,3.956567,10.224339,2.584144,306.68439,423.166612,1392364.984,413.020821,589152.3064,304.776082,1.103916,1,0.832557,3.108732,10.224339,31.525907,3.083418,304.776082,444.644401,1673143.263,436.211295,689092.7601,304.677659,1.151061,1,0.825533,3.021954,31.525907,94.999994,3.013394,304.677659,442.531112,1653723.829,439.096602,701636.7341,307.031252,TRUE,Success,1.087837,0.936929
11.8,0.85357,6831307.042,,,Success,1.163938,1.087826,0.834473,4.176523,1.01325,3.960912,3.909116,298,476.678876,2135090.129,460.905544,797435.8037,306.6616,0.897817,0.935441,0.837476,2.627235,3.960912,10.195988,2.574151,306.6616,422.630166,1380326.329,412.543531,587109.863,304.735015,1.102241,1,0.832773,3.111485,10.195988,31.467344,3.086248,304.735015,444.6753,1666935.835,436.250185,689261.6593,304.660613,1.148305,1,0.825989,3.027521,31.467344,94.999995,3.019003,304.660613,442.699635,1648954.748,439.268969,702386.9764,307.025636,TRUE,Success,1.087826,0.935441
